recruitment, n_pat, interim_events, final_events, n_ctrl, n_trt, hazard_ctrl, prog_prop_trt, prog_prop_ctrl, hr_before_after, censoring_prop, effect_size_ph, hazard_after_prog, hazard_trt, prog_rate_trt, prog_rate_ctrl, random_withdrawal, exp_fup, median_survival_trt, median_survival_ctrl, rmst_trt_6m, rmst_ctrl_6m, gAHR_6m, AHR_6m, AHRoc_6m, AHRoc_robust_6m, rmst_trt_12m, rmst_ctrl_12m, gAHR_12m, AHR_12m, AHRoc_12m, AHRoc_robust_12m, rmst_trt_360m, rmst_ctrl_360m, gAHR_360m, AHR_360m, AHRoc_360m, AHRoc_robust_360m, rmst_trt_fup, rmst_ctrl_fup, gAHR_fup, AHR_fup, AHRoc_fup, AHRoc_robust_fup, milestone_survival_trt_6m, milestone_survival_ctrl_6m, milestone_survival_trt_12m, milestone_survival_ctrl_12m
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0.1, 0.8, 0.1, 0, 0.00474433388473611, 0.00379546710778889, 0.000421718567532098, 0.000421718567532098, 0.000362997607934898, 43.9315685693242, 182, 182, 132.024233698955, 132.024233698955, 1, 1, 1, 1, 197.378153313671, 197.378153313671, 1, 1, 1, 1, 262.762098240366, 262.762098240366, 1, 1, 1, 1, 259.467919326334, 259.467919326334, 1, 1, 1, 1, 0.498941575636257, 0.498941575636257, 0.245895218822208, 0.245895218822208
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0.1, 0.8, 0.1, 0, 0.00474433388473611, 0.00379546710778889, 0.000421718567532098, 0.000421718567532098, 0.000362997607934898, 31.9315685693242, 182, 182, 132.024233698955, 132.024233698955, 1, 1, 1, 1, 197.378153313671, 197.378153313671, 1, 1, 1, 1, 262.762098240366, 262.762098240366, 1, 1, 1, 1, 254.581678331401, 254.581678331401, 1, 1, 1, 1, 0.498941575636257, 0.498941575636257, 0.245895218822208, 0.245895218822208
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0.1, 0.8, 0.1, 0, 0.00474433388473611, 0.00379546710778889, 0.000421718567532098, 0.000421718567532098, 0.000362997607934898, 43.9315685693242, 182, 182, 132.024233698955, 132.024233698955, 1, 1, 1, 1, 197.378153313671, 197.378153313671, 1, 1, 1, 1, 262.762098240366, 262.762098240366, 1, 1, 1, 1, 259.467919326334, 259.467919326334, 1, 1, 1, 1, 0.498941575636257, 0.498941575636257, 0.245895218822208, 0.245895218822208
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.1, 0.8, 0.1, 0, 0.00474433388473611, 0.00379546710778889, 0.000421718567532098, 0.000421718567532098, 0.000362997607934898, 31.9315685693242, 182, 182, 132.024233698955, 132.024233698955, 1, 1, 1, 1, 197.378153313671, 197.378153313671, 1, 1, 1, 1, 262.762098240366, 262.762098240366, 1, 1, 1, 1, 254.581678331401, 254.581678331401, 1, 1, 1, 1, 0.498941575636257, 0.498941575636257, 0.245895218822208, 0.245895218822208
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.1, 0.8, 0.1, 0, 0.00474433388473611, 0.00379546710778889, 0.000421718567532098, 0.000421718567532098, 0.000362997607934898, 43.9315685693242, 182, 182, 132.024233698955, 132.024233698955, 1, 1, 1, 1, 197.378153313671, 197.378153313671, 1, 1, 1, 1, 262.762098240366, 262.762098240366, 1, 1, 1, 1, 259.467919326334, 259.467919326334, 1, 1, 1, 1, 0.498941575636257, 0.498941575636257, 0.245895218822208, 0.245895218822208
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0.1, 0.8, 0.1, 0, 0.00474433388473611, 0.00379546710778889, 0.000421718567532098, 0.000421718567532098, 0.000362997607934898, 31.9315685693242, 182, 182, 132.024233698955, 132.024233698955, 1, 1, 1, 1, 197.378153313671, 197.378153313671, 1, 1, 1, 1, 262.762098240366, 262.762098240366, 1, 1, 1, 1, 254.581678331401, 254.581678331401, 1, 1, 1, 1, 0.498941575636257, 0.498941575636257, 0.245895218822208, 0.245895218822208
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0.1, 0.8, 0.1, 0, 0.00474433388473611, 0.00379546710778889, 0.000421718567532098, 0.000421718567532098, 0.000362997607934898, 43.9315685693242, 182, 182, 132.024233698955, 132.024233698955, 1, 1, 1, 1, 197.378153313671, 197.378153313671, 1, 1, 1, 1, 262.762098240366, 262.762098240366, 1, 1, 1, 1, 259.467919326334, 259.467919326334, 1, 1, 1, 1, 0.498941575636257, 0.498941575636257, 0.245895218822208, 0.245895218822208
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 0.2, 0.8, 0.1, 0, 0.000790722314122685, 0.000639598592154077, 7.02864279220164e-05, 0.000158144462824537, 7.05657632395925e-05, 100.671867814302, 1076, 1076, 172.744131643313, 172.838228062349, 1.00098382426426, 1.00896943846629, 1.00900887386654, 1.00900887386654, 326.360003358645, 326.663262430649, 1.00148213775928, 1.00712642211647, 1.00727774992305, 1.00727774992305, 1536.43972385133, 1520.26556778191, 0.989052714127857, 0.989043951167676, 0.99741820361776, 0.99741820361776, 1333.30757637231, 1329.67530313949, 0.993934693875448, 0.993002795833217, 0.998003867159959, 0.998003867159959, 0.889985667487159, 0.89090563852122, 0.791301975972728, 0.79258822883842
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 0.2, 0.8, 0.1, 0, 0.000790722314122685, 0.000639598592154077, 7.02864279220164e-05, 0.000158144462824537, 7.05657632395925e-05, 112.671867814302, 1076, 1076, 172.744131643313, 172.838228062349, 1.00098382426426, 1.00896943846629, 1.00900887386654, 1.00900887386654, 326.360003358645, 326.663262430649, 1.00148213775928, 1.00712642211647, 1.00727774992305, 1.00727774992305, 1536.43972385133, 1520.26556778191, 0.989052714127857, 0.989043951167676, 0.99741820361776, 0.99741820361776, 1377.23297532482, 1372.2624474337, 0.993021136441839, 0.992210286286664, 0.997797330537345, 0.997797330537345, 0.889985667487159, 0.89090563852122, 0.791301975972728, 0.79258822883842
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 0.2, 0.8, 0.1, 0, 0.000790722314122685, 0.000639598592154077, 7.02864279220164e-05, 0.000158144462824537, 7.05657632395925e-05, 100.671867814302, 1076, 1076, 172.744131643313, 172.838228062349, 1.00098382426426, 1.00896943846629, 1.00900887386654, 1.00900887386654, 326.360003358645, 326.663262430649, 1.00148213775928, 1.00712642211647, 1.00727774992305, 1.00727774992305, 1536.43972385133, 1520.26556778191, 0.989052714127857, 0.989043951167676, 0.99741820361776, 0.99741820361776, 1333.30757637231, 1329.67530313949, 0.993934693875448, 0.993002795833217, 0.998003867159959, 0.998003867159959, 0.889985667487159, 0.89090563852122, 0.791301975972728, 0.79258822883842
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 0.2, 0.8, 0.1, 0, 0.000790722314122685, 0.000639598592154077, 7.02864279220164e-05, 0.000158144462824537, 7.05657632395925e-05, 112.671867814302, 1076, 1076, 172.744131643313, 172.838228062349, 1.00098382426426, 1.00896943846629, 1.00900887386654, 1.00900887386654, 326.360003358645, 326.663262430649, 1.00148213775928, 1.00712642211647, 1.00727774992305, 1.00727774992305, 1536.43972385133, 1520.26556778191, 0.989052714127857, 0.989043951167676, 0.99741820361776, 0.99741820361776, 1377.23297532482, 1372.2624474337, 0.993021136441839, 0.992210286286664, 0.997797330537345, 0.997797330537345, 0.889985667487159, 0.89090563852122, 0.791301975972728, 0.79258822883842
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 0.2, 0.8, 0.1, 0, 0.000790722314122685, 0.000639598592154077, 7.02864279220164e-05, 0.000158144462824537, 7.05657632395925e-05, 100.671867814302, 1076, 1076, 172.744131643313, 172.838228062349, 1.00098382426426, 1.00896943846629, 1.00900887386654, 1.00900887386654, 326.360003358645, 326.663262430649, 1.00148213775928, 1.00712642211647, 1.00727774992305, 1.00727774992305, 1536.43972385133, 1520.26556778191, 0.989052714127857, 0.989043951167676, 0.99741820361776, 0.99741820361776, 1333.30757637231, 1329.67530313949, 0.993934693875448, 0.993002795833217, 0.998003867159959, 0.998003867159959, 0.889985667487159, 0.89090563852122, 0.791301975972728, 0.79258822883842
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 0.2, 0.8, 0.1, 0, 0.000790722314122685, 0.000639598592154077, 7.02864279220164e-05, 0.000158144462824537, 7.05657632395925e-05, 112.671867814302, 1076, 1076, 172.744131643313, 172.838228062349, 1.00098382426426, 1.00896943846629, 1.00900887386654, 1.00900887386654, 326.360003358645, 326.663262430649, 1.00148213775928, 1.00712642211647, 1.00727774992305, 1.00727774992305, 1536.43972385133, 1520.26556778191, 0.989052714127857, 0.989043951167676, 0.99741820361776, 0.99741820361776, 1377.23297532482, 1372.2624474337, 0.993021136441839, 0.992210286286664, 0.997797330537345, 0.997797330537345, 0.889985667487159, 0.89090563852122, 0.791301975972728, 0.79258822883842
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 0.2, 0.8, 0.1, 0, 0.000790722314122685, 0.000639598592154077, 7.02864279220164e-05, 0.000158144462824537, 7.05657632395925e-05, 100.671867814302, 1076, 1076, 172.744131643313, 172.838228062349, 1.00098382426426, 1.00896943846629, 1.00900887386654, 1.00900887386654, 326.360003358645, 326.663262430649, 1.00148213775928, 1.00712642211647, 1.00727774992305, 1.00727774992305, 1536.43972385133, 1520.26556778191, 0.989052714127857, 0.989043951167676, 0.99741820361776, 0.99741820361776, 1333.30757637231, 1329.67530313949, 0.993934693875448, 0.993002795833217, 0.998003867159959, 0.998003867159959, 0.889985667487159, 0.89090563852122, 0.791301975972728, 0.79258822883842
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 0.2, 0.8, 0.1, 0, 0.000790722314122685, 0.000639598592154077, 7.02864279220164e-05, 0.000158144462824537, 7.05657632395925e-05, 112.671867814302, 1076, 1076, 172.744131643313, 172.838228062349, 1.00098382426426, 1.00896943846629, 1.00900887386654, 1.00900887386654, 326.360003358645, 326.663262430649, 1.00148213775928, 1.00712642211647, 1.00727774992305, 1.00727774992305, 1536.43972385133, 1520.26556778191, 0.989052714127857, 0.989043951167676, 0.99741820361776, 0.99741820361776, 1377.23297532482, 1372.2624474337, 0.993021136441839, 0.992210286286664, 0.997797330537345, 0.997797330537345, 0.889985667487159, 0.89090563852122, 0.791301975972728, 0.79258822883842
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0.2, 0.8, 0.1, 0, 0.00237216694236805, 0.00191950646655184, 0.000210859283766049, 0.000474433388473611, 0.000196147103629744, 45.5470862881551, 359, 359, 154.411215357238, 154.595561474256, 1.00166151205016, 1.00561664713838, 1.00594211280599, 1.00594211280599, 262.815451593117, 263.144555871424, 1.00071953563968, 1.00141930400847, 1.00255522853704, 1.00255522853704, 515.726408796675, 510.295500734343, 0.989627983493594, 0.989617901917986, 0.997602826511786, 0.997602826511786, 480.320475389375, 477.874016832157, 0.991800528207387, 0.99124042595847, 0.997753801479874, 0.997753801479874, 0.704305423873556, 0.705613862425767, 0.493781282379748, 0.493874256066436
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0.2, 0.8, 0.1, 0, 0.00237216694236805, 0.00191950646655184, 0.000210859283766049, 0.000474433388473611, 0.000196147103629744, 57.5470862881551, 359, 359, 154.411215357238, 154.595561474256, 1.00166151205016, 1.00561664713838, 1.00594211280599, 1.00594211280599, 262.815451593117, 263.144555871424, 1.00071953563968, 1.00141930400847, 1.00255522853704, 1.00255522853704, 515.726408796675, 510.295500734343, 0.989627983493594, 0.989617901917986, 0.997602826511786, 0.997602826511786, 497.474623211723, 493.964305719191, 0.990507831350463, 0.990207941871095, 0.99763794362664, 0.99763794362664, 0.704305423873556, 0.705613862425767, 0.493781282379748, 0.493874256066436
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0.2, 0.8, 0.1, 0, 0.00237216694236805, 0.00191950646655184, 0.000210859283766049, 0.000474433388473611, 0.000196147103629744, 45.5470862881551, 359, 359, 154.411215357238, 154.595561474256, 1.00166151205016, 1.00561664713838, 1.00594211280599, 1.00594211280599, 262.815451593117, 263.144555871424, 1.00071953563968, 1.00141930400847, 1.00255522853704, 1.00255522853704, 515.726408796675, 510.295500734343, 0.989627983493594, 0.989617901917986, 0.997602826511786, 0.997602826511786, 480.320475389375, 477.874016832157, 0.991800528207387, 0.99124042595847, 0.997753801479874, 0.997753801479874, 0.704305423873556, 0.705613862425767, 0.493781282379748, 0.493874256066436
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0.2, 0.8, 0.1, 0, 0.00237216694236805, 0.00191950646655184, 0.000210859283766049, 0.000474433388473611, 0.000196147103629744, 57.5470862881551, 359, 359, 154.411215357238, 154.595561474256, 1.00166151205016, 1.00561664713838, 1.00594211280599, 1.00594211280599, 262.815451593117, 263.144555871424, 1.00071953563968, 1.00141930400847, 1.00255522853704, 1.00255522853704, 515.726408796675, 510.295500734343, 0.989627983493594, 0.989617901917986, 0.997602826511786, 0.997602826511786, 497.474623211723, 493.964305719191, 0.990507831350463, 0.990207941871095, 0.99763794362664, 0.99763794362664, 0.704305423873556, 0.705613862425767, 0.493781282379748, 0.493874256066436
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.2, 0.8, 0.1, 0, 0.00237216694236805, 0.00191950646655184, 0.000210859283766049, 0.000474433388473611, 0.000196147103629744, 45.5470862881551, 359, 359, 154.411215357238, 154.595561474256, 1.00166151205016, 1.00561664713838, 1.00594211280599, 1.00594211280599, 262.815451593117, 263.144555871424, 1.00071953563968, 1.00141930400847, 1.00255522853704, 1.00255522853704, 515.726408796675, 510.295500734343, 0.989627983493594, 0.989617901917986, 0.997602826511786, 0.997602826511786, 480.320475389375, 477.874016832157, 0.991800528207387, 0.99124042595847, 0.997753801479874, 0.997753801479874, 0.704305423873556, 0.705613862425767, 0.493781282379748, 0.493874256066436
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.2, 0.8, 0.1, 0, 0.00237216694236805, 0.00191950646655184, 0.000210859283766049, 0.000474433388473611, 0.000196147103629744, 57.5470862881551, 359, 359, 154.411215357238, 154.595561474256, 1.00166151205016, 1.00561664713838, 1.00594211280599, 1.00594211280599, 262.815451593117, 263.144555871424, 1.00071953563968, 1.00141930400847, 1.00255522853704, 1.00255522853704, 515.726408796675, 510.295500734343, 0.989627983493594, 0.989617901917986, 0.997602826511786, 0.997602826511786, 497.474623211723, 493.964305719191, 0.990507831350463, 0.990207941871095, 0.99763794362664, 0.99763794362664, 0.704305423873556, 0.705613862425767, 0.493781282379748, 0.493874256066436
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 0.2, 0.8, 0.1, 0, 0.00237216694236805, 0.00191950646655184, 0.000210859283766049, 0.000474433388473611, 0.000196147103629744, 45.5470862881551, 359, 359, 154.411215357238, 154.595561474256, 1.00166151205016, 1.00561664713838, 1.00594211280599, 1.00594211280599, 262.815451593117, 263.144555871424, 1.00071953563968, 1.00141930400847, 1.00255522853704, 1.00255522853704, 515.726408796675, 510.295500734343, 0.989627983493594, 0.989617901917986, 0.997602826511786, 0.997602826511786, 480.320475389375, 477.874016832157, 0.991800528207387, 0.99124042595847, 0.997753801479874, 0.997753801479874, 0.704305423873556, 0.705613862425767, 0.493781282379748, 0.493874256066436
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 0.2, 0.8, 0.1, 0, 0.00237216694236805, 0.00191950646655184, 0.000210859283766049, 0.000474433388473611, 0.000196147103629744, 57.5470862881551, 359, 359, 154.411215357238, 154.595561474256, 1.00166151205016, 1.00561664713838, 1.00594211280599, 1.00594211280599, 262.815451593117, 263.144555871424, 1.00071953563968, 1.00141930400847, 1.00255522853704, 1.00255522853704, 515.726408796675, 510.295500734343, 0.989627983493594, 0.989617901917986, 0.997602826511786, 0.997602826511786, 497.474623211723, 493.964305719191, 0.990507831350463, 0.990207941871095, 0.99763794362664, 0.99763794362664, 0.704305423873556, 0.705613862425767, 0.493781282379748, 0.493874256066436
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0.2, 0.8, 0.1, 0, 0.00474433388473611, 0.00382770068983716, 0.000421718567532098, 0.000948866776947221, 0.000363461193150984, 31.814248957649, 180, 180, 131.691753704657, 131.728591100172, 0.999152711882441, 0.998327133168395, 0.999437614209987, 0.999437614209987, 196.523922683923, 196.096821086991, 0.994568382354595, 0.992855781018935, 0.996120471094163, 0.996120471094163, 260.839965916664, 257.367446296809, 0.987211984605914, 0.98718699677582, 0.994582029361502, 0.994582029361502, 252.750060803172, 250.1176734542, 0.987424970437354, 0.987140642302576, 0.994593250340952, 0.994593250340952, 0.496138544363576, 0.495170147879946, 0.243221050499522, 0.239467334881789
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0.2, 0.8, 0.1, 0, 0.00474433388473611, 0.00382770068983716, 0.000421718567532098, 0.000948866776947221, 0.000363461193150984, 43.814248957649, 180, 180, 131.691753704657, 131.728591100172, 0.999152711882441, 0.998327133168395, 0.999437614209987, 0.999437614209987, 196.523922683923, 196.096821086991, 0.994568382354595, 0.992855781018935, 0.996120471094163, 0.996120471094163, 260.839965916664, 257.367446296809, 0.987211984605914, 0.98718699677582, 0.994582029361502, 0.994582029361502, 257.554600575124, 254.378660709606, 0.986926718090618, 0.986844321403236, 0.994580188620076, 0.994580188620076, 0.496138544363576, 0.495170147879946, 0.243221050499522, 0.239467334881789
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0.2, 0.8, 0.1, 0, 0.00474433388473611, 0.00382770068983716, 0.000421718567532098, 0.000948866776947221, 0.000363461193150984, 31.814248957649, 180, 180, 131.691753704657, 131.728591100172, 0.999152711882441, 0.998327133168395, 0.999437614209987, 0.999437614209987, 196.523922683923, 196.096821086991, 0.994568382354595, 0.992855781018935, 0.996120471094163, 0.996120471094163, 260.839965916664, 257.367446296809, 0.987211984605914, 0.98718699677582, 0.994582029361502, 0.994582029361502, 252.750060803172, 250.1176734542, 0.987424970437354, 0.987140642302576, 0.994593250340952, 0.994593250340952, 0.496138544363576, 0.495170147879946, 0.243221050499522, 0.239467334881789
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0.2, 0.8, 0.1, 0, 0.00474433388473611, 0.00382770068983716, 0.000421718567532098, 0.000948866776947221, 0.000363461193150984, 43.814248957649, 180, 180, 131.691753704657, 131.728591100172, 0.999152711882441, 0.998327133168395, 0.999437614209987, 0.999437614209987, 196.523922683923, 196.096821086991, 0.994568382354595, 0.992855781018935, 0.996120471094163, 0.996120471094163, 260.839965916664, 257.367446296809, 0.987211984605914, 0.98718699677582, 0.994582029361502, 0.994582029361502, 257.554600575124, 254.378660709606, 0.986926718090618, 0.986844321403236, 0.994580188620076, 0.994580188620076, 0.496138544363576, 0.495170147879946, 0.243221050499522, 0.239467334881789
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.2, 0.8, 0.1, 0, 0.00474433388473611, 0.00382770068983716, 0.000421718567532098, 0.000948866776947221, 0.000363461193150984, 31.814248957649, 180, 180, 131.691753704657, 131.728591100172, 0.999152711882441, 0.998327133168395, 0.999437614209987, 0.999437614209987, 196.523922683923, 196.096821086991, 0.994568382354595, 0.992855781018935, 0.996120471094163, 0.996120471094163, 260.839965916664, 257.367446296809, 0.987211984605914, 0.98718699677582, 0.994582029361502, 0.994582029361502, 252.750060803172, 250.1176734542, 0.987424970437354, 0.987140642302576, 0.994593250340952, 0.994593250340952, 0.496138544363576, 0.495170147879946, 0.243221050499522, 0.239467334881789
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.2, 0.8, 0.1, 0, 0.00474433388473611, 0.00382770068983716, 0.000421718567532098, 0.000948866776947221, 0.000363461193150984, 43.814248957649, 180, 180, 131.691753704657, 131.728591100172, 0.999152711882441, 0.998327133168395, 0.999437614209987, 0.999437614209987, 196.523922683923, 196.096821086991, 0.994568382354595, 0.992855781018935, 0.996120471094163, 0.996120471094163, 260.839965916664, 257.367446296809, 0.987211984605914, 0.98718699677582, 0.994582029361502, 0.994582029361502, 257.554600575124, 254.378660709606, 0.986926718090618, 0.986844321403236, 0.994580188620076, 0.994580188620076, 0.496138544363576, 0.495170147879946, 0.243221050499522, 0.239467334881789
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0.2, 0.8, 0.1, 0, 0.00474433388473611, 0.00382770068983716, 0.000421718567532098, 0.000948866776947221, 0.000363461193150984, 31.814248957649, 180, 180, 131.691753704657, 131.728591100172, 0.999152711882441, 0.998327133168395, 0.999437614209987, 0.999437614209987, 196.523922683923, 196.096821086991, 0.994568382354595, 0.992855781018935, 0.996120471094163, 0.996120471094163, 260.839965916664, 257.367446296809, 0.987211984605914, 0.98718699677582, 0.994582029361502, 0.994582029361502, 252.750060803172, 250.1176734542, 0.987424970437354, 0.987140642302576, 0.994593250340952, 0.994593250340952, 0.496138544363576, 0.495170147879946, 0.243221050499522, 0.239467334881789
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0.2, 0.8, 0.1, 0, 0.00474433388473611, 0.00382770068983716, 0.000421718567532098, 0.000948866776947221, 0.000363461193150984, 43.814248957649, 180, 180, 131.691753704657, 131.728591100172, 0.999152711882441, 0.998327133168395, 0.999437614209987, 0.999437614209987, 196.523922683923, 196.096821086991, 0.994568382354595, 0.992855781018935, 0.996120471094163, 0.996120471094163, 260.839965916664, 257.367446296809, 0.987211984605914, 0.98718699677582, 0.994582029361502, 0.994582029361502, 257.554600575124, 254.378660709606, 0.986926718090618, 0.986844321403236, 0.994580188620076, 0.994580188620076, 0.496138544363576, 0.495170147879946, 0.243221050499522, 0.239467334881789
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.2, 0.2, 0.8, 0.1, 0, 0.000790722314122685, 0.000632577851298148, 0.000158144462824537, 0.000158144462824537, 7.25420455064019e-05, 101.589411415945, 1076, 1076, 172.838228062349, 172.838228062349, 1, 1, 1, 1, 326.663262430649, 326.663262430649, 1, 1, 1, 1, 1520.26556778191, 1520.26556778191, 1, 1, 1, 1, 1333.33183257897, 1333.33183257897, 1, 1, 1, 1, 0.89090563852122, 0.89090563852122, 0.79258822883842, 0.79258822883842
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.2, 0.2, 0.8, 0.1, 0, 0.000790722314122685, 0.000632577851298148, 0.000158144462824537, 0.000158144462824537, 7.25420455064019e-05, 113.589411415945, 1076, 1076, 172.838228062349, 172.838228062349, 1, 1, 1, 1, 326.663262430649, 326.663262430649, 1, 1, 1, 1, 1520.26556778191, 1520.26556778191, 1, 1, 1, 1, 1375.11056996281, 1375.11056996281, 1, 1, 1, 1, 0.89090563852122, 0.89090563852122, 0.79258822883842, 0.79258822883842
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.2, 0.2, 0.8, 0.1, 0, 0.000790722314122685, 0.000632577851298148, 0.000158144462824537, 0.000158144462824537, 7.25420455064019e-05, 101.589411415945, 1076, 1076, 172.838228062349, 172.838228062349, 1, 1, 1, 1, 326.663262430649, 326.663262430649, 1, 1, 1, 1, 1520.26556778191, 1520.26556778191, 1, 1, 1, 1, 1333.33183257897, 1333.33183257897, 1, 1, 1, 1, 0.89090563852122, 0.89090563852122, 0.79258822883842, 0.79258822883842
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.2, 0.2, 0.8, 0.1, 0, 0.000790722314122685, 0.000632577851298148, 0.000158144462824537, 0.000158144462824537, 7.25420455064019e-05, 113.589411415945, 1076, 1076, 172.838228062349, 172.838228062349, 1, 1, 1, 1, 326.663262430649, 326.663262430649, 1, 1, 1, 1, 1520.26556778191, 1520.26556778191, 1, 1, 1, 1, 1375.11056996281, 1375.11056996281, 1, 1, 1, 1, 0.89090563852122, 0.89090563852122, 0.79258822883842, 0.79258822883842
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.2, 0.2, 0.8, 0.1, 0, 0.000790722314122685, 0.000632577851298148, 0.000158144462824537, 0.000158144462824537, 7.25420455064019e-05, 101.589411415945, 1076, 1076, 172.838228062349, 172.838228062349, 1, 1, 1, 1, 326.663262430649, 326.663262430649, 1, 1, 1, 1, 1520.26556778191, 1520.26556778191, 1, 1, 1, 1, 1333.33183257897, 1333.33183257897, 1, 1, 1, 1, 0.89090563852122, 0.89090563852122, 0.79258822883842, 0.79258822883842
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.2, 0.2, 0.8, 0.1, 0, 0.000790722314122685, 0.000632577851298148, 0.000158144462824537, 0.000158144462824537, 7.25420455064019e-05, 113.589411415945, 1076, 1076, 172.838228062349, 172.838228062349, 1, 1, 1, 1, 326.663262430649, 326.663262430649, 1, 1, 1, 1, 1520.26556778191, 1520.26556778191, 1, 1, 1, 1, 1375.11056996281, 1375.11056996281, 1, 1, 1, 1, 0.89090563852122, 0.89090563852122, 0.79258822883842, 0.79258822883842
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.2, 0.2, 0.8, 0.1, 0, 0.000790722314122685, 0.000632577851298148, 0.000158144462824537, 0.000158144462824537, 7.25420455064019e-05, 101.589411415945, 1076, 1076, 172.838228062349, 172.838228062349, 1, 1, 1, 1, 326.663262430649, 326.663262430649, 1, 1, 1, 1, 1520.26556778191, 1520.26556778191, 1, 1, 1, 1, 1333.33183257897, 1333.33183257897, 1, 1, 1, 1, 0.89090563852122, 0.89090563852122, 0.79258822883842, 0.79258822883842
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.2, 0.2, 0.8, 0.1, 0, 0.000790722314122685, 0.000632577851298148, 0.000158144462824537, 0.000158144462824537, 7.25420455064019e-05, 113.589411415945, 1076, 1076, 172.838228062349, 172.838228062349, 1, 1, 1, 1, 326.663262430649, 326.663262430649, 1, 1, 1, 1, 1520.26556778191, 1520.26556778191, 1, 1, 1, 1, 1375.11056996281, 1375.11056996281, 1, 1, 1, 1, 0.89090563852122, 0.89090563852122, 0.79258822883842, 0.79258822883842
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.2, 0.2, 0.8, 0.1, 0, 0.00237216694236805, 0.00189773355389444, 0.000474433388473611, 0.000474433388473611, 0.000199867402289786, 45.8631371386483, 359, 359, 154.595561474256, 154.595561474256, 1, 1, 1, 1, 263.144555871424, 263.144555871424, 1, 1, 1, 1, 510.295500734343, 510.295500734343, 1, 1, 1, 1, 478.432759760484, 478.432759760484, 1, 1, 1, 1, 0.705613862425767, 0.705613862425767, 0.493874256066436, 0.493874256066436
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.2, 0.2, 0.8, 0.1, 0, 0.00237216694236805, 0.00189773355389444, 0.000474433388473611, 0.000474433388473611, 0.000199867402289786, 57.8631371386483, 359, 359, 154.595561474256, 154.595561474256, 1, 1, 1, 1, 263.144555871424, 263.144555871424, 1, 1, 1, 1, 510.295500734343, 510.295500734343, 1, 1, 1, 1, 494.25747786408, 494.25747786408, 1, 1, 1, 1, 0.705613862425767, 0.705613862425767, 0.493874256066436, 0.493874256066436
