recruitment, n_pat, interim_events, final_events, n_ctrl, n_trt, hazard_ctrl, prog_prop_trt, prog_prop_ctrl, hr_before_after, censoring_prop, effect_size_ph, hazard_after_prog, hazard_trt, prog_rate_trt, prog_rate_ctrl, random_withdrawal, rmst_trt_6m, rmst_ctrl_6m, gAHR_6m, AHR_6m, rmst_trt_12m, rmst_ctrl_12m, gAHR_12m, AHR_12m, milestone_survival_trt_6m, milestone_survival_ctrl_6m, milestone_survival_trt_12m, milestone_survival_ctrl_12m, old_seed, median_survival_trt, median_survival_ctrl, rmst_trt_10957.5, rmst_ctrl_10957.5, gAHR_10957.5, AHR_10957.5, node_name
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0.1, 0.8, 0, 0.5, 0.00474433388473611, 0.00316757682352577, 0.000421718567532098, 0.000421718567532098, 0, 138.751802096923, 132.024233698955, 0.921427986612191, 0.841418661422512, 215.233317115276, 197.378153313671, 0.885086241994806, 0.8451770444446, 0.556942827136859, 0.498941575636257, 0.304679144984109, 0.245895218822208, 883243117, 216, 182, 308.047014428887, 263.698797595036, 0.85579760096105, 0.85550719902711, ims-node1
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0.1, 0.8, 0, 0.5, 0.00474433388473611, 0.00316757682352577, 0.000421718567532098, 0.000421718567532098, 0, 138.751802096923, 132.024233698955, 0.921427986612191, 0.841418661422512, 215.233317115276, 197.378153313671, 0.885086241994806, 0.8451770444446, 0.556942827136859, 0.498941575636257, 0.304679144984109, 0.245895218822208, 1386208400, 216, 182, 308.047014428887, 263.698797595036, 0.85579760096105, 0.85550719902711, ims-node1
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.1, 0.8, 0, 0.5, 0.00474433388473611, 0.00333384929733191, 0.000421718567532098, 0.000421718567532098, 0, 136.922758226862, 132.024233698955, 0.942033251187988, 0.883464682499313, 210.270574608808, 197.378153313671, 0.915184284094846, 0.886275878174262, 0.540934811598552, 0.498941575636257, 0.287797631301623, 0.245895218822208, 1223031795, 205, 182, 294.577360400486, 263.418455680661, 0.894145599591119, 0.893942026856723, ims-node1
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.1, 0.8, 0, 0.5, 0.00474433388473611, 0.00333384929733191, 0.000421718567532098, 0.000421718567532098, 0, 136.922758226862, 132.024233698955, 0.942033251187988, 0.883464682499313, 210.270574608808, 197.378153313671, 0.915184284094846, 0.886275878174262, 0.540934811598552, 0.498941575636257, 0.287797631301623, 0.245895218822208, 2104973366, 205, 182, 294.577360400486, 263.418455680661, 0.894145599591119, 0.893942026856723, ims-node1
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0.1, 0.8, 0, 0.5, 0.00474433388473611, 0.00342302177118449, 0.000421718567532098, 0.000421718567532098, 0, 135.956165508696, 132.024233698955, 0.953142435131678, 0.905998786884642, 207.680804507562, 197.378153313671, 0.931429903133634, 0.908288105877973, 0.532546492458129, 0.498941575636257, 0.279151758945711, 0.245895218822208, 1706510079, 201, 182, 287.83463290698, 263.278831126451, 0.914678175888084, 0.914515938028325, ims-node1
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0.1, 0.8, 0, 0.5, 0.00474433388473611, 0.00342302177118449, 0.000421718567532098, 0.000421718567532098, 0, 135.956165508696, 132.024233698955, 0.953142435131678, 0.905998786884642, 207.680804507562, 197.378153313671, 0.931429903133634, 0.908288105877973, 0.532546492458129, 0.498941575636257, 0.279151758945711, 0.245895218822208, 1945060838, 201, 182, 287.83463290698, 263.278831126451, 0.914678175888084, 0.914515938028325, ims-node1
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 0.2, 0.8, 0, 0.5, 0.000790722314122685, 0.000505857067255676, 7.02864279220164e-05, 0.000158144462824537, 0, 174.81207168038, 172.838228062349, 0.978076363933316, 0.79971005071856, 334.068956509644, 326.663262430649, 0.958638237987572, 0.799701568437926, 0.91176404469468, 0.89090563852122, 0.830373397194151, 0.79258822883842, 1980659005, 1340, 1076, 1888.65582444125, 1520.26556778182, 0.799811349375755, 0.799511430926807, ims-node1
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 0.2, 0.8, 0, 0.5, 0.000790722314122685, 0.000505857067255676, 7.02864279220164e-05, 0.000158144462824537, 0, 174.81207168038, 172.838228062349, 0.978076363933316, 0.79971005071856, 334.068956509644, 326.663262430649, 0.958638237987572, 0.799701568437926, 0.91176404469468, 0.89090563852122, 0.830373397194151, 0.79258822883842, 1558429182, 1340, 1076, 1888.65582444125, 1520.26556778182, 0.799811349375755, 0.799511430926807, ims-node1
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 0.2, 0.8, 0, 0.5, 0.000790722314122685, 0.000533710380805974, 7.02864279220164e-05, 0.000158144462824537, 0, 174.378625232418, 172.838228062349, 0.982852518633272, 0.843296912920518, 332.443049903024, 326.663262430649, 0.967531593326614, 0.842909548318975, 0.90718446020979, 0.890905638521219, 0.822078472516682, 0.792588228838417, 438174898, 1275, 1076, 1802.77808550432, 1520.26556778089, 0.839329354043887, 0.839123243814196, ims-node1
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 0.2, 0.8, 0, 0.5, 0.000790722314122685, 0.000533710380805974, 7.02864279220164e-05, 0.000158144462824537, 0, 174.378625232418, 172.838228062349, 0.982852518633272, 0.843296912920518, 332.443049903024, 326.663262430649, 0.967531593326614, 0.842909548318975, 0.90718446020979, 0.890905638521219, 0.822078472516682, 0.792588228838417, 803599106, 1275, 1076, 1802.77808550432, 1520.26556778089, 0.839329354043887, 0.839123243814196, ims-node1
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 0.2, 0.8, 0, 0.5, 0.000790722314122685, 0.000562960599404012, 7.02864279220164e-05, 0.000158144462824537, 0, 173.925016137133, 172.838228062349, 0.98785904721724, 0.889066325778334, 330.747246367619, 326.66326243065, 0.976878331157245, 0.888279234790124, 0.90240021696571, 0.890905638521221, 0.813457750451478, 0.792588228838425, 1403554515, 1213, 1076, 1720.49293984375, 1520.26556778339, 0.880787489381874, 0.880655266940628, ims-node1
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 0.2, 0.8, 0, 0.5, 0.000790722314122685, 0.000562960599404012, 7.02864279220164e-05, 0.000158144462824537, 0, 173.925016137133, 172.838228062349, 0.98785904721724, 0.889066325778334, 330.747246367619, 326.66326243065, 0.976878331157245, 0.888279234790124, 0.90240021696571, 0.890905638521221, 0.813457750451478, 0.792588228838425, 194100356, 1213, 1076, 1720.49293984375, 1520.26556778339, 0.880787489381874, 0.880655266940628, ims-node1
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 0.2, 0.8, 0, 0.5, 0.000790722314122685, 0.000576622156370262, 7.02864279220164e-05, 0.000158144462824537, 0, 173.71370549743, 172.838228062349, 0.990196358537928, 0.910442111347685, 329.959268707087, 326.663262430649, 0.981249726484037, 0.909467692327659, 0.900174439513625, 0.89090563852122, 0.809462761961411, 0.792588228838421, 1941033214, 1187, 1076, 1684.54937300673, 1520.26556778197, 0.900130046109733, 0.900025961109181, ims-node1
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 0.2, 0.8, 0, 0.5, 0.000790722314122685, 0.000576622156370262, 7.02864279220164e-05, 0.000158144462824537, 0, 173.71370549743, 172.838228062349, 0.990196358537928, 0.910442111347685, 329.959268707087, 326.663262430649, 0.981249726484037, 0.909467692327659, 0.900174439513625, 0.89090563852122, 0.809462761961411, 0.792588228838421, 290901285, 1187, 1076, 1684.54937300673, 1520.26556778197, 0.900130046109733, 0.900025961109181, ims-node1
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0.2, 0.8, 0, 0.5, 0.00237216694236805, 0.00151732252824698, 0.000210859283766049, 0.000474433388473611, 0, 159.782182589697, 154.595561474256, 0.941400125610495, 0.799660029491159, 280.213908330119, 263.144555871424, 0.900324037531513, 0.799610096040829, 0.756708149452875, 0.705613862425767, 0.568936375108388, 0.493874256066436, 878409576, 447, 359, 634.781300375887, 511.463727424832, 0.803835302019454, 0.803542648684412, ims-node1
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0.2, 0.8, 0, 0.5, 0.00237216694236805, 0.00151732252824698, 0.000210859283766049, 0.000474433388473611, 0, 159.782182589697, 154.595561474256, 0.941400125610495, 0.799660029491159, 280.213908330119, 263.144555871424, 0.900324037531513, 0.799610096040829, 0.756708149452875, 0.705613862425767, 0.568936375108388, 0.493874256066436, 1948960579, 447, 359, 634.781300375887, 511.463727424832, 0.803835302019454, 0.803542648684412, ims-node1
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0.2, 0.8, 0, 0.5, 0.00237216694236805, 0.00160222085044545, 0.000210859283766049, 0.000474433388473611, 0, 158.626929913053, 154.595561474256, 0.954036086165639, 0.843161453745839, 276.406548570858, 263.144555871424, 0.921229455971426, 0.842257081703594, 0.745324509033398, 0.705613862425767, 0.552147265100621, 0.493874256066436, 2021126656, 426, 359, 605.231709487838, 511.157261367192, 0.843098962517791, 0.842896703589097, ims-node1
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0.2, 0.8, 0, 0.5, 0.00237216694236805, 0.00160222085044545, 0.000210859283766049, 0.000474433388473611, 0, 158.626929913053, 154.595561474256, 0.954036086165639, 0.843161453745839, 276.406548570858, 263.144555871424, 0.921229455971426, 0.842257081703594, 0.745324509033398, 0.705613862425767, 0.552147265100621, 0.493874256066436, 633763960, 426, 359, 605.231709487838, 511.157261367192, 0.843098962517791, 0.842896703589097, ims-node1
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.2, 0.8, 0, 0.5, 0.00237216694236805, 0.00169158574079688, 0.000210859283766049, 0.000474433388473611, 0, 157.42344216765, 154.595561474256, 0.967375319965335, 0.888936820115922, 272.478290290966, 263.144555871424, 0.94339515296901, 0.8871209159377, 0.733530564555077, 0.705613862425767, 0.535024007230332, 0.493874256066436, 2068981707, 405, 359, 576.980244732863, 510.866948751893, 0.884445173805927, 0.884313724451753, ims-node1
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.2, 0.8, 0, 0.5, 0.00237216694236805, 0.00169158574079688, 0.000210859283766049, 0.000474433388473611, 0, 157.42344216765, 154.595561474256, 0.967375319965335, 0.888936820115922, 272.478290290966, 263.144555871424, 0.94339515296901, 0.8871209159377, 0.733530564555077, 0.705613862425767, 0.535024007230332, 0.493874256066436, 987610578, 405, 359, 576.980244732863, 510.866948751893, 0.884445173805927, 0.884313724451753, ims-node1
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 0.2, 0.8, 0, 0.5, 0.00237216694236805, 0.00172804070091644, 0.000210859283766049, 0.000474433388473611, 0, 156.936158561476, 154.595561474256, 0.972831395487605, 0.907605821846748, 270.89877975308, 263.144555871424, 0.952486475771108, 0.905414494703949, 0.728774258292717, 0.705613862425766, 0.528196509312352, 0.493874256066431, 662238575, 396, 359, 566.204256892283, 510.756705505897, 0.901304171528872, 0.901196406205207, ims-node1
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 0.2, 0.8, 0, 0.5, 0.00237216694236805, 0.00172804070091644, 0.000210859283766049, 0.000474433388473611, 0, 156.936158561476, 154.595561474256, 0.972831395487605, 0.907605821846748, 270.89877975308, 263.144555871424, 0.952486475771108, 0.905414494703949, 0.728774258292717, 0.705613862425766, 0.528196509312352, 0.493874256066431, 920585244, 396, 359, 566.204256892283, 510.756705505897, 0.901304171528872, 0.901196406205207, ims-node1
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0.2, 0.8, 0, 0.5, 0.00474433388473611, 0.00303023406616722, 0.000421718567532098, 0.000948866776947221, 0, 140.289300478863, 131.728591100172, 0.899964397918009, 0.798732522868956, 219.468392224306, 196.096821086991, 0.850336190537658, 0.798766315377348, 0.570534607452784, 0.495170147879947, 0.319406115423563, 0.239467334881789, 1477999687, 224, 180, 320.154871069115, 258.536981786523, 0.806756838551172, 0.806239770523874, ims-node1
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0.2, 0.8, 0, 0.5, 0.00474433388473611, 0.00303023406616722, 0.000421718567532098, 0.000948866776947221, 0, 140.289300478863, 131.728591100172, 0.899964397918009, 0.798732522868956, 219.468392224306, 196.096821086991, 0.850336190537658, 0.798766315377348, 0.570534607452784, 0.495170147879947, 0.319406115423563, 0.239467334881789, 1423781950, 224, 180, 320.154871069115, 258.536981786523, 0.806756838551172, 0.806239770523874, ims-node1
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0.2, 0.8, 0, 0.5, 0.00474433388473611, 0.00319962140993224, 0.000421718567532098, 0.000948866776947221, 0, 138.396570148392, 131.728591100172, 0.920760465977463, 0.841194294333666, 214.263072989678, 196.096821086991, 0.880488577473696, 0.840115417586024, 0.553820036588274, 0.495170147879947, 0.301346596483551, 0.239467334881791, 1374522120, 214, 180, 305.354816049463, 258.231126944465, 0.845165076917794, 0.844795966970319, ims-node1
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0.2, 0.8, 0, 0.5, 0.00474433388473611, 0.00319962140993224, 0.000421718567532098, 0.000948866776947221, 0, 138.396570148392, 131.728591100172, 0.920760465977463, 0.841194294333666, 214.263072989678, 196.096821086991, 0.880488577473696, 0.840115417586024, 0.553820036588274, 0.495170147879947, 0.301346596483551, 0.239467334881791, 1219960184, 214, 180, 305.354816049463, 258.231126944465, 0.845165076917794, 0.844795966970319, ims-node1
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.2, 0.8, 0, 0.5, 0.00474433388473611, 0.00336900712331952, 0.000421718567532098, 0.000948866776947221, 0, 136.540477855718, 131.728591100172, 0.941697964234355, 0.8836199905908, 209.243629836214, 196.096821086991, 0.910916949606866, 0.88139907619856, 0.537611357945216, 0.495170147879947, 0.284355671032665, 0.239467334881791, 1042388358, 203, 180, 291.880664246206, 257.955225633006, 0.883580917371628, 0.883327705819854, ims-node1
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.2, 0.8, 0, 0.5, 0.00474433388473611, 0.00336900712331952, 0.000421718567532098, 0.000948866776947221, 0, 136.540477855718, 131.728591100172, 0.941697964234355, 0.8836199905908, 209.243629836214, 196.096821086991, 0.910916949606866, 0.88139907619856, 0.537611357945216, 0.495170147879947, 0.284355671032665, 0.239467334881791, 202019075, 203, 180, 291.880664246206, 257.955225633006, 0.883580917371628, 0.883327705819854, ims-node1
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0.2, 0.8, 0, 0.5, 0.00474433388473611, 0.00345991331336121, 0.000421718567532098, 0.000948866776947221, 0, 135.559164708049, 131.728591100172, 0.952995618405169, 0.906374302700179, 206.623686542523, 196.096821086992, 0.927355479874776, 0.903527934144639, 0.529115642520056, 0.49517014787995, 0.275655229575704, 0.239467334881798, 561950379, 199, 180, 285.137195314586, 257.81986621547, 0.904180587432638, 0.903979950602087, ims-node1
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0.2, 0.8, 0, 0.5, 0.00474433388473611, 0.00345991331336121, 0.000421718567532098, 0.000948866776947221, 0, 135.559164708049, 131.728591100172, 0.952995618405169, 0.906374302700179, 206.623686542523, 196.096821086992, 0.927355479874776, 0.903527934144639, 0.529115642520056, 0.49517014787995, 0.275655229575704, 0.239467334881798, 515485736, 199, 180, 285.137195314586, 257.81986621547, 0.904180587432638, 0.903979950602087, ims-node1
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.2, 0.2, 0.8, 0, 0.5, 0.000790722314122685, 0.000490948445982713, 0.000158144462824537, 0.000158144462824537, 0, 175.019471692503, 172.838228062349, 0.975919316299274, 0.780076846606638, 334.761899777918, 326.663262430649, 0.955301538749959, 0.783521115106118, 0.913829735469357, 0.89090563852122, 0.833457412178171, 0.792588228838421, 1406866011, 1340, 1076, 1849.00081358291, 1520.26556778199, 0.81615892298501, 0.815985288142439, ims-node1
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.2, 0.2, 0.8, 0, 0.5, 0.000790722314122685, 0.000490948445982713, 0.000158144462824537, 0.000158144462824537, 0, 175.019471692503, 172.838228062349, 0.975919316299274, 0.780076846606638, 334.761899777918, 326.663262430649, 0.955301538749959, 0.783521115106118, 0.913829735469357, 0.89090563852122, 0.833457412178171, 0.792588228838421, 1961490051, 1340, 1076, 1849.00081358291, 1520.26556778199, 0.81615892298501, 0.815985288142439, ims-node1
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.2, 0.2, 0.8, 0, 0.5, 0.000790722314122685, 0.000520684449104715, 0.000158144462824537, 0.000158144462824537, 0, 174.558397519412, 172.838228062349, 0.980986428817284, 0.826259798935809, 333.038791056907, 326.663262430649, 0.964662125365833, 0.828989473566754, 0.90896749033082, 0.89090563852122, 0.824701660780824, 0.79258822883842, 571046617, 1275, 1076, 1768.77481425603, 1520.26556778189, 0.855035010587366, 0.854904918248388, ims-node1
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.2, 0.2, 0.8, 0, 0.5, 0.000790722314122685, 0.000520684449104715, 0.000158144462824537, 0.000158144462824537, 0, 174.558397519412, 172.838228062349, 0.980986428817284, 0.826259798935809, 333.038791056907, 326.663262430649, 0.964662125365833, 0.828989473566754, 0.90896749033082, 0.89090563852122, 0.824701660780824, 0.79258822883842, 1385123341, 1275, 1076, 1768.77481425603, 1520.26556778189, 0.855035010587366, 0.854904918248388, ims-node1
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.2, 0.2, 0.8, 0, 0.5, 0.000790722314122685, 0.000551788376697585, 0.000158144462824537, 0.000158144462824537, 0, 174.077887049904, 172.838228062349, 0.986272625381441, 0.874562296714129, 331.249447144996, 326.663262430649, 0.974455749794767, 0.876539537489361, 0.90390968085339, 0.89090563852122, 0.815643631892561, 0.79258822883842, 1001575795, 1213, 1076, 1691.92813577104, 1520.26556778174, 0.895558103086096, 0.895468011823152, ims-node1
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.2, 0.2, 0.8, 0, 0.5, 0.000790722314122685, 0.000551788376697585, 0.000158144462824537, 0.000158144462824537, 0, 174.077887049904, 172.838228062349, 0.986272625381441, 0.874562296714129, 331.249447144996, 326.663262430649, 0.974455749794767, 0.876539537489361, 0.90390968085339, 0.89090563852122, 0.815643631892561, 0.79258822883842, 1607922143, 1213, 1076, 1691.92813577104, 1520.26556778174, 0.895558103086096, 0.895468011823152, ims-node1
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.2, 0.2, 0.8, 0, 0.5, 0.000790722314122685, 0.000566275296528024, 0.000158144462824537, 0.000158144462824537, 0, 173.854702303991, 172.838228062349, 0.988732583895839, 0.897057875629325, 330.420562517843, 326.663262430649, 0.979022158048683, 0.898682966192983, 0.901563729126612, 0.89090563852122, 0.811459537460877, 0.792588228838421, 1483736569, 1187, 1076, 1658.3577490746, 1520.265567782, 0.91437728117159, 0.914304579520836, ims-node1
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.2, 0.2, 0.8, 0, 0.5, 0.000790722314122685, 0.000566275296528024, 0.000158144462824537, 0.000158144462824537, 0, 173.854702303991, 172.838228062349, 0.988732583895839, 0.897057875629325, 330.420562517843, 326.663262430649, 0.979022158048683, 0.898682966192983, 0.901563729126612, 0.89090563852122, 0.811459537460877, 0.792588228838421, 922083279, 1187, 1076, 1658.3577490746, 1520.265567782, 0.91437728117159, 0.914304579520836, ims-node1
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.2, 0.2, 0.8, 0, 0.5, 0.00237216694236805, 0.00147226718666854, 0.000474433388473611, 0.000474433388473611, 0, 160.21057142602, 154.595561474256, 0.937596274164588, 0.786602878983681, 281.118326224351, 263.144555871424, 0.897599643244401, 0.794198299881235, 0.760032839610767, 0.705613862425768, 0.570363411811556, 0.493874256066437, 988609344, 447, 359, 621.150096060182, 511.639542800373, 0.819210734046493, 0.819062538049512, ims-node1
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.2, 0.2, 0.8, 0, 0.5, 0.00237216694236805, 0.00147226718666854, 0.000474433388473611, 0.000474433388473611, 0, 160.21057142602, 154.595561474256, 0.937596274164588, 0.786602878983681, 281.118326224351, 263.144555871424, 0.897599643244401, 0.794198299881235, 0.760032839610767, 0.705613862425768, 0.570363411811556, 0.493874256066437, 267170208, 447, 359, 621.150096060182, 511.639542800373, 0.819210734046493, 0.819062538049512, ims-node1
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.2, 0.2, 0.8, 0, 0.5, 0.00237216694236805, 0.00156288688195718, 0.000474433388473611, 0.000474433388473611, 0, 158.990894111393, 154.595561474256, 0.95080718790055, 0.83209618553962, 277.144023764536, 263.144555871424, 0.919139190092586, 0.838124116140803, 0.748088923778168, 0.705613862425767, 0.553083996577376, 0.493874256066435, 221975354, 426, 359, 593.646930775422, 511.295357866274, 0.85798678246534, 0.857868192849615, ims-node1
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.2, 0.2, 0.8, 0, 0.5, 0.00237216694236805, 0.00156288688195718, 0.000474433388473611, 0.000474433388473611, 0, 158.990894111393, 154.595561474256, 0.95080718790055, 0.83209618553962, 277.144023764536, 263.144555871424, 0.919139190092586, 0.838124116140803, 0.748088923778168, 0.705613862425767, 0.553083996577376, 0.493874256066435, 2098946655, 426, 359, 593.646930775422, 511.295357866274, 0.85798678246534, 0.857868192849615, ims-node1
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.2, 0.2, 0.8, 0, 0.5, 0.00237216694236805, 0.00165789207760735, 0.000474433388473611, 0.000474433388473611, 0, 157.726136944679, 154.595561474256, 0.964691653755069, 0.879766493178388, 273.064060850673, 263.144555871424, 0.941871911100173, 0.884121806270862, 0.735775274311361, 0.705613862425767, 0.535559132598086, 0.493874256066436, 1733819284, 405, 359, 567.330039295905, 510.973107807907, 0.898514172368034, 0.898426363164821, ims-node1
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.2, 0.2, 0.8, 0, 0.5, 0.00237216694236805, 0.00165789207760735, 0.000474433388473611, 0.000474433388473611, 0, 157.726136944679, 154.595561474256, 0.964691653755069, 0.879766493178388, 273.064060850673, 263.144555871424, 0.941871911100173, 0.884121806270862, 0.735775274311361, 0.705613862425767, 0.535559132598086, 0.493874256066436, 290167153, 405, 359, 567.330039295905, 510.973107807907, 0.898514172368034, 0.898426363164821, ims-node1
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.2, 0.2, 0.8, 0, 0.5, 0.00237216694236805, 0.00169654282185468, 0.000474433388473611, 0.000474433388473611, 0, 157.21564311548, 154.595561474256, 0.970354114336858, 0.899152938085847, 271.429116244648, 263.144555871424, 0.951166595878955, 0.902819238284645, 0.730825932267006, 0.705613862425767, 0.528597978133933, 0.493874256066436, 1682155882, 396, 359, 557.284392227241, 510.851627822668, 0.914955833325703, 0.914880912006079, ims-node1
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.2, 0.2, 0.8, 0, 0.5, 0.00237216694236805, 0.00169654282185468, 0.000474433388473611, 0.000474433388473611, 0, 157.21564311548, 154.595561474256, 0.970354114336858, 0.899152938085847, 271.429116244648, 263.144555871424, 0.951166595878955, 0.902819238284645, 0.730825932267006, 0.705613862425767, 0.528597978133933, 0.493874256066436, 1307704108, 396, 359, 557.284392227241, 510.851627822668, 0.914955833325703, 0.914880912006079, ims-node1
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.2, 0.2, 0.8, 0, 0.5, 0.00474433388473611, 0.00293888101145371, 0.000948866776947221, 0.000948866776947221, 0, 140.742905590138, 131.728591100172, 0.897224683596763, 0.793285341763582, 219.602270622001, 196.096821086991, 0.853308579623594, 0.803234997808546, 0.571994880786814, 0.495170147879946, 0.314690735266098, 0.239467334881789, 1907769170, 224, 180, 313.388119427661, 258.71542540649, 0.821436986119713, 0.821126721529596, ims-node1
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.2, 0.2, 0.8, 0, 0.5, 0.00474433388473611, 0.00293888101145371, 0.000948866776947221, 0.000948866776947221, 0, 140.742905590138, 131.728591100172, 0.897224683596763, 0.793285341763582, 219.602270622001, 196.096821086991, 0.853308579623594, 0.803234997808546, 0.571994880786814, 0.495170147879946, 0.314690735266098, 0.239467334881789, 1356916853, 224, 180, 313.388119427661, 258.71542540649, 0.821436986119713, 0.821126721529596, ims-node1
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.2, 0.2, 0.8, 0, 0.5, 0.00474433388473611, 0.003119657352992, 0.000948866776947221, 0.000948866776947221, 0, 138.766909446031, 131.728591100172, 0.918654177516807, 0.837025839319044, 214.287884496898, 196.09682108699, 0.883876605045778, 0.844988956378398, 0.554787650061686, 0.495170147879945, 0.296881221587056, 0.239467334881785, 1468632332, 214, 180, 299.589513385833, 258.371751163447, 0.859444348638357, 0.859200627248262, ims-node1
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.2, 0.2, 0.8, 0, 0.5, 0.00474433388473611, 0.003119657352992, 0.000948866776947221, 0.000948866776947221, 0, 138.766909446031, 131.728591100172, 0.918654177516807, 0.837025839319044, 214.287884496898, 196.09682108699, 0.883876605045778, 0.844988956378398, 0.554787650061686, 0.495170147879945, 0.296881221587056, 0.239467334881785, 1264297500, 214, 180, 299.589513385833, 258.371751163447, 0.859444348638357, 0.859200627248262, ims-node1
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.2, 0.2, 0.8, 0, 0.5, 0.00474433388473611, 0.00329972816098797, 0.000948866776947221, 0.000948866776947221, 0, 136.838609342602, 131.728591100172, 0.940132548666229, 0.88053452884101, 209.19005913187, 196.096821086993, 0.914549127680851, 0.886460039000233, 0.538191925952375, 0.495170147879953, 0.280230418743412, 0.239467334881806, 1076373044, 203, 180, 287.019126525387, 258.065656769859, 0.897169719168396, 0.896988952126207, ims-node1
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.2, 0.2, 0.8, 0, 0.5, 0.00474433388473611, 0.00329972816098797, 0.000948866776947221, 0.000948866776947221, 0, 136.838609342602, 131.728591100172, 0.940132548666229, 0.88053452884101, 209.19005913187, 196.096821086993, 0.914549127680851, 0.886460039000233, 0.538191925952375, 0.495170147879953, 0.280230418743412, 0.239467334881806, 1810987531, 203, 180, 287.019126525387, 258.065656769859, 0.897169719168396, 0.896988952126207, ims-node1
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.2, 0.2, 0.8, 0, 0.5, 0.00474433388473611, 0.00339609819496222, 0.000948866776947221, 0.000948866776947221, 0, 135.822693967604, 131.728591100172, 0.951684497786138, 0.903794423077197, 206.539113135968, 196.096821086991, 0.931050261217205, 0.908604837192998, 0.529527380040909, 0.495170147879946, 0.271742142089484, 0.239467334881789, 1731949414, 199, 180, 280.722632841446, 257.915212396637, 0.917289270222668, 0.917141979606388, ims-node1
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.2, 0.2, 0.8, 0, 0.5, 0.00474433388473611, 0.00339609819496222, 0.000948866776947221, 0.000948866776947221, 0, 135.822693967604, 131.728591100172, 0.951684497786138, 0.903794423077197, 206.539113135968, 196.096821086991, 0.931050261217205, 0.908604837192998, 0.529527380040909, 0.495170147879946, 0.271742142089484, 0.239467334881789, 1511105924, 199, 180, 280.722632841446, 257.915212396637, 0.917289270222668, 0.917141979606388, ims-node1
