recruitment, n_pat, interim_events, final_events, n_ctrl, n_trt, hazard_ctrl, censoring_prop, effect_size_ph, prevalence, hr_subgroup_relative, hazard_trt, hazard_subgroup, random_withdrawal, median_survival_trt, median_survival_ctrl, rmst_trt_6m, rmst_ctrl_6m, gAHR_6m, AHR_6m, rmst_trt_12m, rmst_ctrl_12m, gAHR_12m, AHR_12m, milestone_survival_trt_6m, milestone_survival_ctrl_6m, milestone_survival_trt_12m, milestone_survival_ctrl_12m
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 0.9, 0.5, 0.7, 0.000648637188544082, 0.000454046031980858, 6.1989241236717e-05, 1271.03488132831, 1095.75, 173.740738573177, 172.47091664017, 0.98587212745401, 0.87023736579842, 330.888803917507, 326.125035191387, 0.973103545699876, 0.868945353295796, 0.904357159911893, 0.890898718140339, 0.818120036411569, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 0.9, 0.5, 0.7, 0.000648637188544082, 0.000454046031980858, 6.1989241236717e-05, 1271.03488132831, 1095.75, 173.740738573177, 172.47091664017, 0.98587212745401, 0.87023736579842, 330.888803917507, 326.125035191387, 0.973103545699876, 0.868945353295796, 0.904357159911893, 0.890898718140339, 0.818120036411569, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0.9, 0.5, 0.7, 0.00157103981400135, 0.00109972786980095, 0.000164809193442145, 524.773758556237, 365.25, 162.108286730557, 154.338430815216, 0.913669100051824, 0.701136242234806, 289.364600722639, 263.472181842347, 0.853580032711182, 0.698867653582457, 0.784311761818466, 0.707106781186548, 0.616282878229169, 0.5
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0.9, 0.5, 0.7, 0.00157103981400135, 0.00109972786980095, 0.000164809193442145, 524.773758556237, 365.25, 162.108286730557, 154.338430815216, 0.913669100051824, 0.701136242234806, 289.364600722639, 263.472181842347, 0.853580032711182, 0.698867653582457, 0.784311761818466, 0.707106781186548, 0.616282878229169, 0.5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0.9, 0.5, 0.7, 0.00168458952770529, 0.0011792126693937, 0.000171651140966094, 489.401411105273, 365.25, 160.752190855542, 154.338430815216, 0.928163077362704, 0.751618769670247, 284.772394517426, 263.472181842347, 0.877454963584584, 0.749020959830656, 0.770715070051169, 0.707106781186548, 0.595264891536442, 0.5
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0.9, 0.5, 0.7, 0.00168458952770529, 0.0011792126693937, 0.000171651140966094, 489.401411105273, 365.25, 160.752190855542, 154.338430815216, 0.928163077362704, 0.751618769670247, 284.772394517426, 263.472181842347, 0.877454963584584, 0.749020959830656, 0.770715070051169, 0.707106781186548, 0.595264891536442, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.9, 0.5, 0.7, 0.00180170679276308, 0.00126119475493416, 0.000178347831169091, 457.588601741212, 365.25, 159.370114811366, 154.338430815216, 0.943109191865441, 0.803660928377283, 280.144595498098, 263.472181842347, 0.90224466821437, 0.800702718436131, 0.756945737729712, 0.707106781186548, 0.57436031408071, 0.5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.9, 0.5, 0.7, 0.00180170679276308, 0.00126119475493416, 0.000178347831169091, 457.588601741212, 365.25, 159.370114811366, 154.338430815216, 0.943109191865441, 0.803660928377283, 280.144595498098, 263.472181842347, 0.90224466821437, 0.800702718436131, 0.756945737729712, 0.707106781186548, 0.57436031408071, 0.5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 0.9, 0.5, 0.7, 0.00188560280873039, 0.00131992196611127, 0.000182937500190724, 437.229138769171, 365.25, 158.390323766619, 154.338430815216, 0.953831398674267, 0.840924513658005, 276.895691164564, 263.472181842347, 0.920120194000849, 0.837695430771801, 0.74723838634232, 0.707106781186548, 0.559852338783668, 0.5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 0.9, 0.5, 0.7, 0.00188560280873039, 0.00131992196611127, 0.000182937500190724, 437.229138769171, 365.25, 158.390323766619, 154.338430815216, 0.953831398674267, 0.840924513658005, 276.895691164564, 263.472181842347, 0.920120194000849, 0.837695430771801, 0.74723838634232, 0.707106781186548, 0.559852338783668, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0.9, 0.5, 0.7, 0.00305848484737511, 0.00214093939316258, 0.00032439534665115, 269.558480477159, 182.625, 145.540836464998, 131.736090921173, 0.844824780720166, 0.680394833348643, 236.681935990652, 197.60413638176, 0.76721193402376, 0.676809323520487, 0.624211080298911, 0.5, 0.392361857585584, 0.25
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0.9, 0.5, 0.7, 0.00305848484737511, 0.00214093939316258, 0.00032439534665115, 269.558480477159, 182.625, 145.540836464998, 131.736090921173, 0.844824780720166, 0.680394833348643, 236.681935990652, 197.60413638176, 0.76721193402376, 0.676809323520487, 0.624211080298911, 0.5, 0.392361857585584, 0.25
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0.9, 0.5, 0.7, 0.00330807470521048, 0.00231565229364733, 0.000339690682446087, 249.220639021712, 182.625, 142.998836050944, 131.736090921173, 0.871016864775976, 0.735530962800127, 229.240825730578, 197.60413638176, 0.80509713105826, 0.731383395170581, 0.600846289424832, 0.5, 0.36396480513602, 0.25
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0.9, 0.5, 0.7, 0.00330807470521048, 0.00231565229364733, 0.000339690682446087, 249.220639021712, 182.625, 142.998836050944, 131.736090921173, 0.871016864775976, 0.735530962800127, 229.240825730578, 197.60413638176, 0.80509713105826, 0.731383395170581, 0.600846289424832, 0.5, 0.36396480513602, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.9, 0.5, 0.7, 0.00364398505459258, 0.0025507895382148, 0.000358945854257927, 226.24694660205, 182.625, 139.677006824094, 131.736090921173, 0.906557501348227, 0.809649627079915, 219.765591925594, 197.60413638176, 0.856945546537842, 0.804697862486615, 0.570817148987482, 0.5, 0.329057530384509, 0.25
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.9, 0.5, 0.7, 0.00364398505459258, 0.0025507895382148, 0.000358945854257927, 226.24694660205, 182.625, 139.677006824094, 131.736090921173, 0.906557501348227, 0.809649627079915, 219.765591925594, 197.60413638176, 0.856945546537842, 0.804697862486615, 0.570817148987482, 0.5, 0.329057530384509, 0.25
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0.9, 0.5, 0.7, 0.00378881687295245, 0.00265217181106671, 0.000366819396221349, 217.598400709336, 182.625, 138.27892040812, 131.736090921173, 0.922002446185183, 0.841576747416061, 215.860907164506, 197.60413638176, 0.879595262532651, 0.836262442989221, 0.558351687999327, 0.5, 0.31509098505752, 0.25
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0.9, 0.5, 0.7, 0.00378881687295245, 0.00265217181106671, 0.000366819396221349, 217.598400709336, 182.625, 138.27892040812, 131.736090921173, 0.922002446185183, 0.841576747416061, 215.860907164506, 197.60413638176, 0.879595262532651, 0.836262442989221, 0.558351687999327, 0.5, 0.31509098505752, 0.25
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 0.9, 0.5, 0.7, 0.000493734531043475, 0.000345614171730432, 0.000207250614951582, 1669.80520988994, 1095.75, 175.807211624345, 172.47091664017, 0.963088311281525, 0.662656549842948, 338.673040791242, 326.125035191387, 0.930699067195185, 0.661904343830937, 0.926305147995367, 0.890898718140339, 0.858198171367688, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 0.9, 0.5, 0.7, 0.000493734531043475, 0.000345614171730432, 0.000207250614951582, 1669.80520988994, 1095.75, 175.807211624345, 172.47091664017, 0.963088311281525, 0.662656549842948, 338.673040791242, 326.125035191387, 0.930699067195185, 0.661904343830937, 0.926305147995367, 0.890898718140339, 0.858198171367688, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 0.9, 0.5, 0.7, 0.000604546113476331, 0.000423182279433432, 0.000231249359667762, 1363.73466854262, 1095.75, 174.325494288722, 172.47091664017, 0.979437779630429, 0.811167467760276, 333.07886082594, 326.125035191387, 0.96107010738667, 0.810043398960751, 0.910549217925753, 0.890898718140339, 0.829327225299446, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 0.9, 0.5, 0.7, 0.000604546113476331, 0.000423182279433432, 0.000231249359667762, 1363.73466854262, 1095.75, 174.325494288722, 172.47091664017, 0.979437779630429, 0.811167467760276, 333.07886082594, 326.125035191387, 0.96107010738667, 0.810043398960751, 0.910549217925753, 0.890898718140339, 0.829327225299446, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 0.9, 0.5, 0.7, 0.000617779056043606, 0.000432445339230524, 0.000233917580865341, 1334.52321809167, 1095.75, 174.149707020142, 172.47091664017, 0.981370852679547, 0.828897245706497, 332.419444251087, 326.125035191387, 0.96468110225632, 0.827723957246811, 0.908686232518236, 0.890898718140339, 0.825947105557608, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 0.9, 0.5, 0.7, 0.000617779056043606, 0.000432445339230524, 0.000233917580865341, 1334.52321809167, 1095.75, 174.149707020142, 172.47091664017, 0.981370852679547, 0.828897245706497, 332.419444251087, 326.125035191387, 0.96468110225632, 0.827723957246811, 0.908686232518236, 0.890898718140339, 0.825947105557608, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 0.9, 0.5, 0.7, 0.000648637188544082, 0.000454046031980858, 0.000239787591727612, 1271.03488132831, 1095.75, 173.740738573177, 172.47091664017, 0.98587212745401, 0.87023736579842, 330.888803917507, 326.125035191387, 0.973103545699876, 0.868945353295796, 0.904357159911893, 0.890898718140339, 0.818120036411569, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 0.9, 0.5, 0.7, 0.000648637188544082, 0.000454046031980858, 0.000239787591727612, 1271.03488132831, 1095.75, 173.740738573177, 172.47091664017, 0.98587212745401, 0.87023736579842, 330.888803917507, 326.125035191387, 0.973103545699876, 0.868945353295796, 0.904357159911893, 0.890898718140339, 0.818120036411569, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 0.9, 0.5, 0.7, 0.00157103981400135, 0.00109972786980095, 0.00064215638529407, 524.773758556237, 365.25, 162.108286730557, 154.338430815216, 0.913669100051824, 0.701136242234806, 289.364600722639, 263.472181842347, 0.853580032711182, 0.698867653582457, 0.784311761818466, 0.707106781186548, 0.616282878229169, 0.5
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 0.9, 0.5, 0.7, 0.00157103981400135, 0.00109972786980095, 0.00064215638529407, 524.773758556237, 365.25, 162.108286730557, 154.338430815216, 0.913669100051824, 0.701136242234806, 289.364600722639, 263.472181842347, 0.853580032711182, 0.698867653582457, 0.784311761818466, 0.707106781186548, 0.616282878229169, 0.5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 0.9, 0.5, 0.7, 0.00168458952770529, 0.0011792126693937, 0.000666904116779216, 489.401411105273, 365.25, 160.752190855542, 154.338430815216, 0.928163077362704, 0.751618769670247, 284.772394517426, 263.472181842347, 0.877454963584584, 0.749020959830656, 0.770715070051169, 0.707106781186548, 0.595264891536442, 0.5
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 0.9, 0.5, 0.7, 0.00168458952770529, 0.0011792126693937, 0.000666904116779216, 489.401411105273, 365.25, 160.752190855542, 154.338430815216, 0.928163077362704, 0.751618769670247, 284.772394517426, 263.472181842347, 0.877454963584584, 0.749020959830656, 0.770715070051169, 0.707106781186548, 0.595264891536442, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 0.9, 0.5, 0.7, 0.00180170679276308, 0.00126119475493416, 0.000691319716254944, 457.588601741212, 365.25, 159.370114811366, 154.338430815216, 0.943109191865441, 0.803660928377283, 280.144595498098, 263.472181842347, 0.90224466821437, 0.800702718436131, 0.756945737729712, 0.707106781186548, 0.57436031408071, 0.5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 0.9, 0.5, 0.7, 0.00180170679276308, 0.00126119475493416, 0.000691319716254944, 457.588601741212, 365.25, 159.370114811366, 154.338430815216, 0.943109191865441, 0.803660928377283, 280.144595498098, 263.472181842347, 0.90224466821437, 0.800702718436131, 0.756945737729712, 0.707106781186548, 0.57436031408071, 0.5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 0.9, 0.5, 0.7, 0.00188560280873039, 0.00131992196611127, 0.000708175497591669, 437.229138769171, 365.25, 158.390323766619, 154.338430815216, 0.953831398674267, 0.840924513658005, 276.895691164564, 263.472181842347, 0.920120194000849, 0.837695430771801, 0.74723838634232, 0.707106781186548, 0.559852338783668, 0.5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 0.9, 0.5, 0.7, 0.00188560280873039, 0.00131992196611127, 0.000708175497591669, 437.229138769171, 365.25, 158.390323766619, 154.338430815216, 0.953831398674267, 0.840924513658005, 276.895691164564, 263.472181842347, 0.920120194000849, 0.837695430771801, 0.74723838634232, 0.707106781186548, 0.559852338783668, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 0.9, 0.5, 0.7, 0.00305848484737511, 0.00214093939316258, 0.00126551595091596, 269.558480477159, 182.625, 145.540836464998, 131.736090921173, 0.844824780720166, 0.680394833348643, 236.681935990652, 197.60413638176, 0.76721193402376, 0.676809323520487, 0.624211080298911, 0.5, 0.392361857585584, 0.25
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 0.9, 0.5, 0.7, 0.00305848484737511, 0.00214093939316258, 0.00126551595091596, 269.558480477159, 182.625, 145.540836464998, 131.736090921173, 0.844824780720166, 0.680394833348643, 236.681935990652, 197.60413638176, 0.76721193402376, 0.676809323520487, 0.624211080298911, 0.5, 0.392361857585584, 0.25
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.3, 0.9, 0.5, 0.7, 0.00330807470521048, 0.00231565229364733, 0.00132070803184074, 249.220639021712, 182.625, 142.998836050944, 131.736090921173, 0.871016864775976, 0.735530962800127, 229.240825730578, 197.60413638176, 0.80509713105826, 0.731383395170581, 0.600846289424832, 0.5, 0.36396480513602, 0.25
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.3, 0.9, 0.5, 0.7, 0.00330807470521048, 0.00231565229364733, 0.00132070803184074, 249.220639021712, 182.625, 142.998836050944, 131.736090921173, 0.871016864775976, 0.735530962800127, 229.240825730578, 197.60413638176, 0.80509713105826, 0.731383395170581, 0.600846289424832, 0.5, 0.36396480513602, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 0.9, 0.5, 0.7, 0.00364398505459258, 0.0025507895382148, 0.00139088421203427, 226.24694660205, 182.625, 139.677006824094, 131.736090921173, 0.906557501348227, 0.809649627079915, 219.765591925594, 197.60413638176, 0.856945546537842, 0.804697862486615, 0.570817148987482, 0.5, 0.329057530384509, 0.25
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 0.9, 0.5, 0.7, 0.00364398505459258, 0.0025507895382148, 0.00139088421203427, 226.24694660205, 182.625, 139.677006824094, 131.736090921173, 0.906557501348227, 0.809649627079915, 219.765591925594, 197.60413638176, 0.856945546537842, 0.804697862486615, 0.570817148987482, 0.5, 0.329057530384509, 0.25
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.3, 0.9, 0.5, 0.7, 0.00378881687295245, 0.00265217181106671, 0.00141983131971648, 217.598400709336, 182.625, 138.27892040812, 131.736090921173, 0.922002446185183, 0.841576747416061, 215.860907164506, 197.60413638176, 0.879595262532651, 0.836262442989221, 0.558351687999327, 0.5, 0.31509098505752, 0.25
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.3, 0.9, 0.5, 0.7, 0.00378881687295245, 0.00265217181106671, 0.00141983131971648, 217.598400709336, 182.625, 138.27892040812, 131.736090921173, 0.922002446185183, 0.841576747416061, 215.860907164506, 197.60413638176, 0.879595262532651, 0.836262442989221, 0.558351687999327, 0.5, 0.31509098505752, 0.25
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 0, 0.1, 0.8, 0.000665379859622165, 0.000532303887697732, 0, 1064.42939717054, 1095.75, 172.171654811637, 172.47091664017, 1.00334033016798, 1.03059038616764, 325.022182636542, 326.125035191387, 1.00627454918434, 1.03036959120936, 0.88775635781727, 0.890898718140339, 0.788154066956324, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 0, 0.1, 0.8, 0.000665379859622165, 0.000532303887697732, 0, 1064.42939717054, 1095.75, 172.171654811637, 172.47091664017, 1.00334033016798, 1.03059038616764, 325.022182636542, 326.125035191387, 1.00627454918434, 1.03036959120936, 0.88775635781727, 0.890898718140339, 0.788154066956324, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 0, 0.1, 0.8, 0.000665379859622165, 0.000532303887697732, 0, 1064.42939717054, 1095.75, 172.171654811637, 172.47091664017, 1.00334033016798, 1.03059038616764, 325.022182636542, 326.125035191387, 1.00627454918434, 1.03036959120936, 0.88775635781727, 0.890898718140339, 0.788154066956324, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 0, 0.1, 0.8, 0.000665379859622165, 0.000532303887697732, 0, 1064.42939717054, 1095.75, 172.171654811637, 172.47091664017, 1.00334033016798, 1.03059038616764, 325.022182636542, 326.125035191387, 1.00627454918434, 1.03036959120936, 0.88775635781727, 0.890898718140339, 0.788154066956324, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 0, 0.1, 0.8, 0.000665379859622165, 0.000532303887697732, 0, 1064.42939717054, 1095.75, 172.171654811637, 172.47091664017, 1.00334033016798, 1.03059038616764, 325.022182636542, 326.125035191387, 1.00627454918434, 1.03036959120936, 0.88775635781727, 0.890898718140339, 0.788154066956324, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 0, 0.1, 0.8, 0.000665379859622165, 0.000532303887697732, 0, 1064.42939717054, 1095.75, 172.171654811637, 172.47091664017, 1.00334033016798, 1.03059038616764, 325.022182636542, 326.125035191387, 1.00627454918434, 1.03036959120936, 0.88775635781727, 0.890898718140339, 0.788154066956324, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 0, 0.1, 0.8, 0.000665379859622165, 0.000532303887697732, 0, 1064.42939717054, 1095.75, 172.171654811637, 172.47091664017, 1.00334033016798, 1.03059038616764, 325.022182636542, 326.125035191387, 1.00627454918434, 1.03036959120936, 0.88775635781727, 0.890898718140339, 0.788154066956324, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 0, 0.1, 0.8, 0.000665379859622165, 0.000532303887697732, 0, 1064.42939717054, 1095.75, 172.171654811637, 172.47091664017, 1.00334033016798, 1.03059038616764, 325.022182636542, 326.125035191387, 1.00627454918434, 1.03036959120936, 0.88775635781727, 0.890898718140339, 0.788154066956324, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 0, 0.1, 0.8, 0.00193497675821777, 0.00154798140657422, 0, 366.025010490914, 365.25, 154.368499584484, 154.338430815216, 0.999592952950158, 0.998610107074275, 263.601795784918, 263.472181842347, 0.999021492740965, 0.998042509179994, 0.707456896127193, 0.707106781186548, 0.500733333492636, 0.5
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 0, 0.1, 0.8, 0.00193497675821777, 0.00154798140657422, 0, 366.025010490914, 365.25, 154.368499584484, 154.338430815216, 0.999592952950158, 0.998610107074275, 263.601795784918, 263.472181842347, 0.999021492740965, 0.998042509179994, 0.707456896127193, 0.707106781186548, 0.500733333492636, 0.5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0, 0, 0.1, 0.8, 0.00193497675821777, 0.00154798140657422, 0, 366.025010490914, 365.25, 154.368499584484, 154.338430815216, 0.999592952950158, 0.998610107074275, 263.601795784918, 263.472181842347, 0.999021492740965, 0.998042509179994, 0.707456896127193, 0.707106781186548, 0.500733333492636, 0.5
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0, 0, 0.1, 0.8, 0.00193497675821777, 0.00154798140657422, 0, 366.025010490914, 365.25, 154.368499584484, 154.338430815216, 0.999592952950158, 0.998610107074275, 263.601795784918, 263.472181842347, 0.999021492740965, 0.998042509179994, 0.707456896127193, 0.707106781186548, 0.500733333492636, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 0, 0.1, 0.8, 0.00193497675821777, 0.00154798140657422, 0, 366.025010490914, 365.25, 154.368499584484, 154.338430815216, 0.999592952950158, 0.998610107074275, 263.601795784918, 263.472181842347, 0.999021492740965, 0.998042509179994, 0.707456896127193, 0.707106781186548, 0.500733333492636, 0.5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 0, 0.1, 0.8, 0.00193497675821777, 0.00154798140657422, 0, 366.025010490914, 365.25, 154.368499584484, 154.338430815216, 0.999592952950158, 0.998610107074275, 263.601795784918, 263.472181842347, 0.999021492740965, 0.998042509179994, 0.707456896127193, 0.707106781186548, 0.500733333492636, 0.5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 0, 0.1, 0.8, 0.00193497675821777, 0.00154798140657422, 0, 366.025010490914, 365.25, 154.368499584484, 154.338430815216, 0.999592952950158, 0.998610107074275, 263.601795784918, 263.472181842347, 0.999021492740965, 0.998042509179994, 0.707456896127193, 0.707106781186548, 0.500733333492636, 0.5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 0, 0.1, 0.8, 0.00193497675821777, 0.00154798140657422, 0, 366.025010490914, 365.25, 154.368499584484, 154.338430815216, 0.999592952950158, 0.998610107074275, 263.601795784918, 263.472181842347, 0.999021492740965, 0.998042509179994, 0.707456896127193, 0.707106781186548, 0.500733333492636, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 0, 0.1, 0.8, 0.00387482599507868, 0.00309986079606294, 0, 182.782372458186, 182.625, 131.750103354831, 131.736090921173, 0.999648863661677, 0.999297641464952, 197.722104887158, 197.60413638176, 0.998750515742455, 0.998333477462486, 0.500298063733148, 0.5, 0.250803358717738, 0.25
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 0, 0.1, 0.8, 0.00387482599507868, 0.00309986079606294, 0, 182.782372458186, 182.625, 131.750103354831, 131.736090921173, 0.999648863661677, 0.999297641464952, 197.722104887158, 197.60413638176, 0.998750515742455, 0.998333477462486, 0.500298063733148, 0.5, 0.250803358717738, 0.25
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0, 0, 0.1, 0.8, 0.00387482599507868, 0.00309986079606294, 0, 182.782372458186, 182.625, 131.750103354831, 131.736090921173, 0.999648863661677, 0.999297641464952, 197.722104887158, 197.60413638176, 0.998750515742455, 0.998333477462486, 0.500298063733148, 0.5, 0.250803358717738, 0.25
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0, 0, 0.1, 0.8, 0.00387482599507868, 0.00309986079606294, 0, 182.782372458186, 182.625, 131.750103354831, 131.736090921173, 0.999648863661677, 0.999297641464952, 197.722104887158, 197.60413638176, 0.998750515742455, 0.998333477462486, 0.500298063733148, 0.5, 0.250803358717738, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 0, 0.1, 0.8, 0.00387482599507868, 0.00309986079606294, 0, 182.782372458186, 182.625, 131.750103354831, 131.736090921173, 0.999648863661677, 0.999297641464952, 197.722104887158, 197.60413638176, 0.998750515742455, 0.998333477462486, 0.500298063733148, 0.5, 0.250803358717738, 0.25
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 0, 0.1, 0.8, 0.00387482599507868, 0.00309986079606294, 0, 182.782372458186, 182.625, 131.750103354831, 131.736090921173, 0.999648863661677, 0.999297641464952, 197.722104887158, 197.60413638176, 0.998750515742455, 0.998333477462486, 0.500298063733148, 0.5, 0.250803358717738, 0.25
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0, 0, 0.1, 0.8, 0.00387482599507868, 0.00309986079606294, 0, 182.782372458186, 182.625, 131.750103354831, 131.736090921173, 0.999648863661677, 0.999297641464952, 197.722104887158, 197.60413638176, 0.998750515742455, 0.998333477462486, 0.500298063733148, 0.5, 0.250803358717738, 0.25
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0, 0, 0.1, 0.8, 0.00387482599507868, 0.00309986079606294, 0, 182.782372458186, 182.625, 131.750103354831, 131.736090921173, 0.999648863661677, 0.999297641464952, 197.722104887158, 197.60413638176, 0.998750515742455, 0.998333477462486, 0.500298063733148, 0.5, 0.250803358717738, 0.25
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 0, 0.1, 0.8, 0.000665379859622165, 0.000532303887697732, 7.03292408155587e-05, 1064.42939717054, 1095.75, 172.171654811637, 172.47091664017, 1.00334033016798, 1.03059038616764, 325.022182636542, 326.125035191387, 1.00627454918434, 1.03036959120936, 0.88775635781727, 0.890898718140339, 0.788154066956324, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 0, 0.1, 0.8, 0.000665379859622165, 0.000532303887697732, 7.03292408155587e-05, 1064.42939717054, 1095.75, 172.171654811637, 172.47091664017, 1.00334033016798, 1.03059038616764, 325.022182636542, 326.125035191387, 1.00627454918434, 1.03036959120936, 0.88775635781727, 0.890898718140339, 0.788154066956324, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 0, 0.1, 0.8, 0.000665379859622165, 0.000532303887697732, 7.03292408155587e-05, 1064.42939717054, 1095.75, 172.171654811637, 172.47091664017, 1.00334033016798, 1.03059038616764, 325.022182636542, 326.125035191387, 1.00627454918434, 1.03036959120936, 0.88775635781727, 0.890898718140339, 0.788154066956324, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 0, 0.1, 0.8, 0.000665379859622165, 0.000532303887697732, 7.03292408155587e-05, 1064.42939717054, 1095.75, 172.171654811637, 172.47091664017, 1.00334033016798, 1.03059038616764, 325.022182636542, 326.125035191387, 1.00627454918434, 1.03036959120936, 0.88775635781727, 0.890898718140339, 0.788154066956324, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 0, 0.1, 0.8, 0.000665379859622165, 0.000532303887697732, 7.03292408155587e-05, 1064.42939717054, 1095.75, 172.171654811637, 172.47091664017, 1.00334033016798, 1.03059038616764, 325.022182636542, 326.125035191387, 1.00627454918434, 1.03036959120936, 0.88775635781727, 0.890898718140339, 0.788154066956324, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 0, 0.1, 0.8, 0.000665379859622165, 0.000532303887697732, 7.03292408155587e-05, 1064.42939717054, 1095.75, 172.171654811637, 172.47091664017, 1.00334033016798, 1.03059038616764, 325.022182636542, 326.125035191387, 1.00627454918434, 1.03036959120936, 0.88775635781727, 0.890898718140339, 0.788154066956324, 0.7937005259841
