recruitment, n_pat, interim_events, final_events, n_ctrl, n_trt, hazard_ctrl, prog_prop_trt, prog_prop_ctrl, hr_before_after, censoring_prop, effect_size_ph, hazard_after_prog, hazard_trt, prog_rate_trt, prog_rate_ctrl, random_withdrawal, median_survival_trt, median_survival_ctrl, rmst_trt_6m, rmst_ctrl_6m, gAHR_6m, AHR_6m, rmst_trt_12m, rmst_ctrl_12m, gAHR_12m, AHR_12m, milestone_survival_trt_6m, milestone_survival_ctrl_6m, milestone_survival_trt_12m, milestone_survival_ctrl_12m
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.2, 0.5, 0, 0, 0.00759093421557777, 0.00379546710778889, 0.000421718567532098, 0.000948866776947221, 0, 164.3625, 146.1, 127.350959906568, 122.156620181756, 0.888888888888889, 0.888888888888889, 186.30647658807, 173.51715218693, 0.888888888888889, 0.888888888888889, 0.462937356143645, 0.420448207626857, 0.214310995713268, 0.176776695296637
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.2, 0.2, 0.5, 0, 0, 0.00379546710778889, 0.00189773355389444, 0.000474433388473611, 0.000474433388473611, 0, 292.2, 292.2, 148.210573377068, 148.210573377068, 1, 1, 244.313240363512, 244.313240363512, 1, 1, 0.648419777325505, 0.648419777325505, 0.420448207626857, 0.420448207626857
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.2, 0.2, 0.5, 0, 0, 0.00379546710778889, 0.00189773355389444, 0.000474433388473611, 0.000474433388473611, 0, 292.2, 292.2, 148.210573377068, 148.210573377068, 1, 1, 244.313240363512, 244.313240363512, 1, 1, 0.648419777325505, 0.648419777325505, 0.420448207626857, 0.420448207626857
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.2, 0.2, 0.5, 0, 0, 0.00759093421557777, 0.00379546710778889, 0.000948866776947221, 0.000948866776947221, 0, 146.1, 146.1, 122.156620181756, 122.156620181756, 1, 1, 173.51715218693, 173.51715218693, 1, 1, 0.420448207626857, 0.420448207626857, 0.176776695296637, 0.176776695296637
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.2, 0.2, 0.5, 0, 0, 0.00759093421557777, 0.00379546710778889, 0.000948866776947221, 0.000948866776947221, 0, 146.1, 146.1, 122.156620181756, 122.156620181756, 1, 1, 173.51715218693, 173.51715218693, 1, 1, 0.420448207626857, 0.420448207626857, 0.176776695296637, 0.176776695296637
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0.1, 0.8, 0.3, 0, 0.00237216694236805, 0.00189773355389444, 0.000210859283766049, 0.000210859283766049, 0.000753983174246102, 328.725, 328.725, 151.572647978553, 151.572647978553, 1, 1, 254.701919813136, 254.701919813136, 1, 1, 0.680395000087188, 0.680395000087188, 0.462937356143645, 0.462937356143645
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.1, 0.8, 0.3, 0, 0.00237216694236805, 0.00189773355389444, 0.000210859283766049, 0.000210859283766049, 0.000753983174246102, 328.725, 328.725, 151.572647978553, 151.572647978553, 1, 1, 254.701919813136, 254.701919813136, 1, 1, 0.680395000087188, 0.680395000087188, 0.462937356143645, 0.462937356143645
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0.1, 0.8, 0.3, 0, 0.00474433388473611, 0.00379546710778889, 0.000421718567532098, 0.000421718567532098, 0.00140013363060607, 164.3625, 164.3625, 127.350959906568, 127.350959906568, 1, 1, 186.30647658807, 186.30647658807, 1, 1, 0.462937356143645, 0.462937356143645, 0.214310995713268, 0.214310995713268
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.1, 0.8, 0.3, 0, 0.00474433388473611, 0.00379546710778889, 0.000421718567532098, 0.000421718567532098, 0.00140013363060607, 164.3625, 164.3625, 127.350959906568, 127.350959906568, 1, 1, 186.30647658807, 186.30647658807, 1, 1, 0.462937356143645, 0.462937356143645, 0.214310995713268, 0.214310995713268
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0.2, 0.8, 0.3, 0, 0.00237216694236805, 0.00189773355389444, 0.000210859283766049, 0.000474433388473611, 0.000753983174246102, 328.725, 292.2, 151.572647978553, 148.210573377068, 0.888888888888889, 0.888888888888889, 254.701919813136, 244.313240363512, 0.888888888888889, 0.888888888888889, 0.680395000087188, 0.648419777325505, 0.462937356143645, 0.420448207626857
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.2, 0.8, 0.3, 0, 0.00237216694236805, 0.00189773355389444, 0.000210859283766049, 0.000474433388473611, 0.000753983174246102, 328.725, 292.2, 151.572647978553, 148.210573377068, 0.888888888888889, 0.888888888888889, 254.701919813136, 244.313240363512, 0.888888888888889, 0.888888888888889, 0.680395000087188, 0.648419777325505, 0.462937356143645, 0.420448207626857
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0.2, 0.8, 0.3, 0, 0.00474433388473611, 0.00379546710778889, 0.000421718567532098, 0.000948866776947221, 0.00140013363060607, 164.3625, 146.1, 127.350959906568, 122.156620181756, 0.888888888888889, 0.888888888888889, 186.30647658807, 173.51715218693, 0.888888888888889, 0.888888888888889, 0.462937356143645, 0.420448207626857, 0.214310995713268, 0.176776695296637
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.2, 0.8, 0.3, 0, 0.00474433388473611, 0.00379546710778889, 0.000421718567532098, 0.000948866776947221, 0.00140013363060607, 164.3625, 146.1, 127.350959906568, 122.156620181756, 0.888888888888889, 0.888888888888889, 186.30647658807, 173.51715218693, 0.888888888888889, 0.888888888888889, 0.462937356143645, 0.420448207626857, 0.214310995713268, 0.176776695296637
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.2, 0.2, 0.8, 0.3, 0, 0.00237216694236805, 0.00189773355389444, 0.000474433388473611, 0.000474433388473611, 0.000770917123117747, 292.2, 292.2, 148.210573377068, 148.210573377068, 1, 1, 244.313240363512, 244.313240363512, 1, 1, 0.648419777325505, 0.648419777325505, 0.420448207626857, 0.420448207626857
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.2, 0.2, 0.8, 0.3, 0, 0.00237216694236805, 0.00189773355389444, 0.000474433388473611, 0.000474433388473611, 0.000770917123117747, 292.2, 292.2, 148.210573377068, 148.210573377068, 1, 1, 244.313240363512, 244.313240363512, 1, 1, 0.648419777325505, 0.648419777325505, 0.420448207626857, 0.420448207626857
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.2, 0.2, 0.8, 0.3, 0, 0.00474433388473611, 0.00379546710778889, 0.000948866776947221, 0.000948866776947221, 0.00142230290240669, 146.1, 146.1, 122.156620181756, 122.156620181756, 1, 1, 173.51715218693, 173.51715218693, 1, 1, 0.420448207626857, 0.420448207626857, 0.176776695296637, 0.176776695296637
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.2, 0.2, 0.8, 0.3, 0, 0.00474433388473611, 0.00379546710778889, 0.000948866776947221, 0.000948866776947221, 0.00142230290240669, 146.1, 146.1, 122.156620181756, 122.156620181756, 1, 1, 173.51715218693, 173.51715218693, 1, 1, 0.420448207626857, 0.420448207626857, 0.176776695296637, 0.176776695296637
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0.1, 0.5, 0.3, 0, 0.00379546710778889, 0.00189773355389444, 0.000210859283766049, 0.000210859283766049, 0.000761322512928237, 328.725, 328.725, 151.572647978553, 151.572647978553, 1, 1, 254.701919813136, 254.701919813136, 1, 1, 0.680395000087188, 0.680395000087188, 0.462937356143645, 0.462937356143645
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.1, 0.5, 0.3, 0, 0.00379546710778889, 0.00189773355389444, 0.000210859283766049, 0.000210859283766049, 0.000761322512928237, 328.725, 328.725, 151.572647978553, 151.572647978553, 1, 1, 254.701919813136, 254.701919813136, 1, 1, 0.680395000087188, 0.680395000087188, 0.462937356143645, 0.462937356143645
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0.1, 0.5, 0.3, 0, 0.00759093421557777, 0.00379546710778889, 0.000421718567532098, 0.000421718567532098, 0.00140277176187606, 164.3625, 164.3625, 127.350959906568, 127.350959906568, 1, 1, 186.30647658807, 186.30647658807, 1, 1, 0.462937356143645, 0.462937356143645, 0.214310995713268, 0.214310995713268
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.1, 0.5, 0.3, 0, 0.00759093421557777, 0.00379546710778889, 0.000421718567532098, 0.000421718567532098, 0.00140277176187606, 164.3625, 164.3625, 127.350959906568, 127.350959906568, 1, 1, 186.30647658807, 186.30647658807, 1, 1, 0.462937356143645, 0.462937356143645, 0.214310995713268, 0.214310995713268
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0.2, 0.5, 0.3, 0, 0.00379546710778889, 0.00189773355389444, 0.000210859283766049, 0.000474433388473611, 0.000761322512928237, 328.725, 292.2, 151.572647978553, 148.210573377068, 0.888888888888889, 0.888888888888889, 254.701919813136, 244.313240363512, 0.888888888888889, 0.888888888888889, 0.680395000087188, 0.648419777325505, 0.462937356143645, 0.420448207626857
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.2, 0.5, 0.3, 0, 0.00379546710778889, 0.00189773355389444, 0.000210859283766049, 0.000474433388473611, 0.000761322512928237, 328.725, 292.2, 151.572647978553, 148.210573377068, 0.888888888888889, 0.888888888888889, 254.701919813136, 244.313240363512, 0.888888888888889, 0.888888888888889, 0.680395000087188, 0.648419777325505, 0.462937356143645, 0.420448207626857
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0.2, 0.5, 0.3, 0, 0.00759093421557777, 0.00379546710778889, 0.000421718567532098, 0.000948866776947221, 0.00140277176187606, 164.3625, 146.1, 127.350959906568, 122.156620181756, 0.888888888888889, 0.888888888888889, 186.30647658807, 173.51715218693, 0.888888888888889, 0.888888888888889, 0.462937356143645, 0.420448207626857, 0.214310995713268, 0.176776695296637
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.2, 0.5, 0.3, 0, 0.00759093421557777, 0.00379546710778889, 0.000421718567532098, 0.000948866776947221, 0.00140277176187606, 164.3625, 146.1, 127.350959906568, 122.156620181756, 0.888888888888889, 0.888888888888889, 186.30647658807, 173.51715218693, 0.888888888888889, 0.888888888888889, 0.462937356143645, 0.420448207626857, 0.214310995713268, 0.176776695296637
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.2, 0.2, 0.5, 0.3, 0, 0.00379546710778889, 0.00189773355389444, 0.000474433388473611, 0.000474433388473611, 0.000779955428678787, 292.2, 292.2, 148.210573377068, 148.210573377068, 1, 1, 244.313240363512, 244.313240363512, 1, 1, 0.648419777325505, 0.648419777325505, 0.420448207626857, 0.420448207626857
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.2, 0.2, 0.5, 0.3, 0, 0.00379546710778889, 0.00189773355389444, 0.000474433388473611, 0.000474433388473611, 0.000779955428678787, 292.2, 292.2, 148.210573377068, 148.210573377068, 1, 1, 244.313240363512, 244.313240363512, 1, 1, 0.648419777325505, 0.648419777325505, 0.420448207626857, 0.420448207626857
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.2, 0.2, 0.5, 0.3, 0, 0.00759093421557777, 0.00379546710778889, 0.000948866776947221, 0.000948866776947221, 0.0014187877099565, 146.1, 146.1, 122.156620181756, 122.156620181756, 1, 1, 173.51715218693, 173.51715218693, 1, 1, 0.420448207626857, 0.420448207626857, 0.176776695296637, 0.176776695296637
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.2, 0.2, 0.5, 0.3, 0, 0.00759093421557777, 0.00379546710778889, 0.000948866776947221, 0.000948866776947221, 0.0014187877099565, 146.1, 146.1, 122.156620181756, 122.156620181756, 1, 1, 173.51715218693, 173.51715218693, 1, 1, 0.420448207626857, 0.420448207626857, 0.176776695296637, 0.176776695296637
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0.1, 0.8, 0, 0.5, 0.00237216694236805, 0.00149914151385466, 0.000210859283766049, 0.000210859283766049, 0, 405.349039324654, 328.725, 156.859521874325, 151.572647978553, 0.810967753982306, 0.810967753982306, 271.644628702748, 254.701919813136, 0.810967753982306, 0.810967753982306, 0.731770092480501, 0.680395000087188, 0.535487468248921, 0.462937356143645
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.1, 0.8, 0, 0.5, 0.00237216694236805, 0.00166950308181494, 0.000210859283766049, 0.000210859283766049, 0, 368.624257349342, 328.725, 154.569367692524, 151.572647978553, 0.891761715204949, 0.891761715204949, 264.213701732858, 254.701919813136, 0.891761715204949, 0.891761715204949, 0.709353578119327, 0.680395000087188, 0.503182498790692, 0.462937356143645
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0.1, 0.8, 0, 0.5, 0.00474433388473611, 0.00300115074519076, 0.000421718567532098, 0.000421718567532098, 0, 202.50471672509, 164.3625, 135.790431857632, 127.350959906568, 0.811647761385875, 0.811647761385875, 208.466434805662, 186.30647658807, 0.811647761385875, 0.811647761385874, 0.535207097833129, 0.462937356143645, 0.286446637570961, 0.214310995713268
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.1, 0.8, 0, 0.5, 0.00474433388473611, 0.00333384929733191, 0.000421718567532098, 0.000421718567532098, 0, 184.565212373028, 164.3625, 132.162009131363, 127.350959906568, 0.890538893471452, 0.890538893471452, 198.726278033185, 186.30647658807, 0.890538893471452, 0.890538893471452, 0.503656605550391, 0.462937356143645, 0.253669976314542, 0.214310995713268
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0.2, 0.8, 0, 0.5, 0.00237216694236805, 0.00151732252824698, 0.000210859283766049, 0.000474433388473611, 0, 401.084640366947, 292.2, 156.612908625396, 148.210573377068, 0.728524532210134, 0.728524532210134, 270.83765959796, 244.313240363512, 0.728524532210134, 0.728524532210134, 0.729344419787132, 0.648419777325505, 0.531943282674629, 0.420448207626857
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.2, 0.8, 0, 0.5, 0.00237216694236805, 0.00169158574079688, 0.000210859283766049, 0.000474433388473611, 0, 364.345445787161, 292.2, 154.275877033957, 148.210573377068, 0.801986146330739, 0.801986146330739, 263.271572079514, 244.313240363512, 0.801986146330739, 0.801986146330739, 0.706498625326667, 0.648419777325505, 0.49914030758847, 0.420448207626857
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0.2, 0.8, 0, 0.5, 0.00474433388473611, 0.00303023406616722, 0.000421718567532098, 0.000948866776947221, 0, 200.798578112912, 146.1, 135.467685572014, 122.156620181756, 0.727594793613756, 0.727594793613756, 207.586883670613, 173.51715218693, 0.727594793613756, 0.727594793613756, 0.532371966008536, 0.420448207626857, 0.283419910191794, 0.176776695296637
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.2, 0.8, 0, 0.5, 0.00474433388473611, 0.00336900712331952, 0.000421718567532098, 0.000948866776947221, 0, 182.853426253648, 146.1, 131.786603043102, 122.156620181756, 0.799000614827611, 0.799000614827611, 197.73698636804, 173.51715218693, 0.799000614827611, 0.799000614827611, 0.500433138134451, 0.420448207626857, 0.250433325743094, 0.176776695296637
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.2, 0.2, 0.8, 0, 0.5, 0.00237216694236805, 0.00147226718666854, 0.000474433388473611, 0.000474433388473611, 0, 356.062554976812, 292.2, 153.689996145154, 148.210573377068, 0.820642316682328, 0.820642316682328, 261.397727649877, 244.313240363512, 0.820642316682328, 0.820642316682329, 0.700811596110632, 0.648419777325505, 0.491136893243132, 0.420448207626857
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.2, 0.2, 0.8, 0, 0.5, 0.00237216694236805, 0.00165789207760735, 0.000474433388473611, 0.000474433388473611, 0, 325.066314493675, 292.2, 151.265635617487, 148.210573377068, 0.89889350871416, 0.89889350871416, 253.740908500369, 244.313240363512, 0.89889350871416, 0.89889350871416, 0.67745243302991, 0.648419777325505, 0.458941799018145, 0.420448207626857
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.2, 0.2, 0.8, 0, 0.5, 0.00474433388473611, 0.00293888101145371, 0.000948866776947221, 0.000948866776947221, 0, 178.290161370021, 146.1, 130.758423806867, 122.156620181756, 0.819450713810201, 0.819450713810201, 195.045048007064, 173.51715218693, 0.819450713810201, 0.819450713810201, 0.491644227030061, 0.420448207626857, 0.241714045971986, 0.176776695296637
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.2, 0.2, 0.8, 0, 0.5, 0.00474433388473611, 0.00329972816098797, 0.000948866776947221, 0.000948866776947221, 0, 163.147391240082, 146.1, 127.032704436779, 122.156620181756, 0.895509262449709, 0.895509262449709, 185.504523807633, 173.51715218693, 0.895509262449709, 0.895509262449709, 0.460289494977683, 0.420448207626857, 0.21186641918681, 0.176776695296637
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0.1, 0.5, 0, 0.5, 0.00379546710778889, 0.00148866532954621, 0.000210859283766049, 0.000210859283766049, 0, 407.847685835539, 328.725, 157.001865771409, 151.572647978553, 0.805999424335474, 0.805999424335474, 272.111153673096, 254.701919813136, 0.805999424335474, 0.805999424335474, 0.733171464785543, 0.680395000087188, 0.537540396775778, 0.462937356143645
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.1, 0.5, 0, 0.5, 0.00379546710778889, 0.00166236391610162, 0.000210859283766049, 0.000210859283766049, 0, 370.029145810766, 328.725, 154.664415076252, 151.572647978553, 0.888375966384309, 0.888375966384309, 264.519305712509, 254.701919813136, 0.888375966384309, 0.888375966384309, 0.710279029485201, 0.680395000087188, 0.504496299726439, 0.462937356143645
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0.1, 0.5, 0, 0.5, 0.00759093421557777, 0.00298798860240757, 0.000421718567532098, 0.000421718567532098, 0, 203.286424907923, 164.3625, 135.936851724745, 127.350959906568, 0.808526688756748, 0.808526688756748, 208.866312295899, 186.30647658807, 0.808526688756748, 0.808526688756748, 0.536495142015113, 0.462937356143645, 0.287827037405816, 0.214310995713268
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0.1, 0.5, 0, 0.5, 0.00759093421557777, 0.00333769156445389, 0.000421718567532098, 0.000421718567532098, 0, 184.376579363469, 164.3625, 132.120908834506, 127.350959906568, 0.891449990923117, 0.891449990923116, 198.617800453737, 186.30647658807, 0.891449990923117, 0.891449990923117, 0.50330331668036, 0.462937356143645, 0.253314228581451, 0.214310995713268
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0.2, 0.5, 0, 0.5, 0.00379546710778889, 0.00154688944270548, 0.000210859283766049, 0.000474433388473611, 0, 394.338035989567, 292.2, 156.212985932678, 148.210573377068, 0.740988627350497, 0.740988627350497, 269.532513886576, 244.313240363512, 0.740988627350497, 0.740988627350497, 0.725416822918521, 0.648419777325505, 0.5262295669732, 0.420448207626857
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0.2, 0.5, 0, 0.5, 0.00379546710778889, 0.00172353808781293, 0.000210859283766049, 0.000474433388473611, 0, 358.327193132068, 292.2, 153.852565970413, 148.210573377068, 0.815455833664023, 0.815455833664023, 261.916762196653, 244.313240363512, 0.815455833664023, 0.815455833664023, 0.702388000776151, 0.648419777325505, 0.493348903634318, 0.420448207626857
