recruitment, n_pat, final_events, interim_events, n_ctrl, n_trt, hazard_ctrl, censoring_prop, effect_size_ph, prevalence, hr_subgroup_relative, followup, hazard_trt, hazard_subgroup, random_withdrawal, rmst_trt, median_survival_trt, rmst_ctrl, median_survival_ctrl, gAHR, AHR, cutoff_used
913.125, 500, 250, 125, 250, 250, 0.00379546710778889, 0, 0, 0.1, 0.7, 472.078776694201, 0.00392162633188707, 0.00274513843232095, 0, 219.918367058378, 182.795880990991, 219.560151535289, 182.625, 0.996629345147424, 0.995951703868247, 472.078776694201
547.875, 1000, 500, 250, 500, 500, 0.00379546710778889, 0, 0, 0.1, 0.7, 472.078776694201, 0.00392162633188707, 0.00274513843232095, 0, 219.918367058378, 182.795880990991, 219.560151535289, 182.625, 0.996629345147424, 0.995951703868247, 472.078776694201
913.125, 1000, 500, 250, 500, 500, 0.00379546710778889, 0, 0, 0.1, 0.7, 472.078776694201, 0.00392162633188707, 0.00274513843232095, 0, 219.918367058378, 182.795880990991, 219.560151535289, 182.625, 0.996629345147424, 0.995951703868247, 472.078776694201
547.875, 1500, 750, 375, 750, 750, 0.00379546710778889, 0, 0, 0.1, 0.7, 472.078776694201, 0.00392162633188707, 0.00274513843232095, 0, 219.918367058378, 182.795880990991, 219.560151535289, 182.625, 0.996629345147424, 0.995951703868247, 472.078776694201
913.125, 1500, 750, 375, 750, 750, 0.00379546710778889, 0, 0, 0.1, 0.7, 472.078776694201, 0.00392162633188707, 0.00274513843232095, 0, 219.918367058378, 182.795880990991, 219.560151535289, 182.625, 0.996629345147424, 0.995951703868247, 472.078776694201
547.875, 300, 150, 75, 150, 150, 0.000632577851298148, 0.1, 0, 0.1, 0.7, 2832.47266016521, 0.000674268458967014, 0.00047198792127691, 6.55521652034817e-05, 1293.31493496943, 1063.16279176888, 1317.36090921173, 1095.75, 1.02275325196246, 1.02724769461312, 2832.47266016521
913.125, 300, 150, 75, 150, 150, 0.000632577851298148, 0.1, 0, 0.1, 0.7, 2832.47266016521, 0.000674268458967014, 0.00047198792127691, 6.55521652034817e-05, 1293.31493496943, 1063.16279176888, 1317.36090921173, 1095.75, 1.02275325196246, 1.02724769461312, 2832.47266016521
547.875, 500, 250, 125, 250, 250, 0.000632577851298148, 0.1, 0, 0.1, 0.7, 2832.47266016521, 0.000674268458967014, 0.00047198792127691, 6.55521652034817e-05, 1293.31493496943, 1063.16279176888, 1317.36090921173, 1095.75, 1.02275325196246, 1.02724769461312, 2832.47266016521
913.125, 500, 250, 125, 250, 250, 0.000632577851298148, 0.1, 0, 0.1, 0.7, 2832.47266016521, 0.000674268458967014, 0.00047198792127691, 6.55521652034817e-05, 1293.31493496943, 1063.16279176888, 1317.36090921173, 1095.75, 1.02275325196246, 1.02724769461312, 2832.47266016521
547.875, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.1, 0, 0.1, 0.7, 2832.47266016521, 0.000674268458967014, 0.00047198792127691, 6.55521652034817e-05, 1293.31493496943, 1063.16279176888, 1317.36090921173, 1095.75, 1.02275325196246, 1.02724769461312, 2832.47266016521
913.125, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.1, 0, 0.1, 0.7, 2832.47266016521, 0.000674268458967014, 0.00047198792127691, 6.55521652034817e-05, 1293.31493496943, 1063.16279176888, 1317.36090921173, 1095.75, 1.02275325196246, 1.02724769461312, 2832.47266016521
547.875, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.1, 0, 0.1, 0.7, 2832.47266016521, 0.000674268458967014, 0.00047198792127691, 6.55521652034817e-05, 1293.31493496943, 1063.16279176888, 1317.36090921173, 1095.75, 1.02275325196246, 1.02724769461312, 2832.47266016521
913.125, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.1, 0, 0.1, 0.7, 2832.47266016521, 0.000674268458967014, 0.00047198792127691, 6.55521652034817e-05, 1293.31493496943, 1063.16279176888, 1317.36090921173, 1095.75, 1.02275325196246, 1.02724769461312, 2832.47266016521
547.875, 300, 150, 75, 150, 150, 0.00189773355389444, 0.1, 0, 0.1, 0.7, 944.157553388402, 0.00196081133187169, 0.00137256793231018, 0.000193873704113474, 439.836996547041, 365.592103938311, 439.120303070578, 365.25, 0.996628574397189, 0.995950777803681, 944.157553388402
913.125, 300, 150, 75, 150, 150, 0.00189773355389444, 0.1, 0, 0.1, 0.7, 944.157553388402, 0.00196081133187169, 0.00137256793231018, 0.000193873704113474, 439.836996547041, 365.592103938311, 439.120303070578, 365.25, 0.996628574397189, 0.995950777803681, 944.157553388402
547.875, 500, 250, 125, 250, 250, 0.00189773355389444, 0.1, 0, 0.1, 0.7, 944.157553388402, 0.00196081133187169, 0.00137256793231018, 0.000193873704113474, 439.836996547041, 365.592103938311, 439.120303070578, 365.25, 0.996628574397189, 0.995950777803681, 944.157553388402
913.125, 500, 250, 125, 250, 250, 0.00189773355389444, 0.1, 0, 0.1, 0.7, 944.157553388402, 0.00196081133187169, 0.00137256793231018, 0.000193873704113474, 439.836996547041, 365.592103938311, 439.120303070578, 365.25, 0.996628574397189, 0.995950777803681, 944.157553388402
547.875, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.1, 0, 0.1, 0.7, 944.157553388402, 0.00196081133187169, 0.00137256793231018, 0.000193873704113474, 439.836996547041, 365.592103938311, 439.120303070578, 365.25, 0.996628574397189, 0.995950777803681, 944.157553388402
913.125, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.1, 0, 0.1, 0.7, 944.157553388402, 0.00196081133187169, 0.00137256793231018, 0.000193873704113474, 439.836996547041, 365.592103938311, 439.120303070578, 365.25, 0.996628574397189, 0.995950777803681, 944.157553388402
547.875, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.1, 0, 0.1, 0.7, 944.157553388402, 0.00196081133187169, 0.00137256793231018, 0.000193873704113474, 439.836996547041, 365.592103938311, 439.120303070578, 365.25, 0.996628574397189, 0.995950777803681, 944.157553388402
913.125, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.1, 0, 0.1, 0.7, 944.157553388402, 0.00196081133187169, 0.00137256793231018, 0.000193873704113474, 439.836996547041, 365.592103938311, 439.120303070578, 365.25, 0.996628574397189, 0.995950777803681, 944.157553388402
547.875, 300, 150, 75, 150, 150, 0.00379546710778889, 0.1, 0, 0.1, 0.7, 472.078776694201, 0.00392162633188707, 0.00274513843232095, 0.000387747574960471, 219.918367058378, 182.795880990991, 219.560151535289, 182.625, 0.996629345147424, 0.995951703868247, 472.078776694201
913.125, 300, 150, 75, 150, 150, 0.00379546710778889, 0.1, 0, 0.1, 0.7, 472.078776694201, 0.00392162633188707, 0.00274513843232095, 0.000387747574960471, 219.918367058378, 182.795880990991, 219.560151535289, 182.625, 0.996629345147424, 0.995951703868247, 472.078776694201
547.875, 500, 250, 125, 250, 250, 0.00379546710778889, 0.1, 0, 0.1, 0.7, 472.078776694201, 0.00392162633188707, 0.00274513843232095, 0.000387747574960471, 219.918367058378, 182.795880990991, 219.560151535289, 182.625, 0.996629345147424, 0.995951703868247, 472.078776694201
913.125, 500, 250, 125, 250, 250, 0.00379546710778889, 0.1, 0, 0.1, 0.7, 472.078776694201, 0.00392162633188707, 0.00274513843232095, 0.000387747574960471, 219.918367058378, 182.795880990991, 219.560151535289, 182.625, 0.996629345147424, 0.995951703868247, 472.078776694201
547.875, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.1, 0, 0.1, 0.7, 472.078776694201, 0.00392162633188707, 0.00274513843232095, 0.000387747574960471, 219.918367058378, 182.795880990991, 219.560151535289, 182.625, 0.996629345147424, 0.995951703868247, 472.078776694201
913.125, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.1, 0, 0.1, 0.7, 472.078776694201, 0.00392162633188707, 0.00274513843232095, 0.000387747574960471, 219.918367058378, 182.795880990991, 219.560151535289, 182.625, 0.996629345147424, 0.995951703868247, 472.078776694201
547.875, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.1, 0, 0.1, 0.7, 472.078776694201, 0.00392162633188707, 0.00274513843232095, 0.000387747574960471, 219.918367058378, 182.795880990991, 219.560151535289, 182.625, 0.996629345147424, 0.995951703868247, 472.078776694201
913.125, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.1, 0, 0.1, 0.7, 472.078776694201, 0.00392162633188707, 0.00274513843232095, 0.000387747574960471, 219.918367058378, 182.795880990991, 219.560151535289, 182.625, 0.996629345147424, 0.995951703868247, 472.078776694201
547.875, 300, 150, 75, 150, 150, 0.000632577851298148, 0.3, 0, 0.1, 0.7, 2832.47266016521, 0.000674268458967014, 0.00047198792127691, 0.00025307703293017, 1293.31493496943, 1063.16279176888, 1317.36090921173, 1095.75, 1.02275325196246, 1.02724769461312, 2832.47266016521
913.125, 300, 150, 75, 150, 150, 0.000632577851298148, 0.3, 0, 0.1, 0.7, 2832.47266016521, 0.000674268458967014, 0.00047198792127691, 0.00025307703293017, 1293.31493496943, 1063.16279176888, 1317.36090921173, 1095.75, 1.02275325196246, 1.02724769461312, 2832.47266016521
547.875, 500, 250, 125, 250, 250, 0.000632577851298148, 0.3, 0, 0.1, 0.7, 2832.47266016521, 0.000674268458967014, 0.00047198792127691, 0.00025307703293017, 1293.31493496943, 1063.16279176888, 1317.36090921173, 1095.75, 1.02275325196246, 1.02724769461312, 2832.47266016521
913.125, 500, 250, 125, 250, 250, 0.000632577851298148, 0.3, 0, 0.1, 0.7, 2832.47266016521, 0.000674268458967014, 0.00047198792127691, 0.00025307703293017, 1293.31493496943, 1063.16279176888, 1317.36090921173, 1095.75, 1.02275325196246, 1.02724769461312, 2832.47266016521
547.875, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.3, 0, 0.1, 0.7, 2832.47266016521, 0.000674268458967014, 0.00047198792127691, 0.00025307703293017, 1293.31493496943, 1063.16279176888, 1317.36090921173, 1095.75, 1.02275325196246, 1.02724769461312, 2832.47266016521
913.125, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.3, 0, 0.1, 0.7, 2832.47266016521, 0.000674268458967014, 0.00047198792127691, 0.00025307703293017, 1293.31493496943, 1063.16279176888, 1317.36090921173, 1095.75, 1.02275325196246, 1.02724769461312, 2832.47266016521
547.875, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.3, 0, 0.1, 0.7, 2832.47266016521, 0.000674268458967014, 0.00047198792127691, 0.00025307703293017, 1293.31493496943, 1063.16279176888, 1317.36090921173, 1095.75, 1.02275325196246, 1.02724769461312, 2832.47266016521
913.125, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.3, 0, 0.1, 0.7, 2832.47266016521, 0.000674268458967014, 0.00047198792127691, 0.00025307703293017, 1293.31493496943, 1063.16279176888, 1317.36090921173, 1095.75, 1.02275325196246, 1.02724769461312, 2832.47266016521
547.875, 300, 150, 75, 150, 150, 0.00189773355389444, 0.3, 0, 0.1, 0.7, 944.157553388402, 0.00196081133187169, 0.00137256793231018, 0.00074878743116368, 439.836996547041, 365.592103938311, 439.120303070578, 365.25, 0.996628574397189, 0.995950777803681, 944.157553388402
913.125, 300, 150, 75, 150, 150, 0.00189773355389444, 0.3, 0, 0.1, 0.7, 944.157553388402, 0.00196081133187169, 0.00137256793231018, 0.00074878743116368, 439.836996547041, 365.592103938311, 439.120303070578, 365.25, 0.996628574397189, 0.995950777803681, 944.157553388402
547.875, 500, 250, 125, 250, 250, 0.00189773355389444, 0.3, 0, 0.1, 0.7, 944.157553388402, 0.00196081133187169, 0.00137256793231018, 0.00074878743116368, 439.836996547041, 365.592103938311, 439.120303070578, 365.25, 0.996628574397189, 0.995950777803681, 944.157553388402
913.125, 500, 250, 125, 250, 250, 0.00189773355389444, 0.3, 0, 0.1, 0.7, 944.157553388402, 0.00196081133187169, 0.00137256793231018, 0.00074878743116368, 439.836996547041, 365.592103938311, 439.120303070578, 365.25, 0.996628574397189, 0.995950777803681, 944.157553388402
547.875, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.3, 0, 0.1, 0.7, 944.157553388402, 0.00196081133187169, 0.00137256793231018, 0.00074878743116368, 439.836996547041, 365.592103938311, 439.120303070578, 365.25, 0.996628574397189, 0.995950777803681, 944.157553388402
913.125, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.3, 0, 0.1, 0.7, 944.157553388402, 0.00196081133187169, 0.00137256793231018, 0.00074878743116368, 439.836996547041, 365.592103938311, 439.120303070578, 365.25, 0.996628574397189, 0.995950777803681, 944.157553388402
547.875, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.3, 0, 0.1, 0.7, 944.157553388402, 0.00196081133187169, 0.00137256793231018, 0.00074878743116368, 439.836996547041, 365.592103938311, 439.120303070578, 365.25, 0.996628574397189, 0.995950777803681, 944.157553388402
913.125, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.3, 0, 0.1, 0.7, 944.157553388402, 0.00196081133187169, 0.00137256793231018, 0.00074878743116368, 439.836996547041, 365.592103938311, 439.120303070578, 365.25, 0.996628574397189, 0.995950777803681, 944.157553388402
547.875, 300, 150, 75, 150, 150, 0.00379546710778889, 0.3, 0, 0.1, 0.7, 472.078776694201, 0.00392162633188707, 0.00274513843232095, 0.00149757548667106, 219.918367058378, 182.795880990991, 219.560151535289, 182.625, 0.996629345147424, 0.995951703868247, 472.078776694201
913.125, 300, 150, 75, 150, 150, 0.00379546710778889, 0.3, 0, 0.1, 0.7, 472.078776694201, 0.00392162633188707, 0.00274513843232095, 0.00149757548667106, 219.918367058378, 182.795880990991, 219.560151535289, 182.625, 0.996629345147424, 0.995951703868247, 472.078776694201
547.875, 500, 250, 125, 250, 250, 0.00379546710778889, 0.3, 0, 0.1, 0.7, 472.078776694201, 0.00392162633188707, 0.00274513843232095, 0.00149757548667106, 219.918367058378, 182.795880990991, 219.560151535289, 182.625, 0.996629345147424, 0.995951703868247, 472.078776694201
913.125, 500, 250, 125, 250, 250, 0.00379546710778889, 0.3, 0, 0.1, 0.7, 472.078776694201, 0.00392162633188707, 0.00274513843232095, 0.00149757548667106, 219.918367058378, 182.795880990991, 219.560151535289, 182.625, 0.996629345147424, 0.995951703868247, 472.078776694201
547.875, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.3, 0, 0.1, 0.7, 472.078776694201, 0.00392162633188707, 0.00274513843232095, 0.00149757548667106, 219.918367058378, 182.795880990991, 219.560151535289, 182.625, 0.996629345147424, 0.995951703868247, 472.078776694201
913.125, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.3, 0, 0.1, 0.7, 472.078776694201, 0.00392162633188707, 0.00274513843232095, 0.00149757548667106, 219.918367058378, 182.795880990991, 219.560151535289, 182.625, 0.996629345147424, 0.995951703868247, 472.078776694201
547.875, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.3, 0, 0.1, 0.7, 472.078776694201, 0.00392162633188707, 0.00274513843232095, 0.00149757548667106, 219.918367058378, 182.795880990991, 219.560151535289, 182.625, 0.996629345147424, 0.995951703868247, 472.078776694201
913.125, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.3, 0, 0.1, 0.7, 472.078776694201, 0.00392162633188707, 0.00274513843232095, 0.00149757548667106, 219.918367058378, 182.795880990991, 219.560151535289, 182.625, 0.996629345147424, 0.995951703868247, 472.078776694201
547.875, 300, 150, 75, 150, 150, 0.000632577851298148, 0, 0.5, 0.1, 0.7, 2832.47266016521, 0.000563599739779042, 0.00039451981784533, 0, 1443.86480294082, 1271.92595894547, 1317.36090921173, 1095.75, 0.884711720037287, 0.859513587732434, 2832.47266016521
913.125, 300, 150, 75, 150, 150, 0.000632577851298148, 0, 0.5, 0.1, 0.7, 2832.47266016521, 0.000563599739779042, 0.00039451981784533, 0, 1443.86480294082, 1271.92595894547, 1317.36090921173, 1095.75, 0.884711720037287, 0.859513587732434, 2832.47266016521
547.875, 500, 250, 125, 250, 250, 0.000632577851298148, 0, 0.5, 0.1, 0.7, 2832.47266016521, 0.000605638921871467, 0.000423947245310027, 0, 1383.6149456196, 1183.63783163126, 1317.36090921173, 1095.75, 0.936579575118859, 0.923266375989449, 2832.47266016521
913.125, 500, 250, 125, 250, 250, 0.000632577851298148, 0, 0.5, 0.1, 0.7, 2832.47266016521, 0.000605638921871467, 0.000423947245310027, 0, 1383.6149456196, 1183.63783163126, 1317.36090921173, 1095.75, 0.936579575118859, 0.923266375989449, 2832.47266016521
547.875, 1000, 500, 250, 500, 500, 0.000632577851298148, 0, 0.5, 0.1, 0.7, 2832.47266016521, 0.000584972554134122, 0.000409480787893886, 0, 1412.73842648068, 1225.4543131949, 1317.36090921173, 1095.75, 0.910986166312795, 0.891931307300734, 2832.47266016521
913.125, 1000, 500, 250, 500, 500, 0.000632577851298148, 0, 0.5, 0.1, 0.7, 2832.47266016521, 0.000584972554134122, 0.000409480787893886, 0, 1412.73842648068, 1225.4543131949, 1317.36090921173, 1095.75, 0.910986166312795, 0.891931307300734, 2832.47266016521
547.875, 1500, 750, 375, 750, 750, 0.000632577851298148, 0, 0.5, 0.1, 0.7, 2832.47266016521, 0.000602256470171413, 0.000421579529119989, 0, 1388.31760151775, 1190.28549387912, 1317.36090921173, 1095.75, 0.932378575000578, 0.918138528997104, 2832.47266016521
913.125, 1500, 750, 375, 750, 750, 0.000632577851298148, 0, 0.5, 0.1, 0.7, 2832.47266016521, 0.000602256470171413, 0.000421579529119989, 0, 1388.31760151775, 1190.28549387912, 1317.36090921173, 1095.75, 0.932378575000578, 0.918138528997104, 2832.47266016521
547.875, 300, 150, 75, 150, 150, 0.00189773355389444, 0, 0.5, 0.1, 0.7, 944.157553388402, 0.00160072820549078, 0.00112050974384355, 0, 496.46683509722, 447.831891200055, 439.120303070578, 365.25, 0.848158394302441, 0.813954473073011, 944.157553388402
913.125, 300, 150, 75, 150, 150, 0.00189773355389444, 0, 0.5, 0.1, 0.7, 944.157553388402, 0.00160072820549078, 0.00112050974384355, 0, 496.46683509722, 447.831891200055, 439.120303070578, 365.25, 0.848158394302441, 0.813954473073011, 944.157553388402
547.875, 500, 250, 125, 250, 250, 0.00189773355389444, 0, 0.5, 0.1, 0.7, 944.157553388402, 0.0016869675036775, 0.00118087725257425, 0, 481.919414174897, 424.938321622596, 439.120303070578, 365.25, 0.883148061483414, 0.85757593282166, 944.157553388402
913.125, 500, 250, 125, 250, 250, 0.00189773355389444, 0, 0.5, 0.1, 0.7, 944.157553388402, 0.0016869675036775, 0.00118087725257425, 0, 481.919414174897, 424.938321622596, 439.120303070578, 365.25, 0.883148061483414, 0.85757593282166, 944.157553388402
547.875, 1000, 500, 250, 500, 500, 0.00189773355389444, 0, 0.5, 0.1, 0.7, 944.157553388402, 0.00177990622768207, 0.00124593435937745, 0, 466.962406986359, 402.7499475173, 439.120303070578, 365.25, 0.921279983946127, 0.904562129518519, 944.157553388402
913.125, 1000, 500, 250, 500, 500, 0.00189773355389444, 0, 0.5, 0.1, 0.7, 944.157553388402, 0.00177990622768207, 0.00124593435937745, 0, 466.962406986359, 402.7499475173, 439.120303070578, 365.25, 0.921279983946127, 0.904562129518519, 944.157553388402
547.875, 1500, 750, 375, 750, 750, 0.00189773355389444, 0, 0.5, 0.1, 0.7, 944.157553388402, 0.00176169593984002, 0.00123318715788801, 0, 469.836153353688, 406.913090699171, 439.120303070578, 365.25, 0.91377549103159, 0.895357658483826, 944.157553388402
913.125, 1500, 750, 375, 750, 750, 0.00189773355389444, 0, 0.5, 0.1, 0.7, 944.157553388402, 0.00176169593984002, 0.00123318715788801, 0, 469.836153353688, 406.913090699171, 439.120303070578, 365.25, 0.91377549103159, 0.895357658483826, 944.157553388402
547.875, 300, 150, 75, 150, 150, 0.00379546710778889, 0, 0.5, 0.1, 0.7, 472.078776694201, 0.00320140476902172, 0.0022409833383152, 0, 248.235645411079, 223.919557595656, 219.560151535289, 182.625, 0.848147977794886, 0.813941409098975, 472.078776694201
913.125, 300, 150, 75, 150, 150, 0.00379546710778889, 0, 0.5, 0.1, 0.7, 472.078776694201, 0.00320140476902172, 0.0022409833383152, 0, 248.235645411079, 223.919557595656, 219.560151535289, 182.625, 0.848147977794886, 0.813941409098975, 472.078776694201
547.875, 500, 250, 125, 250, 250, 0.00379546710778889, 0, 0.5, 0.1, 0.7, 472.078776694201, 0.00331283031944827, 0.00231898122361379, 0, 243.498824318084, 216.38812450034, 219.560151535289, 182.625, 0.870707191094904, 0.842124446809307, 472.078776694201
913.125, 500, 250, 125, 250, 250, 0.00379546710778889, 0, 0.5, 0.1, 0.7, 472.078776694201, 0.00331283031944827, 0.00231898122361379, 0, 243.498824318084, 216.38812450034, 219.560151535289, 182.625, 0.870707191094904, 0.842124446809307, 472.078776694201
547.875, 1000, 500, 250, 500, 500, 0.00379546710778889, 0, 0.5, 0.1, 0.7, 472.078776694201, 0.00349870019428814, 0.0024490901360017, 0, 235.900003850207, 204.892417162986, 219.560151535289, 182.625, 0.908696706839268, 0.889116861135175, 472.078776694201
913.125, 1000, 500, 250, 500, 500, 0.00379546710778889, 0, 0.5, 0.1, 0.7, 472.078776694201, 0.00349870019428814, 0.0024490901360017, 0, 235.900003850207, 204.892417162986, 219.560151535289, 182.625, 0.908696706839268, 0.889116861135175, 472.078776694201
547.875, 1500, 750, 375, 750, 750, 0.00379546710778889, 0, 0.5, 0.1, 0.7, 472.078776694201, 0.00357521064320847, 0.00250264745024593, 0, 232.877794233248, 200.507665517805, 219.560151535289, 182.625, 0.924457473888832, 0.908453387841039, 472.078776694201
913.125, 1500, 750, 375, 750, 750, 0.00379546710778889, 0, 0.5, 0.1, 0.7, 472.078776694201, 0.00357521064320847, 0.00250264745024593, 0, 232.877794233248, 200.507665517805, 219.560151535289, 182.625, 0.924457473888832, 0.908453387841039, 472.078776694201
547.875, 300, 150, 75, 150, 150, 0.000632577851298148, 0.1, 0.5, 0.1, 0.7, 2832.47266016521, 0.000563599739779042, 0.00039451981784533, 6.02858538440689e-05, 1443.86480294082, 1271.92595894547, 1317.36090921173, 1095.75, 0.884711720037287, 0.859513587732434, 2832.47266016521
913.125, 300, 150, 75, 150, 150, 0.000632577851298148, 0.1, 0.5, 0.1, 0.7, 2832.47266016521, 0.000563599739779042, 0.00039451981784533, 6.02858538440689e-05, 1443.86480294082, 1271.92595894547, 1317.36090921173, 1095.75, 0.884711720037287, 0.859513587732434, 2832.47266016521
