recruitment, n_pat, interim_events, final_events, n_ctrl, n_trt, hazard_ctrl, censoring_prop, crossing, effect_size_ph, hr_before, hazard_trt_before, hazard_trt_after, random_withdrawal, rmst_trt, median_survival_trt, rmst_ctrl, median_survival_ctrl, gAHR, AHR, ms_surv_8_trt, ms_surv_12_trt, ms_surv_8_ctrl, ms_surv_12_ctrl, cutoff_used
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 0, 0.5, 1.5, 0.000948866776947222, 0.000510507538798147, 6.28522779039307e-05, 1958.63904841444, 1357.76091023411, 1580.81561579395, 1095.75, 0.807036818217377, 0.807027210564687, 0.883107284554183, 0.829889368079541, 0.857243982853073, 0.7937005259841, 18041.5364553861
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 0, 0.5, 1.5, 0.000948866776947222, 0.000510507538798147, 6.28522779039307e-05, 1958.63904841444, 1357.76091023411, 1580.81561579395, 1095.75, 0.807036818217377, 0.807027210564687, 0.883107284554183, 0.829889368079541, 0.857243982853073, 0.7937005259841, 18041.5364553861
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 0, 0.5, 1.5, 0.000948866776947222, 0.000571542695048147, 6.67408608623669e-05, 1749.47560114607, 1212.7653569285, 1580.77397230507, 1095.75, 0.903519903194306, 0.903513605282343, 0.870079539983437, 0.811593265098562, 0.857243982853073, 0.7937005259841, 16114.8772467476
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 0, 0.5, 1.5, 0.000948866776947222, 0.000571542695048147, 6.67408608623669e-05, 1749.47560114607, 1212.7653569285, 1580.77397230507, 1095.75, 0.903519903194306, 0.903513605282343, 0.870079539983437, 0.811593265098562, 0.857243982853073, 0.7937005259841, 16114.8772467476
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 0, 0.5, 1.5, 0.000948866776947222, 0.000571542695048147, 6.67408608623669e-05, 1749.47560114607, 1212.7653569285, 1580.77397230507, 1095.75, 0.903519903194306, 0.903513605282343, 0.870079539983437, 0.811593265098562, 0.857243982853073, 0.7937005259841, 16114.8772467476
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 0, 0.5, 1.5, 0.000948866776947222, 0.000571542695048147, 6.67408608623669e-05, 1749.47560114607, 1212.7653569285, 1580.77397230507, 1095.75, 0.903519903194306, 0.903513605282343, 0.870079539983437, 0.811593265098562, 0.857243982853073, 0.7937005259841, 16114.8772467476
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0, 0.5, 1.5, 0.00284660033084166, 0.0015436381322391, 0.000189363867606271, 647.755441587601, 449.034761504959, 526.937992736661, 365.25, 0.813420828117405, 0.813411413352163, 0.68668755584199, 0.569034719763803, 0.629960524947437, 0.5, 5966.64475929748
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0, 0.5, 1.5, 0.00284660033084166, 0.0015436381322391, 0.000189363867606271, 647.755441587601, 449.034761504959, 526.937992736661, 365.25, 0.813420828117405, 0.813411413352163, 0.68668755584199, 0.569034719763803, 0.629960524947437, 0.5, 5966.64475929748
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0, 0.5, 1.5, 0.00284660033084166, 0.00161950730233665, 0.000194301215103247, 617.409997816821, 427.998799116163, 526.933534958632, 365.25, 0.853398399864425, 0.853390244912503, 0.674118054664618, 0.553482556531403, 0.629960524947437, 0.5, 5687.12494144814
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0, 0.5, 1.5, 0.00284660033084166, 0.00161950730233665, 0.000194301215103247, 617.409997816821, 427.998799116163, 526.933534958632, 365.25, 0.853398399864425, 0.853390244912503, 0.674118054664618, 0.553482556531403, 0.629960524947437, 0.5, 5687.12494144814
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0, 0.5, 1.5, 0.00284660033084166, 0.00169175458141265, 0.000198824838012738, 591.043175520803, 409.72088278972, 526.927194637368, 365.25, 0.891467331213408, 0.891460541413156, 0.662362532626974, 0.539068105449735, 0.629960524947437, 0.5, 5444.25324640489
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0, 0.5, 1.5, 0.00284660033084166, 0.00169175458141265, 0.000198824838012738, 591.043175520803, 409.72088278972, 526.927194637368, 365.25, 0.891467331213408, 0.891460541413156, 0.662362532626974, 0.539068105449735, 0.629960524947437, 0.5, 5444.25324640489
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 0, 0.5, 1.5, 0.00284660033084166, 0.00171360574825901, 0.000200160454190591, 583.506445993122, 404.496297508438, 526.924776918579, 365.25, 0.902981211329414, 0.902974890622778, 0.658847620429036, 0.53478285148657, 0.629960524947437, 0.5, 5374.83045988478
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 0, 0.5, 1.5, 0.00284660033084166, 0.00171360574825901, 0.000200160454190591, 583.506445993122, 404.496297508438, 526.924776918579, 365.25, 0.902981211329414, 0.902974890622778, 0.658847620429036, 0.53478285148657, 0.629960524947437, 0.5, 5374.83045988478
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0, 0.5, 1.5, 0.00569320066168333, 0.00302689746121129, 0.000374686158716051, 330.338246608415, 228.995923860124, 263.469640393313, 182.625, 0.797513171218213, 0.7975032783184, 0.478523703699071, 0.331020723200812, 0.39685026299205, 0.25, 3042.83197234254
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0, 0.5, 1.5, 0.00569320066168333, 0.00302689746121129, 0.000374686158716051, 330.338246608415, 228.995923860124, 263.469640393313, 182.625, 0.797513171218213, 0.7975032783184, 0.478523703699071, 0.331020723200812, 0.39685026299205, 0.25, 3042.83197234254
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0, 0.5, 1.5, 0.00569320066168333, 0.00318000953533971, 0.000384809434393016, 314.433019425894, 217.9701579058, 263.467750078394, 182.625, 0.837852709001134, 0.837844050555421, 0.46101148555713, 0.313016779021037, 0.39685026299205, 0.25, 2896.32476557724
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0, 0.5, 1.5, 0.00569320066168333, 0.00318000953533971, 0.000384809434393016, 314.433019425894, 217.9701579058, 263.467750078394, 182.625, 0.837852709001134, 0.837844050555421, 0.46101148555713, 0.313016779021037, 0.39685026299205, 0.25, 2896.32476557724
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0, 0.5, 1.5, 0.00569320066168333, 0.00333736078476265, 0.000394796574341436, 299.608002996029, 207.69321187108, 263.464740169405, 182.625, 0.879308979954589, 0.879301727556504, 0.443681928248546, 0.295534107248886, 0.39685026299205, 0.25, 2759.76766252774
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0, 0.5, 1.5, 0.00569320066168333, 0.00333736078476265, 0.000394796574341436, 299.608002996029, 207.69321187108, 263.464740169405, 182.625, 0.879308979954589, 0.879301727556504, 0.443681928248546, 0.295534107248886, 0.39685026299205, 0.25, 2759.76766252774
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0, 0.5, 1.5, 0.00569320066168333, 0.00346896118286097, 0.000402845461664227, 288.241910846448, 199.814049227349, 263.461109325436, 182.625, 0.913980609840564, 0.913974771574789, 0.429689661617371, 0.281664657898454, 0.39685026299205, 0.25, 2655.07161552615
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0, 0.5, 1.5, 0.00569320066168333, 0.00346896118286097, 0.000402845461664227, 288.241910846448, 199.814049227349, 263.461109325436, 182.625, 0.913980609840564, 0.913974771574789, 0.429689661617371, 0.281664657898454, 0.39685026299205, 0.25, 2655.07161552615
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 0, 0.5, 1.5, 0.000948866776947222, 0.000510507538798147, 0.000242986776958651, 1958.63904841444, 1357.76091023411, 1580.81561579395, 1095.75, 0.807036818217377, 0.807027210564687, 0.883107284554183, 0.829889368079541, 0.857243982853073, 0.7937005259841, 18041.5364553861
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 0, 0.5, 1.5, 0.000948866776947222, 0.000510507538798147, 0.000242986776958651, 1958.63904841444, 1357.76091023411, 1580.81561579395, 1095.75, 0.807036818217377, 0.807027210564687, 0.883107284554183, 0.829889368079541, 0.857243982853073, 0.7937005259841, 18041.5364553861
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 0, 0.5, 1.5, 0.000948866776947222, 0.000510507538798147, 0.000242986776958651, 1958.63904841444, 1357.76091023411, 1580.81561579395, 1095.75, 0.807036818217377, 0.807027210564687, 0.883107284554183, 0.829889368079541, 0.857243982853073, 0.7937005259841, 18041.5364553861
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 0, 0.5, 1.5, 0.000948866776947222, 0.000510507538798147, 0.000242986776958651, 1958.63904841444, 1357.76091023411, 1580.81561579395, 1095.75, 0.807036818217377, 0.807027210564687, 0.883107284554183, 0.829889368079541, 0.857243982853073, 0.7937005259841, 18041.5364553861
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 0, 0.5, 1.5, 0.000948866776947222, 0.000571542695048147, 0.000257561512920438, 1749.47560114607, 1212.7653569285, 1580.77397230507, 1095.75, 0.903519903194306, 0.903513605282343, 0.870079539983437, 0.811593265098562, 0.857243982853073, 0.7937005259841, 16114.8772467476
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 0, 0.5, 1.5, 0.000948866776947222, 0.000571542695048147, 0.000257561512920438, 1749.47560114607, 1212.7653569285, 1580.77397230507, 1095.75, 0.903519903194306, 0.903513605282343, 0.870079539983437, 0.811593265098562, 0.857243982853073, 0.7937005259841, 16114.8772467476
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 0, 0.5, 1.5, 0.000948866776947222, 0.000571542695048147, 0.000257561512920438, 1749.47560114607, 1212.7653569285, 1580.77397230507, 1095.75, 0.903519903194306, 0.903513605282343, 0.870079539983437, 0.811593265098562, 0.857243982853073, 0.7937005259841, 16114.8772467476
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 0, 0.5, 1.5, 0.000948866776947222, 0.000571542695048147, 0.000257561512920438, 1749.47560114607, 1212.7653569285, 1580.77397230507, 1095.75, 0.903519903194306, 0.903513605282343, 0.870079539983437, 0.811593265098562, 0.857243982853073, 0.7937005259841, 16114.8772467476
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 0, 0.5, 1.5, 0.00284660033084166, 0.0015436381322391, 0.000731959457442845, 647.755441587601, 449.034761504959, 526.937992736661, 365.25, 0.813420828117405, 0.813411413352163, 0.68668755584199, 0.569034719763803, 0.629960524947437, 0.5, 5966.64475929748
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 0, 0.5, 1.5, 0.00284660033084166, 0.0015436381322391, 0.000731959457442845, 647.755441587601, 449.034761504959, 526.937992736661, 365.25, 0.813420828117405, 0.813411413352163, 0.68668755584199, 0.569034719763803, 0.629960524947437, 0.5, 5966.64475929748
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 0, 0.5, 1.5, 0.00284660033084166, 0.00161950730233665, 0.000750388816891145, 617.409997816821, 427.998799116163, 526.933534958632, 365.25, 0.853398399864425, 0.853390244912503, 0.674118054664618, 0.553482556531403, 0.629960524947437, 0.5, 5687.12494144814
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 0, 0.5, 1.5, 0.00284660033084166, 0.00161950730233665, 0.000750388816891145, 617.409997816821, 427.998799116163, 526.933534958632, 365.25, 0.853398399864425, 0.853390244912503, 0.674118054664618, 0.553482556531403, 0.629960524947437, 0.5, 5687.12494144814
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 0, 0.5, 1.5, 0.00284660033084166, 0.00169175458141265, 0.000767401818500383, 591.043175520803, 409.72088278972, 526.927194637368, 365.25, 0.891467331213408, 0.891460541413156, 0.662362532626974, 0.539068105449735, 0.629960524947437, 0.5, 5444.25324640489
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 0, 0.5, 1.5, 0.00284660033084166, 0.00169175458141265, 0.000767401818500383, 591.043175520803, 409.72088278972, 526.927194637368, 365.25, 0.891467331213408, 0.891460541413156, 0.662362532626974, 0.539068105449735, 0.629960524947437, 0.5, 5444.25324640489
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 0, 0.5, 1.5, 0.00284660033084166, 0.00171360574825901, 0.000772449460799583, 583.506445993122, 404.496297508438, 526.924776918579, 365.25, 0.902981211329414, 0.902974890622778, 0.658847620429036, 0.53478285148657, 0.629960524947437, 0.5, 5374.83045988478
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 0, 0.5, 1.5, 0.00284660033084166, 0.00171360574825901, 0.000772449460799583, 583.506445993122, 404.496297508438, 526.924776918579, 365.25, 0.902981211329414, 0.902974890622778, 0.658847620429036, 0.53478285148657, 0.629960524947437, 0.5, 5374.83045988478
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 0, 0.5, 1.5, 0.00569320066168333, 0.00302689746121129, 0.00144891304885187, 330.338246608415, 228.995923860124, 263.469640393313, 182.625, 0.797513171218213, 0.7975032783184, 0.478523703699071, 0.331020723200812, 0.39685026299205, 0.25, 3042.83197234254
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 0, 0.5, 1.5, 0.00569320066168333, 0.00302689746121129, 0.00144891304885187, 330.338246608415, 228.995923860124, 263.469640393313, 182.625, 0.797513171218213, 0.7975032783184, 0.478523703699071, 0.331020723200812, 0.39685026299205, 0.25, 3042.83197234254
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.3, 0, 0.5, 1.5, 0.00569320066168333, 0.00318000953533971, 0.00148658621263126, 314.433019425894, 217.9701579058, 263.467750078394, 182.625, 0.837852709001134, 0.837844050555421, 0.46101148555713, 0.313016779021037, 0.39685026299205, 0.25, 2896.32476557724
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.3, 0, 0.5, 1.5, 0.00569320066168333, 0.00318000953533971, 0.00148658621263126, 314.433019425894, 217.9701579058, 263.467750078394, 182.625, 0.837852709001134, 0.837844050555421, 0.46101148555713, 0.313016779021037, 0.39685026299205, 0.25, 2896.32476557724
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 0, 0.5, 1.5, 0.00569320066168333, 0.00333736078476265, 0.00152404600417664, 299.608002996029, 207.69321187108, 263.464740169405, 182.625, 0.879308979954589, 0.879301727556504, 0.443681928248546, 0.295534107248886, 0.39685026299205, 0.25, 2759.76766252774
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 0, 0.5, 1.5, 0.00569320066168333, 0.00333736078476265, 0.00152404600417664, 299.608002996029, 207.69321187108, 263.464740169405, 182.625, 0.879308979954589, 0.879301727556504, 0.443681928248546, 0.295534107248886, 0.39685026299205, 0.25, 2759.76766252774
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.3, 0, 0.5, 1.5, 0.00569320066168333, 0.00346896118286097, 0.0015544610074223, 288.241910846448, 199.814049227349, 263.461109325436, 182.625, 0.913980609840564, 0.913974771574789, 0.429689661617371, 0.281664657898454, 0.39685026299205, 0.25, 2655.07161552615
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.3, 0, 0.5, 1.5, 0.00569320066168333, 0.00346896118286097, 0.0015544610074223, 288.241910846448, 199.814049227349, 263.461109325436, 182.625, 0.913980609840564, 0.913974771574789, 0.429689661617371, 0.281664657898454, 0.39685026299205, 0.25, 2655.07161552615
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 60.875, 0.5, 1.5, 0.000948866776947222, 0.000510507538798147, 0, 1907.87077881037, 1305.4891677146, 1580.81561579395, 1095.75, 0.830850943475506, 0.830831388963193, 0.859853112002486, 0.808036541246748, 0.857243982853073, 0.7937005259841, 18041.5364553861
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 60.875, 0.5, 1.5, 0.000948866776947222, 0.000510507538798147, 0, 1907.87077881037, 1305.4891677146, 1580.81561579395, 1095.75, 0.830850943475506, 0.830831388963193, 0.859853112002486, 0.808036541246748, 0.857243982853073, 0.7937005259841, 18041.5364553861
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 60.875, 0.5, 1.5, 0.000948866776947222, 0.000510507538798147, 0, 1907.87077881037, 1305.4891677146, 1580.81561579395, 1095.75, 0.830850943475506, 0.830831388963193, 0.859853112002486, 0.808036541246748, 0.857243982853073, 0.7937005259841, 18041.5364553861
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 60.875, 0.5, 1.5, 0.000948866776947222, 0.000510507538798147, 0, 1907.87077881037, 1305.4891677146, 1580.81561579395, 1095.75, 0.830850943475506, 0.830831388963193, 0.859853112002486, 0.808036541246748, 0.857243982853073, 0.7937005259841, 18041.5364553861
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 60.875, 0.5, 1.5, 0.000948866776947222, 0.000571542695048147, 0, 1710.43273411978, 1172.57657718446, 1580.77397230507, 1095.75, 0.925325252079234, 0.925111859446113, 0.850321938754752, 0.793163759111087, 0.857243982853073, 0.7937005259841, 16114.8772467476
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 60.875, 0.5, 1.5, 0.000948866776947222, 0.000571542695048147, 0, 1710.43273411978, 1172.57657718446, 1580.77397230507, 1095.75, 0.925325252079234, 0.925111859446113, 0.850321938754752, 0.793163759111087, 0.857243982853073, 0.7937005259841, 16114.8772467476
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 60.875, 0.5, 1.5, 0.000948866776947222, 0.000571542695048147, 0, 1710.43273411978, 1172.57657718446, 1580.77397230507, 1095.75, 0.925325252079234, 0.925111859446113, 0.850321938754752, 0.793163759111087, 0.857243982853073, 0.7937005259841, 16114.8772467476
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 60.875, 0.5, 1.5, 0.000948866776947222, 0.000571542695048147, 0, 1710.43273411978, 1172.57657718446, 1580.77397230507, 1095.75, 0.925325252079234, 0.925111859446113, 0.850321938754752, 0.793163759111087, 0.857243982853073, 0.7937005259841, 16114.8772467476
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 60.875, 0.5, 1.5, 0.00284660033084166, 0.00130090210159495, 0, 702.217431516434, 460.490301399386, 526.943593431094, 365.25, 0.761418224265549, 0.762508052208335, 0.663077076474596, 0.565950380086918, 0.629960524947437, 0.5, 7079.96424994935
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 60.875, 0.5, 1.5, 0.00284660033084166, 0.00130090210159495, 0, 702.217431516434, 460.490301399386, 526.943593431094, 365.25, 0.761418224265549, 0.762508052208335, 0.663077076474596, 0.565950380086918, 0.629960524947437, 0.5, 7079.96424994935
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0, 60.875, 0.5, 1.5, 0.00284660033084166, 0.0014151534365804, 0, 650.034058321669, 428.227664369848, 526.94208476723, 365.25, 0.818985541697046, 0.819321889152073, 0.649385211913329, 0.546607588549136, 0.629960524947437, 0.5, 6508.36872801028
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0, 60.875, 0.5, 1.5, 0.00284660033084166, 0.0014151534365804, 0, 650.034058321669, 428.227664369848, 526.94208476723, 365.25, 0.818985541697046, 0.819321889152073, 0.649385211913329, 0.546607588549136, 0.629960524947437, 0.5, 6508.36872801028
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 60.875, 0.5, 1.5, 0.00284660033084166, 0.00150061446929723, 0, 616.207571547841, 407.306675861036, 526.939758848676, 365.25, 0.861640149629324, 0.861587863487005, 0.639328729901507, 0.53257245536994, 0.629960524947437, 0.5, 6137.71262400901
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 60.875, 0.5, 1.5, 0.00284660033084166, 0.00150061446929723, 0, 616.207571547841, 407.306675861036, 526.939758848676, 365.25, 0.861640149629324, 0.861587863487005, 0.639328729901507, 0.53257245536994, 0.629960524947437, 0.5, 6137.71262400901
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 60.875, 0.5, 1.5, 0.00284660033084166, 0.00153963545630994, 0, 601.996117848956, 398.526606612069, 526.938177546657, 365.25, 0.881011545347544, 0.880886255918191, 0.634788935520552, 0.526284500413286, 0.629960524947437, 0.5, 5982.1565775386
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 60.875, 0.5, 1.5, 0.00284660033084166, 0.00153963545630994, 0, 601.996117848956, 398.526606612069, 526.938177546657, 365.25, 0.881011545347544, 0.880886255918191, 0.634788935520552, 0.526284500413286, 0.629960524947437, 0.5, 5982.1565775386
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 60.875, 0.5, 1.5, 0.00569320066168333, 0.00209856525277009, 0, 388.355685293226, 226.0228741595, 263.472166484477, 182.625, 0.709334856058554, 0.715070774138767, 0.481993780005787, 0.373318106971027, 0.39685026299205, 0.25, 4388.87490385092
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 60.875, 0.5, 1.5, 0.00569320066168333, 0.00209856525277009, 0, 388.355685293226, 226.0228741595, 263.472166484477, 182.625, 0.709334856058554, 0.715070774138767, 0.481993780005787, 0.373318106971027, 0.39685026299205, 0.25, 4388.87490385092
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0, 60.875, 0.5, 1.5, 0.00569320066168333, 0.00220627309010526, 0, 371.902746548596, 217.960535709198, 263.472147208028, 182.625, 0.736480500463801, 0.740983334853362, 0.472605529862987, 0.361277845310857, 0.39685026299205, 0.25, 4174.61483498254
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0, 60.875, 0.5, 1.5, 0.00569320066168333, 0.00220627309010526, 0, 371.902746548596, 217.960535709198, 263.472147208028, 182.625, 0.736480500463801, 0.740983334853362, 0.472605529862987, 0.361277845310857, 0.39685026299205, 0.25, 4174.61483498254
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 60.875, 0.5, 1.5, 0.00569320066168333, 0.00238745735881413, 0, 347.587529932311, 206.039305867276, 263.472066570455, 182.625, 0.781418703345936, 0.78366839801159, 0.457223480853301, 0.341893523951494, 0.39685026299205, 0.25, 3857.8030882826
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 60.875, 0.5, 1.5, 0.00569320066168333, 0.00238745735881413, 0, 347.587529932311, 206.039305867276, 263.472066570455, 182.625, 0.781418703345936, 0.78366839801159, 0.457223480853301, 0.341893523951494, 0.39685026299205, 0.25, 3857.8030882826
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0, 60.875, 0.5, 1.5, 0.00569320066168333, 0.00246322811802409, 0, 338.477996283892, 201.573942068744, 263.472000986972, 182.625, 0.799929478038922, 0.802067799188075, 0.45094016264942, 0.334098757456303, 0.39685026299205, 0.25, 3739.13414863272
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0, 60.875, 0.5, 1.5, 0.00569320066168333, 0.00246322811802409, 0, 338.477996283892, 201.573942068744, 263.472000986972, 182.625, 0.799929478038922, 0.802067799188075, 0.45094016264942, 0.334098757456303, 0.39685026299205, 0.25, 3739.13414863272
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 60.875, 0.5, 1.5, 0.000948866776947222, 0.000510507538798147, 6.29745782887641e-05, 1907.87077881037, 1305.4891677146, 1580.81561579395, 1095.75, 0.830850943475506, 0.830831388963193, 0.859853112002486, 0.808036541246748, 0.857243982853073, 0.7937005259841, 18041.5364553861
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 60.875, 0.5, 1.5, 0.000948866776947222, 0.000510507538798147, 6.29745782887641e-05, 1907.87077881037, 1305.4891677146, 1580.81561579395, 1095.75, 0.830850943475506, 0.830831388963193, 0.859853112002486, 0.808036541246748, 0.857243982853073, 0.7937005259841, 18041.5364553861
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 60.875, 0.5, 1.5, 0.000948866776947222, 0.000510507538798147, 6.29745782887641e-05, 1907.87077881037, 1305.4891677146, 1580.81561579395, 1095.75, 0.830850943475506, 0.830831388963193, 0.859853112002486, 0.808036541246748, 0.857243982853073, 0.7937005259841, 18041.5364553861
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 60.875, 0.5, 1.5, 0.000948866776947222, 0.000510507538798147, 6.29745782887641e-05, 1907.87077881037, 1305.4891677146, 1580.81561579395, 1095.75, 0.830850943475506, 0.830831388963193, 0.859853112002486, 0.808036541246748, 0.857243982853073, 0.7937005259841, 18041.5364553861
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 60.875, 0.5, 1.5, 0.000948866776947222, 0.000571542695048147, 6.68365932300584e-05, 1710.43273411978, 1172.57657718446, 1580.77397230507, 1095.75, 0.925325252079234, 0.925111859446113, 0.850321938754752, 0.793163759111087, 0.857243982853073, 0.7937005259841, 16114.8772467476
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 60.875, 0.5, 1.5, 0.000948866776947222, 0.000571542695048147, 6.68365932300584e-05, 1710.43273411978, 1172.57657718446, 1580.77397230507, 1095.75, 0.925325252079234, 0.925111859446113, 0.850321938754752, 0.793163759111087, 0.857243982853073, 0.7937005259841, 16114.8772467476
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 60.875, 0.5, 1.5, 0.000948866776947222, 0.000571542695048147, 6.68365932300584e-05, 1710.43273411978, 1172.57657718446, 1580.77397230507, 1095.75, 0.925325252079234, 0.925111859446113, 0.850321938754752, 0.793163759111087, 0.857243982853073, 0.7937005259841, 16114.8772467476
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 60.875, 0.5, 1.5, 0.000948866776947222, 0.000571542695048147, 6.68365932300584e-05, 1710.43273411978, 1172.57657718446, 1580.77397230507, 1095.75, 0.925325252079234, 0.925111859446113, 0.850321938754752, 0.793163759111087, 0.857243982853073, 0.7937005259841, 16114.8772467476
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 60.875, 0.5, 1.5, 0.00284660033084166, 0.00130090210159495, 0.000173583123775509, 702.217431516434, 460.490301399386, 526.943593431094, 365.25, 0.761418224265549, 0.762508052208335, 0.663077076474596, 0.565950380086918, 0.629960524947437, 0.5, 7079.96424994935
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 60.875, 0.5, 1.5, 0.00284660033084166, 0.00130090210159495, 0.000173583123775509, 702.217431516434, 460.490301399386, 526.943593431094, 365.25, 0.761418224265549, 0.762508052208335, 0.663077076474596, 0.565950380086918, 0.629960524947437, 0.5, 7079.96424994935
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 60.875, 0.5, 1.5, 0.00284660033084166, 0.0014151534365804, 0.000181800478904613, 650.034058321669, 428.227664369848, 526.94208476723, 365.25, 0.818985541697046, 0.819321889152073, 0.649385211913329, 0.546607588549136, 0.629960524947437, 0.5, 6508.36872801028
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 60.875, 0.5, 1.5, 0.00284660033084166, 0.0014151534365804, 0.000181800478904613, 650.034058321669, 428.227664369848, 526.94208476723, 365.25, 0.818985541697046, 0.819321889152073, 0.649385211913329, 0.546607588549136, 0.629960524947437, 0.5, 6508.36872801028
