recruitment, n_pat, interim_events, final_events, n_ctrl, n_trt, hazard_ctrl, censoring_prop, crossing, effect_size_ph, hr_before, hazard_trt_before, target_median_trt, hazard_trt_after, target_hr, random_withdrawal, rmst_trt_6m, rmst_ctrl_6m, gAHR_6m, AHR_6m, rmst_trt_12m, rmst_ctrl_12m, gAHR_12m, AHR_12m, milestone_survival_trt_6m, milestone_survival_ctrl_6m, milestone_survival_trt_12m, milestone_survival_ctrl_12m, old_seed, median_survival_trt, median_survival_ctrl, rmst_trt_10957.5, rmst_ctrl_10957.5, gAHR_10957.5, AHR_10957.5, node_name
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0, 0.5, 1.5, 0.00569320066168333, 205.265557270136, 0.00337683140697464, 0.889701138509371, 0.000397238898626003, 136.303543450698, 131.736090921173, 0.889701138509371, 0.889701138509371, 209.870097965691, 197.60413638176, 0.889701138509371, 0.889701138509371, 0.539725913593751, 0.5, 0.291304061804609, 0.25, 435434710, 205.265557270136, 182.625, 296.135601538934, 263.472181842347, 0.88970113850937, 0.889701138509369, ims-node3
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 0, 0.5, 1.5, 0.000948866776947222, 1423.00038774062, 0.000487102594301113, 0.77002789980949, 0.000237086255708286, 174.737704188348, 172.47091664017, 0.77002789980949, 0.77002789980949, 334.602575653623, 326.125035191387, 0.77002789980949, 0.77002789980949, 0.914884810967635, 0.890898718140339, 0.837014217339286, 0.7937005259841, 241858559, 1423.00038774062, 1095.75, 2043.0845241149, 1579.2893087386, 0.77002789980949, 0.77002789980949, ims-node3
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 0, 0.5, 1.5, 0.000948866776947222, 1423.00038774062, 0.000487102594301113, 0.77002789980949, 0.000237086255708286, 174.737704188348, 172.47091664017, 0.77002789980949, 0.77002789980949, 334.602575653623, 326.125035191387, 0.77002789980949, 0.77002789980949, 0.914884810967635, 0.890898718140339, 0.837014217339286, 0.7937005259841, 835115938, 1423.00038774062, 1095.75, 2043.0845241149, 1579.2893087386, 0.77002789980949, 0.77002789980949, ims-node3
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 0, 0.5, 1.5, 0.000948866776947222, 1341.6004543879, 0.000516656936342638, 0.816748381693065, 0.000244506928719416, 174.273961897321, 172.47091664017, 0.816748381693065, 0.816748381693065, 332.856322190722, 326.125035191387, 0.816748381693065, 0.816748381693065, 0.909960148761837, 0.890898718140339, 0.828027472334664, 0.7937005259841, 1473065084, 1341.6004543879, 1095.75, 1928.78838424319, 1579.2893087386, 0.816748381693064, 0.816748381693064, ims-node3
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 0, 0.5, 1.5, 0.000948866776947222, 1341.6004543879, 0.000516656936342638, 0.816748381693065, 0.000244506928719416, 174.273961897321, 172.47091664017, 0.816748381693065, 0.816748381693065, 332.856322190722, 326.125035191387, 0.816748381693065, 0.816748381693065, 0.909960148761837, 0.890898718140339, 0.828027472334664, 0.7937005259841, 1476745998, 1341.6004543879, 1095.75, 1928.78838424319, 1579.2893087386, 0.816748381693064, 0.816748381693064, ims-node3
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 0, 0.5, 1.5, 0.000948866776947222, 1264.37078062871, 0.000548215121054345, 0.866636604378929, 0.000252121989516433, 173.780601164577, 172.47091664017, 0.866636604378929, 0.866636604378929, 331.005271595486, 326.125035191387, 0.866636604378929, 0.866636604378929, 0.904730846695665, 0.890898718140339, 0.818537904962654, 0.7937005259841, 2041717226, 1264.37078062871, 1095.75, 1819.61180122059, 1579.2893087386, 0.866636604378927, 0.866636604378928, ims-node3
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 0, 0.5, 1.5, 0.000948866776947222, 1264.37078062871, 0.000548215121054345, 0.866636604378929, 0.000252121989516433, 173.780601164577, 172.47091664017, 0.866636604378929, 0.866636604378929, 331.005271595486, 326.125035191387, 0.866636604378929, 0.866636604378929, 0.904730846695665, 0.890898718140339, 0.818537904962654, 0.7937005259841, 998592234, 1264.37078062871, 1095.75, 1819.61180122059, 1579.2893087386, 0.866636604378927, 0.866636604378928, ims-node3
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 0, 0.5, 1.5, 0.000948866776947222, 1231.59334362081, 0.000562805234495773, 0.889701138509371, 0.000255542203145094, 173.553143217596, 172.47091664017, 0.889701138509371, 0.889701138509371, 330.154202455095, 326.125035191387, 0.889701138509371, 0.889701138509371, 0.902323382533942, 0.890898718140339, 0.814187486667495, 0.7937005259841, 722367732, 1231.59334362081, 1095.75, 1773.08647895601, 1579.2893087386, 0.88970113850937, 0.88970113850937, ims-node3
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 0, 0.5, 1.5, 0.000948866776947222, 1231.59334362081, 0.000562805234495773, 0.889701138509371, 0.000255542203145094, 173.553143217596, 172.47091664017, 0.889701138509371, 0.889701138509371, 330.154202455095, 326.125035191387, 0.889701138509371, 0.889701138509371, 0.902323382533942, 0.890898718140339, 0.814187486667495, 0.7937005259841, 1942117208, 1231.59334362081, 1095.75, 1773.08647895601, 1579.2893087386, 0.88970113850937, 0.88970113850937, ims-node3
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 0, 0.5, 1.5, 0.00284660033084166, 474.333462580207, 0.00146130778290334, 0.77002789980949, 0.000711258767124859, 160.286839454832, 154.338430815216, 0.77002789980949, 0.77002789980949, 283.029948002611, 263.472181842347, 0.77002789980949, 0.77002789980949, 0.765771594007676, 0.707106781186548, 0.586406134189057, 0.5, 913631078, 474.333462580206, 365.250000000001, 684.318458122149, 526.94436319394, 0.770027899809492, 0.770027899809492, ims-node3
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 0, 0.5, 1.5, 0.00284660033084166, 474.333462580207, 0.00146130778290334, 0.77002789980949, 0.000711258767124859, 160.286839454832, 154.338430815216, 0.77002789980949, 0.77002789980949, 283.029948002611, 263.472181842347, 0.77002789980949, 0.77002789980949, 0.765771594007676, 0.707106781186548, 0.586406134189057, 0.5, 516713554, 474.333462580206, 365.250000000001, 684.318458122149, 526.94436319394, 0.770027899809492, 0.770027899809492, ims-node3
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 0, 0.5, 1.5, 0.00284660033084166, 447.200151462634, 0.00154997080902792, 0.816748381693065, 0.000733520786158249, 159.053316784769, 154.338430815216, 0.816748381693065, 0.816748381693065, 278.895537792146, 263.472181842347, 0.816748381693065, 0.816748381693065, 0.753472001904538, 0.707106781186548, 0.567720057654032, 0.5, 145855998, 447.200151462633, 365.250000000001, 645.173413654072, 526.94436319394, 0.816748381693069, 0.816748381693069, ims-node3
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 0, 0.5, 1.5, 0.00284660033084166, 447.200151462634, 0.00154997080902792, 0.816748381693065, 0.000733520786158249, 159.053316784769, 154.338430815216, 0.816748381693065, 0.816748381693065, 278.895537792146, 263.472181842347, 0.816748381693065, 0.816748381693065, 0.753472001904538, 0.707106781186548, 0.567720057654032, 0.5, 2137993823, 447.200151462633, 365.250000000001, 645.173413654072, 526.94436319394, 0.816748381693069, 0.816748381693069, ims-node3
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 0, 0.5, 1.5, 0.00284660033084166, 421.456926876237, 0.00164464536316304, 0.866636604378929, 0.000756365968549298, 157.750426931963, 154.338430815216, 0.866636604378929, 0.866636604378929, 274.573529682126, 263.472181842347, 0.866636604378929, 0.866636604378929, 0.740556491809357, 0.707106781186548, 0.548423917560983, 0.5, 492329375, 421.456926876236, 365.250000000001, 608.033809286572, 526.94436319394, 0.866636604378932, 0.866636604378932, ims-node3
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 0, 0.5, 1.5, 0.00284660033084166, 421.456926876237, 0.00164464536316304, 0.866636604378929, 0.000756365968549298, 157.750426931963, 154.338430815216, 0.866636604378929, 0.866636604378929, 274.573529682126, 263.472181842347, 0.866636604378929, 0.866636604378929, 0.740556491809357, 0.707106781186548, 0.548423917560983, 0.5, 2069034470, 421.456926876236, 365.250000000001, 608.033809286572, 526.94436319394, 0.866636604378932, 0.866636604378932, ims-node3
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 0, 0.5, 1.5, 0.00284660033084166, 410.531114540271, 0.00168841570348732, 0.889701138509371, 0.000766626609435282, 157.152999978225, 154.338430815216, 0.889701138509371, 0.889701138509371, 272.607086901396, 263.472181842347, 0.889701138509371, 0.889701138509371, 0.734660406986623, 0.707106781186548, 0.539725913593751, 0.5, 1146352778, 410.531114540271, 365.250000000001, 592.27119761125, 526.94436319394, 0.889701138509372, 0.889701138509372, ims-node3
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 0, 0.5, 1.5, 0.00284660033084166, 410.531114540271, 0.00168841570348732, 0.889701138509371, 0.000766626609435282, 157.152999978225, 154.338430815216, 0.889701138509371, 0.889701138509371, 272.607086901396, 263.472181842347, 0.889701138509371, 0.889701138509371, 0.734660406986623, 0.707106781186548, 0.539725913593751, 0.5, 1852352094, 410.531114540271, 365.250000000001, 592.27119761125, 526.94436319394, 0.889701138509372, 0.889701138509372, ims-node3
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 0, 0.5, 1.5, 0.00569320066168333, 237.166731290103, 0.00292261556580668, 0.77002789980949, 0.00142251753424972, 141.514974001306, 131.736090921173, 0.77002789980949, 0.77002789980949, 224.500222835276, 197.60413638176, 0.77002789980949, 0.77002789980949, 0.586406134189057, 0.5, 0.343872154214554, 0.25, 84604370, 237.166731290103, 182.625, 342.159267096073, 263.472181842347, 0.77002789980949, 0.770027899809491, ims-node3
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 0, 0.5, 1.5, 0.00569320066168333, 237.166731290103, 0.00292261556580668, 0.77002789980949, 0.00142251753424972, 141.514974001306, 131.736090921173, 0.77002789980949, 0.77002789980949, 224.500222835276, 197.60413638176, 0.77002789980949, 0.77002789980949, 0.586406134189057, 0.5, 0.343872154214554, 0.25, 590204552, 237.166731290103, 182.625, 342.159267096073, 263.472181842347, 0.77002789980949, 0.770027899809491, ims-node3
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.3, 0, 0.5, 1.5, 0.00569320066168333, 223.600075731317, 0.00309994161805583, 0.816748381693065, 0.0014670415723165, 139.447768896073, 131.736090921173, 0.816748381693065, 0.816748381693065, 218.615064293478, 197.60413638176, 0.816748381693065, 0.816748381693065, 0.567720057654032, 0.5, 0.322306063862697, 0.25, 1036155452, 223.600075731317, 182.625, 322.586720399967, 263.472181842347, 0.816748381693064, 0.816748381693064, ims-node3
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.3, 0, 0.5, 1.5, 0.00569320066168333, 223.600075731317, 0.00309994161805583, 0.816748381693065, 0.0014670415723165, 139.447768896073, 131.736090921173, 0.816748381693065, 0.816748381693065, 218.615064293478, 197.60413638176, 0.816748381693065, 0.816748381693065, 0.567720057654032, 0.5, 0.322306063862697, 0.25, 1577294251, 223.600075731317, 182.625, 322.586720399967, 263.472181842347, 0.816748381693064, 0.816748381693064, ims-node3
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 0, 0.5, 1.5, 0.00569320066168333, 210.728463438118, 0.00328929072632607, 0.866636604378929, 0.0015127319370986, 137.286764841063, 131.736090921173, 0.866636604378929, 0.866636604378929, 212.578110244472, 197.60413638176, 0.866636604378929, 0.866636604378929, 0.548423917560983, 0.5, 0.300768793352936, 0.25, 1005563079, 210.728463438118, 182.625, 304.016909176325, 263.472181842347, 0.866636604378927, 0.866636604378927, ims-node3
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 0, 0.5, 1.5, 0.00569320066168333, 210.728463438118, 0.00328929072632607, 0.866636604378929, 0.0015127319370986, 137.286764841063, 131.736090921173, 0.866636604378929, 0.866636604378929, 212.578110244472, 197.60413638176, 0.866636604378929, 0.866636604378929, 0.548423917560983, 0.5, 0.300768793352936, 0.25, 449782968, 210.728463438118, 182.625, 304.016909176325, 263.472181842347, 0.866636604378927, 0.866636604378927, ims-node3
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.3, 0, 0.5, 1.5, 0.00569320066168333, 205.265557270136, 0.00337683140697464, 0.889701138509371, 0.00153325321887056, 136.303543450698, 131.736090921173, 0.889701138509371, 0.889701138509371, 209.870097965691, 197.60413638176, 0.889701138509371, 0.889701138509371, 0.539725913593751, 0.5, 0.291304061804609, 0.25, 517599129, 205.265557270136, 182.625, 296.135601538934, 263.472181842347, 0.88970113850937, 0.889701138509369, ims-node3
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.3, 0, 0.5, 1.5, 0.00569320066168333, 205.265557270136, 0.00337683140697464, 0.889701138509371, 0.00153325321887056, 136.303543450698, 131.736090921173, 0.889701138509371, 0.889701138509371, 209.870097965691, 197.60413638176, 0.889701138509371, 0.889701138509371, 0.539725913593751, 0.5, 0.291304061804609, 0.25, 1262636674, 205.265557270136, 182.625, 296.135601538934, 263.472181842347, 0.88970113850937, 0.889701138509369, ims-node3
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 60.875, 0.5, 1.5, 0.000948866776947222, 1423.00038774062, 0.000466465805007281, 0.77002789980949, 0, 170.864665108388, 172.47091664017, 1.00217871308024, 1.0011273765286, 326.978990391449, 326.125035191387, 0.875917957337503, 0.876131381751424, 0.891763356675202, 0.890898718140339, 0.818941362258871, 0.7937005259841, 1055559762, 1423.00038774062, 1095.75, 2070.05944638093, 1579.2893087386, 0.762490461432465, 0.762737512905813, ims-node3
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 60.875, 0.5, 1.5, 0.000948866776947222, 1423.00038774062, 0.000466465805007281, 0.77002789980949, 0, 170.864665108388, 172.47091664017, 1.00217871308024, 1.0011273765286, 326.978990391449, 326.125035191387, 0.875917957337503, 0.876131381751424, 0.891763356675202, 0.890898718140339, 0.818941362258871, 0.7937005259841, 1914670285, 1423.00038774062, 1095.75, 2070.05944638093, 1579.2893087386, 0.762490461432465, 0.762737512905813, ims-node3
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 60.875, 0.5, 1.5, 0.000948866776947222, 1341.6004543879, 0.000496113287462498, 0.816748381693065, 0, 170.665190149387, 172.47091664017, 1.03364483371161, 1.03193624705034, 325.802637273445, 326.125035191387, 0.915091919068962, 0.914671093971004, 0.888550267058559, 0.890898718140339, 0.811584518157303, 0.7937005259841, 874409823, 1341.6004543879, 1095.75, 1953.14592482318, 1579.2893087386, 0.808581782555156, 0.808648135878046, ims-node3
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 60.875, 0.5, 1.5, 0.000948866776947222, 1341.6004543879, 0.000496113287462498, 0.816748381693065, 0, 170.665190149387, 172.47091664017, 1.03364483371161, 1.03193624705034, 325.802637273445, 326.125035191387, 0.915091919068962, 0.914671093971004, 0.888550267058559, 0.890898718140339, 0.811584518157303, 0.7937005259841, 508714847, 1341.6004543879, 1095.75, 1953.14592482318, 1579.2893087386, 0.808581782555156, 0.808648135878046, ims-node3
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 60.875, 0.5, 1.5, 0.000948866776947222, 1264.37078062871, 0.000527949433425813, 0.866636604378929, 0, 170.451520468756, 172.47091664017, 1.06713359896751, 1.06500498948371, 324.547197700171, 326.125035191387, 0.956913220223064, 0.956040831548846, 0.885112867182602, 0.890898718140339, 0.80375814169491, 0.7937005259841, 437874945, 1264.37078062871, 1095.75, 1841.28802256579, 1579.2893087386, 0.857939049223118, 0.857845757145853, ims-node3
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 60.875, 0.5, 1.5, 0.000948866776947222, 1264.37078062871, 0.000527949433425813, 0.866636604378929, 0, 170.451520468756, 172.47091664017, 1.06713359896751, 1.06500498948371, 324.547197700171, 326.125035191387, 0.956913220223064, 0.956040831548846, 0.885112867182602, 0.890898718140339, 0.80375814169491, 0.7937005259841, 699147059, 1264.37078062871, 1095.75, 1841.28802256579, 1579.2893087386, 0.857939049223118, 0.857845757145853, ims-node3
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 60.875, 0.5, 1.5, 0.000948866776947222, 1231.59334362081, 0.000542730810510884, 0.889701138509371, 0, 170.352501145611, 172.47091664017, 1.08259481199761, 1.08035291847821, 323.967017311196, 326.125035191387, 0.976257725079367, 0.975242108165467, 0.88352142159718, 0.890898718140339, 0.800150090732395, 0.7937005259841, 54939263, 1231.59334362081, 1095.75, 1793.57225481345, 1579.2893087386, 0.880809264475802, 0.880666156282383, ims-node3
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 60.875, 0.5, 1.5, 0.000948866776947222, 1231.59334362081, 0.000542730810510884, 0.889701138509371, 0, 170.352501145611, 172.47091664017, 1.08259481199761, 1.08035291847821, 323.967017311196, 326.125035191387, 0.976257725079367, 0.975242108165467, 0.88352142159718, 0.890898718140339, 0.800150090732395, 0.7937005259841, 38859322, 1231.59334362081, 1095.75, 1793.57225481345, 1579.2893087386, 0.880809264475802, 0.880666156282383, ims-node3
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 60.875, 0.5, 1.5, 0.00284660033084166, 474.333462580207, 0.00125734609995825, 0.77002789980949, 0, 150.820461086098, 154.338430815216, 0.972306852829806, 0.972748191364216, 268.557158164496, 263.472181842347, 0.839361124525644, 0.841076840286533, 0.721539119317394, 0.707106781186548, 0.573503342423904, 0.5, 1500864229, 474.333462580209, 365.250000000001, 724.678412102945, 526.94436319394, 0.739279618815691, 0.740813880099604, ims-node3
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 60.875, 0.5, 1.5, 0.00284660033084166, 474.333462580207, 0.00125734609995825, 0.77002789980949, 0, 150.820461086098, 154.338430815216, 0.972306852829806, 0.972748191364216, 268.557158164496, 263.472181842347, 0.839361124525644, 0.841076840286533, 0.721539119317394, 0.707106781186548, 0.573503342423904, 0.5, 903939533, 474.333462580209, 365.250000000001, 724.678412102945, 526.94436319394, 0.739279618815691, 0.740813880099604, ims-node3
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0, 60.875, 0.5, 1.5, 0.00284660033084166, 447.200151462634, 0.00134565503553615, 0.816748381693065, 0, 150.324915546963, 154.338430815216, 1.00324943240555, 1.00250131866797, 265.903948787903, 263.472181842347, 0.877753814089559, 0.878323345245087, 0.713822964892601, 0.707106781186548, 0.558293456809531, 0.5, 1246365173, 447.200151462634, 365.250000000001, 680.789607370472, 526.94436319394, 0.784033160940402, 0.784880753959415, ims-node3
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0, 60.875, 0.5, 1.5, 0.00284660033084166, 447.200151462634, 0.00134565503553615, 0.816748381693065, 0, 150.324915546963, 154.338430815216, 1.00324943240555, 1.00250131866797, 265.903948787903, 263.472181842347, 0.877753814089559, 0.878323345245087, 0.713822964892601, 0.707106781186548, 0.558293456809531, 0.5, 680388420, 447.200151462634, 365.250000000001, 680.789607370472, 526.94436319394, 0.784033160940402, 0.784880753959415, ims-node3
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 60.875, 0.5, 1.5, 0.00284660033084166, 421.456926876237, 0.00144172612843791, 0.866636604378929, 0, 149.789776015321, 154.338430815216, 1.03646064398006, 1.03483527744968, 263.069155324454, 263.472181842347, 0.919133498689273, 0.918811156511682, 0.705522263399917, 0.707106781186548, 0.542204422436711, 0.5, 444816340, 421.456926876237, 365.250000000001, 639.149025169287, 526.94436319394, 0.832275711656895, 0.832500017214234, ims-node3
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 60.875, 0.5, 1.5, 0.00284660033084166, 421.456926876237, 0.00144172612843791, 0.866636604378929, 0, 149.789776015321, 154.338430815216, 1.03646064398006, 1.03483527744968, 263.069155324454, 263.472181842347, 0.919133498689273, 0.918811156511682, 0.705522263399917, 0.707106781186548, 0.542204422436711, 0.5, 405775745, 421.456926876237, 365.250000000001, 639.149025169287, 526.94436319394, 0.832275711656895, 0.832500017214234, ims-node3
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 60.875, 0.5, 1.5, 0.00284660033084166, 410.531114540271, 0.00148677618895203, 0.889701138509371, 0, 149.540248790104, 154.338430815216, 1.05189693798869, 1.04998287780498, 261.758067329316, 263.472181842347, 0.938415607521491, 0.937780718535797, 0.701663176156538, 0.707106781186548, 0.534820395576298, 0.5, 1621360735, 410.531114540271, 365.250000000001, 621.476094245633, 526.94436319394, 0.854747937531136, 0.854758842283448, ims-node3
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 60.875, 0.5, 1.5, 0.00284660033084166, 410.531114540271, 0.00148677618895203, 0.889701138509371, 0, 149.540248790104, 154.338430815216, 1.05189693798869, 1.04998287780498, 261.758067329316, 263.472181842347, 0.938415607521491, 0.937780718535797, 0.701663176156538, 0.707106781186548, 0.534820395576298, 0.5, 1034622856, 410.531114540271, 365.250000000001, 621.476094245633, 526.94436319394, 0.854747937531136, 0.854758842283448, ims-node3
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 60.875, 0.5, 1.5, 0.00569320066168333, 237.166731290103, 0.00196590950547565, 0.77002789980949, 0, 128.00864225648, 131.736090921173, 0.909180885196526, 0.916235135452013, 213.410223788605, 197.60413638176, 0.764960708803459, 0.77340116061116, 0.556591849943266, 0.5, 0.388700056406141, 0.25, 2074252883, 237.166731290103, 182.625, 411.130496916682, 263.472181842347, 0.675398409987205, 0.682966059491912, ims-node3
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 60.875, 0.5, 1.5, 0.00569320066168333, 237.166731290103, 0.00196590950547565, 0.77002789980949, 0, 128.00864225648, 131.736090921173, 0.909180885196526, 0.916235135452013, 213.410223788605, 197.60413638176, 0.764960708803459, 0.77340116061116, 0.556591849943266, 0.5, 0.388700056406141, 0.25, 466668977, 237.166731290103, 182.625, 411.130496916682, 263.472181842347, 0.675398409987205, 0.682966059491912, ims-node3
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0, 60.875, 0.5, 1.5, 0.00569320066168333, 223.600075731317, 0.0021298105944791, 0.816748381693065, 0, 127.279941885801, 131.736090921173, 0.938474105063996, 0.942719593722215, 209.827463272971, 197.60413638176, 0.800788075227338, 0.806500453900535, 0.5455951672576, 0.5, 0.369784568588156, 0.25, 834875672, 223.600075731317, 182.625, 383.450733657934, 263.472181842347, 0.717227898054464, 0.722609446477182, ims-node3
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0, 60.875, 0.5, 1.5, 0.00569320066168333, 223.600075731317, 0.0021298105944791, 0.816748381693065, 0, 127.279941885801, 131.736090921173, 0.938474105063996, 0.942719593722215, 209.827463272971, 197.60413638176, 0.800788075227338, 0.806500453900535, 0.5455951672576, 0.5, 0.369784568588156, 0.25, 550263418, 223.600075731317, 182.625, 383.450733657934, 263.472181842347, 0.717227898054464, 0.722609446477182, ims-node3
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 60.875, 0.5, 1.5, 0.00569320066168333, 210.728463438118, 0.0023127499513756, 0.866636604378929, 0, 126.477715994262, 131.736090921173, 0.970391484755072, 0.972264498124926, 205.959108920657, 197.60413638176, 0.840113277759358, 0.843469411288224, 0.533577529254237, 0.5, 0.349756928163762, 0.25, 1434445071, 210.728463438118, 182.625, 357.189052095416, 263.472181842347, 0.762978675200309, 0.766414613453931, ims-node3
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 60.875, 0.5, 1.5, 0.00569320066168333, 210.728463438118, 0.0023127499513756, 0.866636604378929, 0, 126.477715994262, 131.736090921173, 0.970391484755072, 0.972264498124926, 205.959108920657, 197.60413638176, 0.840113277759358, 0.843469411288224, 0.533577529254237, 0.5, 0.349756928163762, 0.25, 1244082018, 210.728463438118, 182.625, 357.189052095416, 263.472181842347, 0.762978675200309, 0.766414613453931, ims-node3
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0, 60.875, 0.5, 1.5, 0.00569320066168333, 205.265557270136, 0.00240025107480941, 0.889701138509371, 0, 126.098098714815, 131.736090921173, 0.985410733647526, 0.986384431026515, 204.156014439167, 197.60413638176, 0.858705025814075, 0.861148719831758, 0.527923359307633, 0.5, 0.340564749580672, 0.25, 1366334357, 205.265557270136, 182.625, 346.043198654424, 263.472181842347, 0.784539668065097, 0.787203740505467, ims-node3
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0, 60.875, 0.5, 1.5, 0.00569320066168333, 205.265557270136, 0.00240025107480941, 0.889701138509371, 0, 126.098098714815, 131.736090921173, 0.985410733647526, 0.986384431026515, 204.156014439167, 197.60413638176, 0.858705025814075, 0.861148719831758, 0.527923359307633, 0.5, 0.340564749580672, 0.25, 1966736315, 205.265557270136, 182.625, 346.043198654424, 263.472181842347, 0.784539668065097, 0.787203740505467, ims-node3
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 60.875, 0.5, 1.5, 0.000948866776947222, 1423.00038774062, 0.000466465805007281, 0.77002789980949, 5.99447916318957e-05, 170.864665108388, 172.47091664017, 1.00217871308024, 1.0011273765286, 326.978990391449, 326.125035191387, 0.875917957337503, 0.876131381751424, 0.891763356675202, 0.890898718140339, 0.818941362258871, 0.7937005259841, 1664527678, 1423.00038774062, 1095.75, 2070.05944638093, 1579.2893087386, 0.762490461432465, 0.762737512905813, ims-node3
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 60.875, 0.5, 1.5, 0.000948866776947222, 1423.00038774062, 0.000466465805007281, 0.77002789980949, 5.99447916318957e-05, 170.864665108388, 172.47091664017, 1.00217871308024, 1.0011273765286, 326.978990391449, 326.125035191387, 0.875917957337503, 0.876131381751424, 0.891763356675202, 0.890898718140339, 0.818941362258871, 0.7937005259841, 2099877385, 1423.00038774062, 1095.75, 2070.05944638093, 1579.2893087386, 0.762490461432465, 0.762737512905813, ims-node3
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 60.875, 0.5, 1.5, 0.000948866776947222, 1341.6004543879, 0.000496113287462498, 0.816748381693065, 6.20083111202021e-05, 170.665190149387, 172.47091664017, 1.03364483371161, 1.03193624705034, 325.802637273445, 326.125035191387, 0.915091919068962, 0.914671093971004, 0.888550267058559, 0.890898718140339, 0.811584518157303, 0.7937005259841, 1968979741, 1341.6004543879, 1095.75, 1953.14592482318, 1579.2893087386, 0.808581782555156, 0.808648135878046, ims-node3
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 60.875, 0.5, 1.5, 0.000948866776947222, 1341.6004543879, 0.000496113287462498, 0.816748381693065, 6.20083111202021e-05, 170.665190149387, 172.47091664017, 1.03364483371161, 1.03193624705034, 325.802637273445, 326.125035191387, 0.915091919068962, 0.914671093971004, 0.888550267058559, 0.890898718140339, 0.811584518157303, 0.7937005259841, 791222609, 1341.6004543879, 1095.75, 1953.14592482318, 1579.2893087386, 0.808581782555156, 0.808648135878046, ims-node3
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 60.875, 0.5, 1.5, 0.000948866776947222, 1264.37078062871, 0.000527949433425813, 0.866636604378929, 6.41159650414413e-05, 170.451520468756, 172.47091664017, 1.06713359896751, 1.06500498948371, 324.547197700171, 326.125035191387, 0.956913220223064, 0.956040831548846, 0.885112867182602, 0.890898718140339, 0.80375814169491, 0.7937005259841, 799760200, 1264.37078062871, 1095.75, 1841.28802256579, 1579.2893087386, 0.857939049223118, 0.857845757145853, ims-node3
