recruitment, n_pat, interim_events, final_events, n_ctrl, n_trt, hazard_ctrl, censoring_prop, delay, effect_size_ph, hazard_trt, random_withdrawal, median_survival_trt, median_survival_ctrl, rmst_trt_6m, rmst_ctrl_6m, gAHR_6m, AHR_6m, rmst_trt_12m, rmst_ctrl_12m, gAHR_12m, AHR_12m, milestone_survival_trt_6m, milestone_survival_ctrl_6m, milestone_survival_trt_12m, milestone_survival_ctrl_12m
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.3, 0, 0.5, 0.00318000953533971, 0.00148658621263126, 217.9701579058, 182.625, 138.528193219703, 131.736090921173, 0.920167064063901, 0.837844050555421, 216.031811648507, 197.60413638176, 0.880629838698163, 0.837844050555421, 0.559479024647964, 0.5, 0.313016779021037, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 0, 0.5, 0.00333736078476265, 0.00152404600417664, 207.69321187108, 182.625, 136.745632746413, 131.736090921173, 0.94034584074641, 0.879301727556504, 211.084727778754, 197.60413638176, 0.910699838657982, 0.879301727556504, 0.543630487784567, 0.5, 0.295534107248886, 0.25
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 0, 0.5, 0.00333736078476265, 0.00152404600417664, 207.69321187108, 182.625, 136.745632746413, 131.736090921173, 0.94034584074641, 0.879301727556504, 211.084727778754, 197.60413638176, 0.910699838657982, 0.879301727556504, 0.543630487784567, 0.5, 0.295534107248886, 0.25
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.3, 0, 0.5, 0.00346896118286097, 0.0015544610074223, 199.814049227349, 182.625, 135.279436738129, 131.736090921173, 0.957342130991777, 0.913974771574789, 207.075059141801, 197.60413638176, 0.936093346762678, 0.913974771574789, 0.530720885116135, 0.5, 0.281664657898454, 0.25
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.3, 0, 0.5, 0.00346896118286097, 0.0015544610074223, 199.814049227349, 182.625, 135.279436738129, 131.736090921173, 0.957342130991777, 0.913974771574789, 207.075059141801, 197.60413638176, 0.936093346762678, 0.913974771574789, 0.530720885116135, 0.5, 0.281664657898454, 0.25
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 60.875, 0.5, 0.000510507538798147, 0, 1343.20474855443, 1095.75, 173.302139099201, 172.47091664017, 0.986233656879311, 0.873699591683061, 330.974493324299, 326.125035191387, 0.967625375348926, 0.84213161733833, 0.90423818930933, 0.890898718140339, 0.823745291743439, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 60.875, 0.5, 0.000510507538798147, 0, 1343.20474855443, 1095.75, 173.302139099201, 172.47091664017, 0.986233656879311, 0.873699591683061, 330.974493324299, 326.125035191387, 0.967625375348926, 0.84213161733833, 0.90423818930933, 0.890898718140339, 0.823745291743439, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 60.875, 0.5, 0.000510507538798147, 0, 1343.20474855443, 1095.75, 173.302139099201, 172.47091664017, 0.986233656879311, 0.873699591683061, 330.974493324299, 326.125035191387, 0.967625375348926, 0.84213161733833, 0.90423818930933, 0.890898718140339, 0.823745291743439, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 60.875, 0.5, 0.000510507538798147, 0, 1343.20474855443, 1095.75, 173.302139099201, 172.47091664017, 0.986233656879311, 0.873699591683061, 330.974493324299, 326.125035191387, 0.967625375348926, 0.84213161733833, 0.90423818930933, 0.890898718140339, 0.823745291743439, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 60.875, 0.5, 0.000571542695048147, 0, 1206.26450376581, 1095.75, 172.8855317622, 172.47091664017, 0.993123921599339, 0.93693237932274, 328.53496960242, 326.125035191387, 0.983788808539697, 0.92112074961139, 0.897543672335348, 0.890898718140339, 0.80858337314942, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 60.875, 0.5, 0.000571542695048147, 0, 1206.26450376581, 1095.75, 172.8855317622, 172.47091664017, 0.993123921599339, 0.93693237932274, 328.53496960242, 326.125035191387, 0.983788808539697, 0.92112074961139, 0.897543672335348, 0.890898718140339, 0.80858337314942, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 60.875, 0.5, 0.000571542695048147, 0, 1206.26450376581, 1095.75, 172.8855317622, 172.47091664017, 0.993123921599339, 0.93693237932274, 328.53496960242, 326.125035191387, 0.983788808539697, 0.92112074961139, 0.897543672335348, 0.890898718140339, 0.80858337314942, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 60.875, 0.5, 0.000571542695048147, 0, 1206.26450376581, 1095.75, 172.8855317622, 172.47091664017, 0.993123921599339, 0.93693237932274, 328.53496960242, 326.125035191387, 0.983788808539697, 0.92112074961139, 0.897543672335348, 0.890898718140339, 0.80858337314942, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 60.875, 0.5, 0.00148559076958151, 0, 449.691800894189, 365.25, 156.713594867197, 154.338430815216, 0.960264567551466, 0.863177262170658, 275.633725716242, 263.472181842347, 0.916191869999412, 0.829270424564719, 0.743493536627986, 0.707106781186548, 0.566826952310056, 0.5
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 60.875, 0.5, 0.00148559076958151, 0, 449.691800894189, 365.25, 156.713594867197, 154.338430815216, 0.960264567551466, 0.863177262170658, 275.633725716242, 263.472181842347, 0.916191869999412, 0.829270424564719, 0.743493536627986, 0.707106781186548, 0.566826952310056, 0.5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0, 60.875, 0.5, 0.00157209134337144, 0, 428.298084480495, 365.25, 156.208598559041, 154.338430815216, 0.968596017343345, 0.891972160049395, 272.999956239158, 263.472181842347, 0.933621428497355, 0.865242552820235, 0.735704562012685, 0.707106781186548, 0.552097933471556, 0.5
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0, 60.875, 0.5, 0.00157209134337144, 0, 428.298084480495, 365.25, 156.208598559041, 154.338430815216, 0.968596017343345, 0.891972160049395, 272.999956239158, 263.472181842347, 0.933621428497355, 0.865242552820235, 0.735704562012685, 0.707106781186548, 0.552097933471556, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 60.875, 0.5, 0.00166216748204987, 0, 408.386701861877, 365.25, 155.686447013054, 154.338430815216, 0.97726639310173, 0.921918397570036, 270.304027110078, 263.472181842347, 0.951851851261241, 0.902630467260676, 0.727680339700841, 0.707106781186548, 0.537166725192322, 0.5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 60.875, 0.5, 0.00166216748204987, 0, 408.386701861877, 365.25, 155.686447013054, 154.338430815216, 0.97726639310173, 0.921918397570036, 270.304027110078, 263.472181842347, 0.951851851261241, 0.902630467260676, 0.727680339700841, 0.707106781186548, 0.537166725192322, 0.5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 60.875, 0.5, 0.00169528700391738, 0, 401.597632292869, 365.25, 155.49538958171, 154.338430815216, 0.98045553490233, 0.932917627926016, 269.324575261509, 263.472181842347, 0.958578191442066, 0.916357183767056, 0.724752020866805, 0.707106781186548, 0.531778881717344, 0.5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 60.875, 0.5, 0.00169528700391738, 0, 401.597632292869, 365.25, 155.49538958171, 154.338430815216, 0.98045553490233, 0.932917627926016, 269.324575261509, 263.472181842347, 0.958578191442066, 0.916357183767056, 0.724752020866805, 0.707106781186548, 0.531778881717344, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 60.875, 0.5, 0.00274734681695395, 0, 229.07295648721, 182.625, 136.486650203124, 131.736090921173, 0.919505598133431, 0.836088981455365, 218.059514324196, 197.60413638176, 0.851693579143811, 0.79664466920106, 0.568054147243345, 0.5, 0.34394526501503, 0.25
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 60.875, 0.5, 0.00274734681695395, 0, 229.07295648721, 182.625, 136.486650203124, 131.736090921173, 0.919505598133431, 0.836088981455365, 218.059514324196, 197.60413638176, 0.851693579143811, 0.79664466920106, 0.568054147243345, 0.5, 0.34394526501503, 0.25
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0, 60.875, 0.5, 0.00294854953915705, 0, 217.595487221457, 182.625, 135.544160215263, 131.736090921173, 0.934913335522709, 0.867778441152925, 213.817969816913, 197.60413638176, 0.879853116707358, 0.836112985555765, 0.554307902144576, 0.5, 0.323513696915565, 0.25
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0, 60.875, 0.5, 0.00294854953915705, 0, 217.595487221457, 182.625, 135.544160215263, 131.736090921173, 0.934913335522709, 0.867778441152925, 213.817969816913, 197.60413638176, 0.879853116707358, 0.836112985555765, 0.554307902144576, 0.5, 0.323513696915565, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 60.875, 0.5, 0.0031634458697715, 0, 206.949293475006, 182.625, 134.553842097457, 131.736090921173, 0.951368355557793, 0.901523408138798, 209.460482085056, 197.60413638176, 0.910097952366606, 0.878067219407175, 0.539993274121831, 0.5, 0.303030173234599, 0.25
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 60.875, 0.5, 0.0031634458697715, 0, 206.949293475006, 182.625, 134.553842097457, 131.736090921173, 0.951368355557793, 0.901523408138798, 209.460482085056, 197.60413638176, 0.910097952366606, 0.878067219407175, 0.539993274121831, 0.5, 0.303030173234599, 0.25
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0, 60.875, 0.5, 0.00326233332546836, 0, 202.521507046289, 182.625, 134.10371822689, 131.736090921173, 0.958948202105083, 0.917011848789275, 207.513069874657, 197.60413638176, 0.924073490038854, 0.897295670199584, 0.533530978938562, 0.5, 0.294045204657026, 0.25
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0, 60.875, 0.5, 0.00326233332546836, 0, 202.521507046289, 182.625, 134.10371822689, 131.736090921173, 0.958948202105083, 0.917011848789275, 207.513069874657, 197.60413638176, 0.924073490038854, 0.897295670199584, 0.533530978938562, 0.5, 0.294045204657026, 0.25
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 60.875, 0.5, 0.000510507538798147, 6.28797944017977e-05, 1343.20474855443, 1095.75, 173.302139099201, 172.47091664017, 0.986233656879311, 0.873699591683061, 330.974493324299, 326.125035191387, 0.967625375348926, 0.84213161733833, 0.90423818930933, 0.890898718140339, 0.823745291743439, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 60.875, 0.5, 0.000510507538798147, 6.28797944017977e-05, 1343.20474855443, 1095.75, 173.302139099201, 172.47091664017, 0.986233656879311, 0.873699591683061, 330.974493324299, 326.125035191387, 0.967625375348926, 0.84213161733833, 0.90423818930933, 0.890898718140339, 0.823745291743439, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 60.875, 0.5, 0.000510507538798147, 6.28797944017977e-05, 1343.20474855443, 1095.75, 173.302139099201, 172.47091664017, 0.986233656879311, 0.873699591683061, 330.974493324299, 326.125035191387, 0.967625375348926, 0.84213161733833, 0.90423818930933, 0.890898718140339, 0.823745291743439, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 60.875, 0.5, 0.000510507538798147, 6.28797944017977e-05, 1343.20474855443, 1095.75, 173.302139099201, 172.47091664017, 0.986233656879311, 0.873699591683061, 330.974493324299, 326.125035191387, 0.967625375348926, 0.84213161733833, 0.90423818930933, 0.890898718140339, 0.823745291743439, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 60.875, 0.5, 0.000571542695048147, 6.67548664282643e-05, 1206.26450376581, 1095.75, 172.8855317622, 172.47091664017, 0.993123921599339, 0.93693237932274, 328.53496960242, 326.125035191387, 0.983788808539697, 0.92112074961139, 0.897543672335348, 0.890898718140339, 0.80858337314942, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 60.875, 0.5, 0.000571542695048147, 6.67548664282643e-05, 1206.26450376581, 1095.75, 172.8855317622, 172.47091664017, 0.993123921599339, 0.93693237932274, 328.53496960242, 326.125035191387, 0.983788808539697, 0.92112074961139, 0.897543672335348, 0.890898718140339, 0.80858337314942, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 60.875, 0.5, 0.000571542695048147, 6.67548664282643e-05, 1206.26450376581, 1095.75, 172.8855317622, 172.47091664017, 0.993123921599339, 0.93693237932274, 328.53496960242, 326.125035191387, 0.983788808539697, 0.92112074961139, 0.897543672335348, 0.890898718140339, 0.80858337314942, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 60.875, 0.5, 0.000571542695048147, 6.67548664282643e-05, 1206.26450376581, 1095.75, 172.8855317622, 172.47091664017, 0.993123921599339, 0.93693237932274, 328.53496960242, 326.125035191387, 0.983788808539697, 0.92112074961139, 0.897543672335348, 0.890898718140339, 0.80858337314942, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 60.875, 0.5, 0.00148559076958151, 0.000185725781052302, 449.691800894189, 365.25, 156.713594867197, 154.338430815216, 0.960264567551466, 0.863177262170658, 275.633725716242, 263.472181842347, 0.916191869999412, 0.829270424564719, 0.743493536627986, 0.707106781186548, 0.566826952310056, 0.5
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 60.875, 0.5, 0.00148559076958151, 0.000185725781052302, 449.691800894189, 365.25, 156.713594867197, 154.338430815216, 0.960264567551466, 0.863177262170658, 275.633725716242, 263.472181842347, 0.916191869999412, 0.829270424564719, 0.743493536627986, 0.707106781186548, 0.566826952310056, 0.5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 60.875, 0.5, 0.00157209134337144, 0.000191459844723691, 428.298084480495, 365.25, 156.208598559041, 154.338430815216, 0.968596017343345, 0.891972160049395, 272.999956239158, 263.472181842347, 0.933621428497355, 0.865242552820235, 0.735704562012685, 0.707106781186548, 0.552097933471556, 0.5
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 60.875, 0.5, 0.00157209134337144, 0.000191459844723691, 428.298084480495, 365.25, 156.208598559041, 154.338430815216, 0.968596017343345, 0.891972160049395, 272.999956239158, 263.472181842347, 0.933621428497355, 0.865242552820235, 0.735704562012685, 0.707106781186548, 0.552097933471556, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 60.875, 0.5, 0.00166216748204987, 0.000197153949286647, 408.386701861877, 365.25, 155.686447013054, 154.338430815216, 0.97726639310173, 0.921918397570036, 270.304027110078, 263.472181842347, 0.951851851261241, 0.902630467260676, 0.727680339700841, 0.707106781186548, 0.537166725192322, 0.5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 60.875, 0.5, 0.00166216748204987, 0.000197153949286647, 408.386701861877, 365.25, 155.686447013054, 154.338430815216, 0.97726639310173, 0.921918397570036, 270.304027110078, 263.472181842347, 0.951851851261241, 0.902630467260676, 0.727680339700841, 0.707106781186548, 0.537166725192322, 0.5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 60.875, 0.5, 0.00169528700391738, 0.000199180844010443, 401.597632292869, 365.25, 155.49538958171, 154.338430815216, 0.98045553490233, 0.932917627926016, 269.324575261509, 263.472181842347, 0.958578191442066, 0.916357183767056, 0.724752020866805, 0.707106781186548, 0.531778881717344, 0.5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 60.875, 0.5, 0.00169528700391738, 0.000199180844010443, 401.597632292869, 365.25, 155.49538958171, 154.338430815216, 0.98045553490233, 0.932917627926016, 269.324575261509, 263.472181842347, 0.958578191442066, 0.916357183767056, 0.724752020866805, 0.707106781186548, 0.531778881717344, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 60.875, 0.5, 0.00274734681695395, 0.000356459516011265, 229.07295648721, 182.625, 136.486650203124, 131.736090921173, 0.919505598133431, 0.836088981455365, 218.059514324196, 197.60413638176, 0.851693579143811, 0.79664466920106, 0.568054147243345, 0.5, 0.34394526501503, 0.25
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 60.875, 0.5, 0.00274734681695395, 0.000356459516011265, 229.07295648721, 182.625, 136.486650203124, 131.736090921173, 0.919505598133431, 0.836088981455365, 218.059514324196, 197.60413638176, 0.851693579143811, 0.79664466920106, 0.568054147243345, 0.5, 0.34394526501503, 0.25
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 60.875, 0.5, 0.00294854953915705, 0.000370477497214389, 217.595487221457, 182.625, 135.544160215263, 131.736090921173, 0.934913335522709, 0.867778441152925, 213.817969816913, 197.60413638176, 0.879853116707358, 0.836112985555765, 0.554307902144576, 0.5, 0.323513696915565, 0.25
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 60.875, 0.5, 0.00294854953915705, 0.000370477497214389, 217.595487221457, 182.625, 135.544160215263, 131.736090921173, 0.934913335522709, 0.867778441152925, 213.817969816913, 197.60413638176, 0.879853116707358, 0.836112985555765, 0.554307902144576, 0.5, 0.323513696915565, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 60.875, 0.5, 0.0031634458697715, 0.000384592385022697, 206.949293475006, 182.625, 134.553842097457, 131.736090921173, 0.951368355557793, 0.901523408138798, 209.460482085056, 197.60413638176, 0.910097952366606, 0.878067219407175, 0.539993274121831, 0.5, 0.303030173234599, 0.25
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 60.875, 0.5, 0.0031634458697715, 0.000384592385022697, 206.949293475006, 182.625, 134.553842097457, 131.736090921173, 0.951368355557793, 0.901523408138798, 209.460482085056, 197.60413638176, 0.910097952366606, 0.878067219407175, 0.539993274121831, 0.5, 0.303030173234599, 0.25
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 60.875, 0.5, 0.00326233332546836, 0.000390813153106615, 202.521507046289, 182.625, 134.10371822689, 131.736090921173, 0.958948202105083, 0.917011848789275, 207.513069874657, 197.60413638176, 0.924073490038854, 0.897295670199584, 0.533530978938562, 0.5, 0.294045204657026, 0.25
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 60.875, 0.5, 0.00326233332546836, 0.000390813153106615, 202.521507046289, 182.625, 134.10371822689, 131.736090921173, 0.958948202105083, 0.917011848789275, 207.513069874657, 197.60413638176, 0.924073490038854, 0.897295670199584, 0.533530978938562, 0.5, 0.294045204657026, 0.25
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 60.875, 0.5, 0.000510507538798147, 0.000243088979191717, 1343.20474855443, 1095.75, 173.302139099201, 172.47091664017, 0.986233656879311, 0.873699591683061, 330.974493324299, 326.125035191387, 0.967625375348926, 0.84213161733833, 0.90423818930933, 0.890898718140339, 0.823745291743439, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 60.875, 0.5, 0.000510507538798147, 0.000243088979191717, 1343.20474855443, 1095.75, 173.302139099201, 172.47091664017, 0.986233656879311, 0.873699591683061, 330.974493324299, 326.125035191387, 0.967625375348926, 0.84213161733833, 0.90423818930933, 0.890898718140339, 0.823745291743439, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 60.875, 0.5, 0.000510507538798147, 0.000243088979191717, 1343.20474855443, 1095.75, 173.302139099201, 172.47091664017, 0.986233656879311, 0.873699591683061, 330.974493324299, 326.125035191387, 0.967625375348926, 0.84213161733833, 0.90423818930933, 0.890898718140339, 0.823745291743439, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 60.875, 0.5, 0.000510507538798147, 0.000243088979191717, 1343.20474855443, 1095.75, 173.302139099201, 172.47091664017, 0.986233656879311, 0.873699591683061, 330.974493324299, 326.125035191387, 0.967625375348926, 0.84213161733833, 0.90423818930933, 0.890898718140339, 0.823745291743439, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 60.875, 0.5, 0.000571542695048147, 0.000257614511105628, 1206.26450376581, 1095.75, 172.8855317622, 172.47091664017, 0.993123921599339, 0.93693237932274, 328.53496960242, 326.125035191387, 0.983788808539697, 0.92112074961139, 0.897543672335348, 0.890898718140339, 0.80858337314942, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 60.875, 0.5, 0.000571542695048147, 0.000257614511105628, 1206.26450376581, 1095.75, 172.8855317622, 172.47091664017, 0.993123921599339, 0.93693237932274, 328.53496960242, 326.125035191387, 0.983788808539697, 0.92112074961139, 0.897543672335348, 0.890898718140339, 0.80858337314942, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 60.875, 0.5, 0.000571542695048147, 0.000257614511105628, 1206.26450376581, 1095.75, 172.8855317622, 172.47091664017, 0.993123921599339, 0.93693237932274, 328.53496960242, 326.125035191387, 0.983788808539697, 0.92112074961139, 0.897543672335348, 0.890898718140339, 0.80858337314942, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 60.875, 0.5, 0.000571542695048147, 0.000257614511105628, 1206.26450376581, 1095.75, 172.8855317622, 172.47091664017, 0.993123921599339, 0.93693237932274, 328.53496960242, 326.125035191387, 0.983788808539697, 0.92112074961139, 0.897543672335348, 0.890898718140339, 0.80858337314942, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 60.875, 0.5, 0.00148559076958151, 0.00071846777148406, 449.691800894189, 365.25, 156.713594867197, 154.338430815216, 0.960264567551466, 0.863177262170658, 275.633725716242, 263.472181842347, 0.916191869999412, 0.829270424564719, 0.743493536627986, 0.707106781186548, 0.566826952310056, 0.5
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 60.875, 0.5, 0.00148559076958151, 0.00071846777148406, 449.691800894189, 365.25, 156.713594867197, 154.338430815216, 0.960264567551466, 0.863177262170658, 275.633725716242, 263.472181842347, 0.916191869999412, 0.829270424564719, 0.743493536627986, 0.707106781186548, 0.566826952310056, 0.5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 60.875, 0.5, 0.00157209134337144, 0.00073976575857701, 428.298084480495, 365.25, 156.208598559041, 154.338430815216, 0.968596017343345, 0.891972160049395, 272.999956239158, 263.472181842347, 0.933621428497355, 0.865242552820235, 0.735704562012685, 0.707106781186548, 0.552097933471556, 0.5
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 60.875, 0.5, 0.00157209134337144, 0.00073976575857701, 428.298084480495, 365.25, 156.208598559041, 154.338430815216, 0.968596017343345, 0.891972160049395, 272.999956239158, 263.472181842347, 0.933621428497355, 0.865242552820235, 0.735704562012685, 0.707106781186548, 0.552097933471556, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 60.875, 0.5, 0.00166216748204987, 0.000761103003137393, 408.386701861877, 365.25, 155.686447013054, 154.338430815216, 0.97726639310173, 0.921918397570036, 270.304027110078, 263.472181842347, 0.951851851261241, 0.902630467260676, 0.727680339700841, 0.707106781186548, 0.537166725192322, 0.5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 60.875, 0.5, 0.00166216748204987, 0.000761103003137393, 408.386701861877, 365.25, 155.686447013054, 154.338430815216, 0.97726639310173, 0.921918397570036, 270.304027110078, 263.472181842347, 0.951851851261241, 0.902630467260676, 0.727680339700841, 0.707106781186548, 0.537166725192322, 0.5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 60.875, 0.5, 0.00169528700391738, 0.000768746144354412, 401.597632292869, 365.25, 155.49538958171, 154.338430815216, 0.98045553490233, 0.932917627926016, 269.324575261509, 263.472181842347, 0.958578191442066, 0.916357183767056, 0.724752020866805, 0.707106781186548, 0.531778881717344, 0.5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 60.875, 0.5, 0.00169528700391738, 0.000768746144354412, 401.597632292869, 365.25, 155.49538958171, 154.338430815216, 0.98045553490233, 0.932917627926016, 269.324575261509, 263.472181842347, 0.958578191442066, 0.916357183767056, 0.724752020866805, 0.707106781186548, 0.531778881717344, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 60.875, 0.5, 0.00274734681695395, 0.00138177488844328, 229.07295648721, 182.625, 136.486650203124, 131.736090921173, 0.919505598133431, 0.836088981455365, 218.059514324196, 197.60413638176, 0.851693579143811, 0.79664466920106, 0.568054147243345, 0.5, 0.34394526501503, 0.25
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 60.875, 0.5, 0.00274734681695395, 0.00138177488844328, 229.07295648721, 182.625, 136.486650203124, 131.736090921173, 0.919505598133431, 0.836088981455365, 218.059514324196, 197.60413638176, 0.851693579143811, 0.79664466920106, 0.568054147243345, 0.5, 0.34394526501503, 0.25
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.3, 60.875, 0.5, 0.00294854953915705, 0.00143333413423321, 217.595487221457, 182.625, 135.544160215263, 131.736090921173, 0.934913335522709, 0.867778441152925, 213.817969816913, 197.60413638176, 0.879853116707358, 0.836112985555765, 0.554307902144576, 0.5, 0.323513696915565, 0.25
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.3, 60.875, 0.5, 0.00294854953915705, 0.00143333413423321, 217.595487221457, 182.625, 135.544160215263, 131.736090921173, 0.934913335522709, 0.867778441152925, 213.817969816913, 197.60413638176, 0.879853116707358, 0.836112985555765, 0.554307902144576, 0.5, 0.323513696915565, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 60.875, 0.5, 0.0031634458697715, 0.0014857754077023, 206.949293475006, 182.625, 134.553842097457, 131.736090921173, 0.951368355557793, 0.901523408138798, 209.460482085056, 197.60413638176, 0.910097952366606, 0.878067219407175, 0.539993274121831, 0.5, 0.303030173234599, 0.25
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 60.875, 0.5, 0.0031634458697715, 0.0014857754077023, 206.949293475006, 182.625, 134.553842097457, 131.736090921173, 0.951368355557793, 0.901523408138798, 209.460482085056, 197.60413638176, 0.910097952366606, 0.878067219407175, 0.539993274121831, 0.5, 0.303030173234599, 0.25
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.3, 60.875, 0.5, 0.00326233332546836, 0.00150906881415316, 202.521507046289, 182.625, 134.10371822689, 131.736090921173, 0.958948202105083, 0.917011848789275, 207.513069874657, 197.60413638176, 0.924073490038854, 0.897295670199584, 0.533530978938562, 0.5, 0.294045204657026, 0.25
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.3, 60.875, 0.5, 0.00326233332546836, 0.00150906881415316, 202.521507046289, 182.625, 134.10371822689, 131.736090921173, 0.958948202105083, 0.917011848789275, 207.513069874657, 197.60413638176, 0.924073490038854, 0.897295670199584, 0.533530978938562, 0.5, 0.294045204657026, 0.25
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 121.75, 0.5, 0.000510507538798147, 0, 1328.64858687476, 1095.75, 172.675556026, 172.47091664017, 0.993236528565877, 0.938066130698348, 329.180583727112, 326.125035191387, 0.974558372260226, 0.876073814973092, 0.897543672335348, 0.890898718140339, 0.817646703005415, 0.7937005259841
