recruitment, n_pat, final_events, interim_events, n_ctrl, n_trt, hazard_ctrl, censoring_prop, delay, effect_size_ph, followup, hazard_trt, random_withdrawal, rmst_trt, median_survival_trt, rmst_ctrl, median_survival_ctrl, gAHR, AHR, cutoff_used
547.875, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.1, 0, 0.5, 2832.47266016521, 0.000571542695048147, 6.67408608623669e-05, 1403.00864745787, 1212.7653569285, 1317.36090921173, 1095.75, 0.920390078909883, 0.903513605282343, 2832.47266016521
913.125, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.1, 0, 0.5, 2832.47266016521, 0.000571542695048147, 6.67408608623669e-05, 1403.00864745787, 1212.7653569285, 1317.36090921173, 1095.75, 0.920390078909883, 0.903513605282343, 2832.47266016521
547.875, 300, 150, 75, 150, 150, 0.00189773355389444, 0.1, 0, 0.5, 944.157553388402, 0.00156076442873287, 0.000190495789444228, 493.926224916484, 444.107494891262, 439.120303070578, 365.25, 0.854873572994419, 0.822436018760346, 944.157553388402
913.125, 300, 150, 75, 150, 150, 0.00189773355389444, 0.1, 0, 0.5, 944.157553388402, 0.00156076442873287, 0.000190495789444228, 493.926224916484, 444.107494891262, 439.120303070578, 365.25, 0.854873572994419, 0.822436018760346, 944.157553388402
547.875, 500, 250, 125, 250, 250, 0.00189773355389444, 0.1, 0, 0.5, 944.157553388402, 0.00163304844387158, 0.000195161947033594, 481.318368013418, 424.449858276495, 439.120303070578, 365.25, 0.885482373014153, 0.860525673122192, 944.157553388402
913.125, 500, 250, 125, 250, 250, 0.00189773355389444, 0.1, 0, 0.5, 944.157553388402, 0.00163304844387158, 0.000195161947033594, 481.318368013418, 424.449858276495, 439.120303070578, 365.25, 0.885482373014153, 0.860525673122192, 944.157553388402
547.875, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.1, 0, 0.5, 944.157553388402, 0.00169791384963008, 0.000199202809012305, 470.417287186504, 408.234599600539, 439.120303070578, 365.25, 0.913208059476774, 0.894706133084751, 944.157553388402
913.125, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.1, 0, 0.5, 944.157553388402, 0.00169791384963008, 0.000199202809012305, 470.417287186504, 408.234599600539, 439.120303070578, 365.25, 0.913208059476774, 0.894706133084751, 944.157553388402
547.875, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.1, 0, 0.5, 944.157553388402, 0.00171462808514444, 0.000200222582587101, 467.669549152624, 404.255118976168, 439.120303070578, 365.25, 0.920390078909882, 0.903513605282342, 944.157553388402
913.125, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.1, 0, 0.5, 944.157553388402, 0.00171462808514444, 0.000200222582587101, 467.669549152624, 404.255118976168, 439.120303070578, 365.25, 0.920390078909882, 0.903513605282342, 944.157553388402
547.875, 300, 150, 75, 150, 150, 0.00379546710778889, 0.1, 0, 0.5, 472.078776694201, 0.00306143748695208, 0.000377006200895231, 249.657365118269, 226.412325423646, 219.560151535289, 182.625, 0.842244331863743, 0.806603614261217, 472.078776694201
913.125, 300, 150, 75, 150, 150, 0.00379546710778889, 0.1, 0, 0.5, 472.078776694201, 0.00306143748695208, 0.000377006200895231, 249.657365118269, 226.412325423646, 219.560151535289, 182.625, 0.842244331863743, 0.806603614261217, 472.078776694201
547.875, 500, 250, 125, 250, 250, 0.00379546710778889, 0.1, 0, 0.5, 472.078776694201, 0.00320736352528671, 0.000386575105216816, 243.190429630674, 216.11120008543, 219.560151535289, 182.625, 0.873009384062418, 0.84505106596885, 472.078776694201
913.125, 500, 250, 125, 250, 250, 0.00379546710778889, 0.1, 0, 0.5, 472.078776694201, 0.00320736352528671, 0.000386575105216816, 243.190429630674, 216.11120008543, 219.560151535289, 182.625, 0.873009384062418, 0.84505106596885, 472.078776694201
547.875, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.1, 0, 0.5, 472.078776694201, 0.00335704656225405, 0.000396017744395292, 236.818059456518, 206.475295384208, 219.560151535289, 182.625, 0.904895159107399, 0.884488382303424, 472.078776694201
913.125, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.1, 0, 0.5, 472.078776694201, 0.00335704656225405, 0.000396017744395292, 236.818059456518, 206.475295384208, 219.560151535289, 182.625, 0.904895159107399, 0.884488382303424, 472.078776694201
547.875, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.1, 0, 0.5, 472.078776694201, 0.00348513743467294, 0.00040381654483211, 231.565473825814, 198.88661309708, 219.560151535289, 182.625, 0.932429416260821, 0.918236763933719, 472.078776694201
913.125, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.1, 0, 0.5, 472.078776694201, 0.00348513743467294, 0.00040381654483211, 231.565473825814, 198.88661309708, 219.560151535289, 182.625, 0.932429416260821, 0.918236763933719, 472.078776694201
547.875, 300, 150, 75, 150, 150, 0.000632577851298148, 0.3, 0, 0.5, 2832.47266016521, 0.000510507538798147, 0.000242986776958651, 1497.50821449625, 1357.76091023411, 1317.36090921173, 1095.75, 0.842581491276592, 0.807027210564686, 2832.47266016521
913.125, 300, 150, 75, 150, 150, 0.000632577851298148, 0.3, 0, 0.5, 2832.47266016521, 0.000510507538798147, 0.000242986776958651, 1497.50821449625, 1357.76091023411, 1317.36090921173, 1095.75, 0.842581491276592, 0.807027210564686, 2832.47266016521
547.875, 500, 250, 125, 250, 250, 0.000632577851298148, 0.3, 0, 0.5, 2832.47266016521, 0.000510507538798147, 0.000242986776958651, 1497.50821449625, 1357.76091023411, 1317.36090921173, 1095.75, 0.842581491276592, 0.807027210564686, 2832.47266016521
913.125, 500, 250, 125, 250, 250, 0.000632577851298148, 0.3, 0, 0.5, 2832.47266016521, 0.000510507538798147, 0.000242986776958651, 1497.50821449625, 1357.76091023411, 1317.36090921173, 1095.75, 0.842581491276592, 0.807027210564686, 2832.47266016521
547.875, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.3, 0, 0.5, 2832.47266016521, 0.000571542695048147, 0.000257561512920438, 1403.00864745787, 1212.7653569285, 1317.36090921173, 1095.75, 0.920390078909883, 0.903513605282343, 2832.47266016521
913.125, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.3, 0, 0.5, 2832.47266016521, 0.000571542695048147, 0.000257561512920438, 1403.00864745787, 1212.7653569285, 1317.36090921173, 1095.75, 0.920390078909883, 0.903513605282343, 2832.47266016521
547.875, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.3, 0, 0.5, 2832.47266016521, 0.000571542695048147, 0.000257561512920438, 1403.00864745787, 1212.7653569285, 1317.36090921173, 1095.75, 0.920390078909883, 0.903513605282343, 2832.47266016521
913.125, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.3, 0, 0.5, 2832.47266016521, 0.000571542695048147, 0.000257561512920438, 1403.00864745787, 1212.7653569285, 1317.36090921173, 1095.75, 0.920390078909883, 0.903513605282343, 2832.47266016521
547.875, 300, 150, 75, 150, 150, 0.00189773355389444, 0.3, 0, 0.5, 944.157553388402, 0.00156076442873287, 0.000736172106225932, 493.926224916484, 444.107494891262, 439.120303070578, 365.25, 0.854873572994419, 0.822436018760346, 944.157553388402
913.125, 300, 150, 75, 150, 150, 0.00189773355389444, 0.3, 0, 0.5, 944.157553388402, 0.00156076442873287, 0.000736172106225932, 493.926224916484, 444.107494891262, 439.120303070578, 365.25, 0.854873572994419, 0.822436018760346, 944.157553388402
547.875, 500, 250, 125, 250, 250, 0.00189773355389444, 0.3, 0, 0.5, 944.157553388402, 0.00163304844387158, 0.000753616303253693, 481.318368013418, 424.449858276495, 439.120303070578, 365.25, 0.885482373014153, 0.860525673122192, 944.157553388402
913.125, 500, 250, 125, 250, 250, 0.00189773355389444, 0.3, 0, 0.5, 944.157553388402, 0.00163304844387158, 0.000753616303253693, 481.318368013418, 424.449858276495, 439.120303070578, 365.25, 0.885482373014153, 0.860525673122192, 944.157553388402
547.875, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.3, 0, 0.5, 944.157553388402, 0.00169791384963008, 0.000768829113523291, 470.417287186504, 408.234599600539, 439.120303070578, 365.25, 0.913208059476774, 0.894706133084751, 944.157553388402
913.125, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.3, 0, 0.5, 944.157553388402, 0.00169791384963008, 0.000768829113523291, 470.417287186504, 408.234599600539, 439.120303070578, 365.25, 0.913208059476774, 0.894706133084751, 944.157553388402
547.875, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.3, 0, 0.5, 944.157553388402, 0.00171462808514444, 0.000772684538761313, 467.669549152624, 404.255118976168, 439.120303070578, 365.25, 0.920390078909882, 0.903513605282342, 944.157553388402
913.125, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.3, 0, 0.5, 944.157553388402, 0.00171462808514444, 0.000772684538761313, 467.669549152624, 404.255118976168, 439.120303070578, 365.25, 0.920390078909882, 0.903513605282342, 944.157553388402
547.875, 300, 150, 75, 150, 150, 0.00379546710778889, 0.3, 0, 0.5, 472.078776694201, 0.00306143748695208, 0.00145752154840488, 249.657365118269, 226.412325423646, 219.560151535289, 182.625, 0.842244331863743, 0.806603614261217, 472.078776694201
913.125, 300, 150, 75, 150, 150, 0.00379546710778889, 0.3, 0, 0.5, 472.078776694201, 0.00306143748695208, 0.00145752154840488, 249.657365118269, 226.412325423646, 219.560151535289, 182.625, 0.842244331863743, 0.806603614261217, 472.078776694201
547.875, 500, 250, 125, 250, 250, 0.00379546710778889, 0.3, 0, 0.5, 472.078776694201, 0.00320736352528671, 0.00149318714439984, 243.190429630674, 216.11120008543, 219.560151535289, 182.625, 0.873009384062418, 0.84505106596885, 472.078776694201
913.125, 500, 250, 125, 250, 250, 0.00379546710778889, 0.3, 0, 0.5, 472.078776694201, 0.00320736352528671, 0.00149318714439984, 243.190429630674, 216.11120008543, 219.560151535289, 182.625, 0.873009384062418, 0.84505106596885, 472.078776694201
547.875, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.3, 0, 0.5, 472.078776694201, 0.00335704656225405, 0.00152864730068961, 236.818059456518, 206.475295384208, 219.560151535289, 182.625, 0.904895159107399, 0.884488382303424, 472.078776694201
913.125, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.3, 0, 0.5, 472.078776694201, 0.00335704656225405, 0.00152864730068961, 236.818059456518, 206.475295384208, 219.560151535289, 182.625, 0.904895159107399, 0.884488382303424, 472.078776694201
547.875, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.3, 0, 0.5, 472.078776694201, 0.00348513743467294, 0.00155814465585025, 231.565473825814, 198.88661309708, 219.560151535289, 182.625, 0.932429416260821, 0.918236763933719, 472.078776694201
913.125, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.3, 0, 0.5, 472.078776694201, 0.00348513743467294, 0.00155814465585025, 231.565473825814, 198.88661309708, 219.560151535289, 182.625, 0.932429416260821, 0.918236763933719, 472.078776694201
547.875, 300, 150, 75, 150, 150, 0.000632577851298148, 0, 60.875, 0.5, 2832.47266016521, 0.000510507538798147, 0, 1486.64851098534, 1343.20474855443, 1317.36090921173, 1095.75, 0.849275750053768, 0.815296838754171, 2832.47266016521
913.125, 300, 150, 75, 150, 150, 0.000632577851298148, 0, 60.875, 0.5, 2832.47266016521, 0.000510507538798147, 0, 1486.64851098534, 1343.20474855443, 1317.36090921173, 1095.75, 0.849275750053768, 0.815296838754171, 2832.47266016521
547.875, 500, 250, 125, 250, 250, 0.000632577851298148, 0, 60.875, 0.5, 2832.47266016521, 0.000510507538798147, 0, 1486.64851098534, 1343.20474855443, 1317.36090921173, 1095.75, 0.849275750053768, 0.815296838754171, 2832.47266016521
913.125, 500, 250, 125, 250, 250, 0.000632577851298148, 0, 60.875, 0.5, 2832.47266016521, 0.000510507538798147, 0, 1486.64851098534, 1343.20474855443, 1317.36090921173, 1095.75, 0.849275750053768, 0.815296838754171, 2832.47266016521
547.875, 1000, 500, 250, 500, 500, 0.000632577851298148, 0, 60.875, 0.5, 2832.47266016521, 0.000571542695048147, 0, 1397.91959797715, 1206.26450376581, 1317.36090921173, 1095.75, 0.923890806291184, 0.907776614859893, 2832.47266016521
913.125, 1000, 500, 250, 500, 500, 0.000632577851298148, 0, 60.875, 0.5, 2832.47266016521, 0.000571542695048147, 0, 1397.91959797715, 1206.26450376581, 1317.36090921173, 1095.75, 0.923890806291184, 0.907776614859893, 2832.47266016521
547.875, 1500, 750, 375, 750, 750, 0.000632577851298148, 0, 60.875, 0.5, 2832.47266016521, 0.000571542695048147, 0, 1397.91959797715, 1206.26450376581, 1317.36090921173, 1095.75, 0.923890806291184, 0.907776614859892, 2832.47266016521
913.125, 1500, 750, 375, 750, 750, 0.000632577851298148, 0, 60.875, 0.5, 2832.47266016521, 0.000571542695048147, 0, 1397.91959797715, 1206.26450376581, 1317.36090921173, 1095.75, 0.923890806291184, 0.907776614859892, 2832.47266016521
547.875, 300, 150, 75, 150, 150, 0.00189773355389444, 0, 60.875, 0.5, 944.157553388402, 0.00150499917384982, 0, 492.786585606439, 444.677636242683, 439.120303070578, 365.25, 0.852214123858549, 0.818748068860841, 944.157553388402
913.125, 300, 150, 75, 150, 150, 0.00189773355389444, 0, 60.875, 0.5, 944.157553388402, 0.00150499917384982, 0, 492.786585606439, 444.677636242683, 439.120303070578, 365.25, 0.852214123858549, 0.818748068860841, 944.157553388402
547.875, 500, 250, 125, 250, 250, 0.00189773355389444, 0, 60.875, 0.5, 944.157553388402, 0.00158766756132811, 0, 480.578510092531, 424.693386503677, 439.120303070578, 365.25, 0.88292226546889, 0.857115113560246, 944.157553388402
913.125, 500, 250, 125, 250, 250, 0.00189773355389444, 0, 60.875, 0.5, 944.157553388402, 0.00158766756132811, 0, 480.578510092531, 424.693386503677, 439.120303070578, 365.25, 0.88292226546889, 0.857115113560246, 944.157553388402
547.875, 1000, 500, 250, 500, 500, 0.00189773355389444, 0, 60.875, 0.5, 944.157553388402, 0.00167351516546431, 0, 468.44306531811, 406.03031283301, 439.120303070578, 365.25, 0.915059164250084, 0.896843684489315, 944.157553388402
913.125, 1000, 500, 250, 500, 500, 0.00189773355389444, 0, 60.875, 0.5, 944.157553388402, 0.00167351516546431, 0, 468.44306531811, 406.03031283301, 439.120303070578, 365.25, 0.915059164250084, 0.896843684489315, 944.157553388402
547.875, 1500, 750, 375, 750, 750, 0.00189773355389444, 0, 60.875, 0.5, 944.157553388402, 0.00170119359601951, 0, 464.640762892753, 400.414633712561, 439.120303070578, 365.25, 0.925469673403516, 0.909641549777737, 944.157553388402
913.125, 1500, 750, 375, 750, 750, 0.00189773355389444, 0, 60.875, 0.5, 944.157553388402, 0.00170119359601951, 0, 464.640762892753, 400.414633712561, 439.120303070578, 365.25, 0.925469673403516, 0.909641549777737, 944.157553388402
547.875, 300, 150, 75, 150, 150, 0.00379546710778889, 0, 60.875, 0.5, 472.078776694201, 0.00279202462792301, 0, 248.444638227156, 226.381462855613, 219.560151535289, 182.625, 0.835717920359596, 0.797604496138324, 472.078776694201
913.125, 300, 150, 75, 150, 150, 0.00379546710778889, 0, 60.875, 0.5, 472.078776694201, 0.00279202462792301, 0, 248.444638227156, 226.381462855613, 219.560151535289, 182.625, 0.835717920359596, 0.797604496138324, 472.078776694201
547.875, 500, 250, 125, 250, 250, 0.00379546710778889, 0, 60.875, 0.5, 472.078776694201, 0.00298533275642594, 0, 242.321663069757, 215.664485151573, 219.560151535289, 182.625, 0.86706147362627, 0.837079158967283, 472.078776694201
913.125, 500, 250, 125, 250, 250, 0.00379546710778889, 0, 60.875, 0.5, 472.078776694201, 0.00298533275642594, 0, 242.321663069757, 215.664485151573, 219.560151535289, 182.625, 0.86706147362627, 0.837079158967283, 472.078776694201
547.875, 1000, 500, 250, 500, 500, 0.00379546710778889, 0, 60.875, 0.5, 472.078776694201, 0.00319088055688455, 0, 236.120231589093, 205.693369768272, 219.560151535289, 182.625, 0.900575746707663, 0.878823548448102, 472.078776694201
913.125, 1000, 500, 250, 500, 500, 0.00379546710778889, 0, 60.875, 0.5, 472.078776694201, 0.00319088055688455, 0, 236.120231589093, 205.693369768272, 219.560151535289, 182.625, 0.900575746707663, 0.878823548448102, 472.078776694201
547.875, 1500, 750, 375, 750, 750, 0.00379546710778889, 0, 60.875, 0.5, 472.078776694201, 0.00328521305185474, 0, 233.375967128557, 201.535015980519, 219.560151535289, 182.625, 0.916013615604559, 0.897878755893154, 472.078776694201
913.125, 1500, 750, 375, 750, 750, 0.00379546710778889, 0, 60.875, 0.5, 472.078776694201, 0.00328521305185474, 0, 233.375967128557, 201.535015980519, 219.560151535289, 182.625, 0.916013615604559, 0.897878755893154, 472.078776694201
547.875, 300, 150, 75, 150, 150, 0.000632577851298148, 0.1, 60.875, 0.5, 2832.47266016521, 0.000510507538798147, 6.28698067499481e-05, 1486.64851098534, 1343.20474855443, 1317.36090921173, 1095.75, 0.849275750053768, 0.815296838754171, 2832.47266016521
913.125, 300, 150, 75, 150, 150, 0.000632577851298148, 0.1, 60.875, 0.5, 2832.47266016521, 0.000510507538798147, 6.28698067499481e-05, 1486.64851098534, 1343.20474855443, 1317.36090921173, 1095.75, 0.849275750053768, 0.815296838754171, 2832.47266016521
547.875, 500, 250, 125, 250, 250, 0.000632577851298148, 0.1, 60.875, 0.5, 2832.47266016521, 0.000510507538798147, 6.28698067499481e-05, 1486.64851098534, 1343.20474855443, 1317.36090921173, 1095.75, 0.849275750053768, 0.815296838754171, 2832.47266016521
913.125, 500, 250, 125, 250, 250, 0.000632577851298148, 0.1, 60.875, 0.5, 2832.47266016521, 0.000510507538798147, 6.28698067499481e-05, 1486.64851098534, 1343.20474855443, 1317.36090921173, 1095.75, 0.849275750053768, 0.815296838754171, 2832.47266016521
547.875, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.1, 60.875, 0.5, 2832.47266016521, 0.000571542695048147, 6.67488296920269e-05, 1397.91959797715, 1206.26450376581, 1317.36090921173, 1095.75, 0.923890806291184, 0.907776614859893, 2832.47266016521
913.125, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.1, 60.875, 0.5, 2832.47266016521, 0.000571542695048147, 6.67488296920269e-05, 1397.91959797715, 1206.26450376581, 1317.36090921173, 1095.75, 0.923890806291184, 0.907776614859893, 2832.47266016521
547.875, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.1, 60.875, 0.5, 2832.47266016521, 0.000571542695048147, 6.67488296920269e-05, 1397.91959797715, 1206.26450376581, 1317.36090921173, 1095.75, 0.923890806291184, 0.907776614859892, 2832.47266016521
913.125, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.1, 60.875, 0.5, 2832.47266016521, 0.000571542695048147, 6.67488296920269e-05, 1397.91959797715, 1206.26450376581, 1317.36090921173, 1095.75, 0.923890806291184, 0.907776614859892, 2832.47266016521
547.875, 300, 150, 75, 150, 150, 0.00189773355389444, 0.1, 60.875, 0.5, 944.157553388402, 0.00150499917384982, 0.000186943112339232, 492.786585606439, 444.677636242683, 439.120303070578, 365.25, 0.852214123858549, 0.818748068860841, 944.157553388402
913.125, 300, 150, 75, 150, 150, 0.00189773355389444, 0.1, 60.875, 0.5, 944.157553388402, 0.00150499917384982, 0.000186943112339232, 492.786585606439, 444.677636242683, 439.120303070578, 365.25, 0.852214123858549, 0.818748068860841, 944.157553388402
547.875, 500, 250, 125, 250, 250, 0.00189773355389444, 0.1, 60.875, 0.5, 944.157553388402, 0.00158766756132811, 0.00019238281653487, 480.578510092531, 424.693386503677, 439.120303070578, 365.25, 0.88292226546889, 0.857115113560246, 944.157553388402
913.125, 500, 250, 125, 250, 250, 0.00189773355389444, 0.1, 60.875, 0.5, 944.157553388402, 0.00158766756132811, 0.00019238281653487, 480.578510092531, 424.693386503677, 439.120303070578, 365.25, 0.88292226546889, 0.857115113560246, 944.157553388402
547.875, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.1, 60.875, 0.5, 944.157553388402, 0.00167351516546431, 0.000197788236302276, 468.44306531811, 406.03031283301, 439.120303070578, 365.25, 0.915059164250084, 0.896843684489315, 944.157553388402
913.125, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.1, 60.875, 0.5, 944.157553388402, 0.00167351516546431, 0.000197788236302276, 468.44306531811, 406.03031283301, 439.120303070578, 365.25, 0.915059164250084, 0.896843684489315, 944.157553388402
547.875, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.1, 60.875, 0.5, 944.157553388402, 0.00170119359601951, 0.000199481082078916, 464.640762892753, 400.414633712561, 439.120303070578, 365.25, 0.925469673403516, 0.909641549777737, 944.157553388402
913.125, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.1, 60.875, 0.5, 944.157553388402, 0.00170119359601951, 0.000199481082078916, 464.640762892753, 400.414633712561, 439.120303070578, 365.25, 0.925469673403516, 0.909641549777737, 944.157553388402
547.875, 300, 150, 75, 150, 150, 0.00379546710778889, 0.1, 60.875, 0.5, 472.078776694201, 0.00279202462792301, 0.00035924343747064, 248.444638227156, 226.381462855613, 219.560151535289, 182.625, 0.835717920359596, 0.797604496138324, 472.078776694201
913.125, 300, 150, 75, 150, 150, 0.00379546710778889, 0.1, 60.875, 0.5, 472.078776694201, 0.00279202462792301, 0.00035924343747064, 248.444638227156, 226.381462855613, 219.560151535289, 182.625, 0.835717920359596, 0.797604496138324, 472.078776694201
547.875, 500, 250, 125, 250, 250, 0.00379546710778889, 0.1, 60.875, 0.5, 472.078776694201, 0.00298533275642594, 0.000372577320340997, 242.321663069757, 215.664485151573, 219.560151535289, 182.625, 0.86706147362627, 0.837079158967283, 472.078776694201
913.125, 500, 250, 125, 250, 250, 0.00379546710778889, 0.1, 60.875, 0.5, 472.078776694201, 0.00298533275642594, 0.000372577320340997, 242.321663069757, 215.664485151573, 219.560151535289, 182.625, 0.86706147362627, 0.837079158967283, 472.078776694201
547.875, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.1, 60.875, 0.5, 472.078776694201, 0.00319088055688455, 0.0003860157565336, 236.120231589093, 205.693369768272, 219.560151535289, 182.625, 0.900575746707663, 0.878823548448102, 472.078776694201
913.125, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.1, 60.875, 0.5, 472.078776694201, 0.00319088055688455, 0.0003860157565336, 236.120231589093, 205.693369768272, 219.560151535289, 182.625, 0.900575746707663, 0.878823548448102, 472.078776694201
547.875, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.1, 60.875, 0.5, 472.078776694201, 0.00328521305185474, 0.000391946103538541, 233.375967128557, 201.535015980519, 219.560151535289, 182.625, 0.916013615604559, 0.897878755893154, 472.078776694201
913.125, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.1, 60.875, 0.5, 472.078776694201, 0.00328521305185474, 0.000391946103538541, 233.375967128557, 201.535015980519, 219.560151535289, 182.625, 0.916013615604559, 0.897878755893154, 472.078776694201
547.875, 300, 150, 75, 150, 150, 0.000632577851298148, 0.3, 60.875, 0.5, 2832.47266016521, 0.000510507538798147, 0.000243051881432198, 1486.64851098534, 1343.20474855443, 1317.36090921173, 1095.75, 0.849275750053768, 0.815296838754171, 2832.47266016521
913.125, 300, 150, 75, 150, 150, 0.000632577851298148, 0.3, 60.875, 0.5, 2832.47266016521, 0.000510507538798147, 0.000243051881432198, 1486.64851098534, 1343.20474855443, 1317.36090921173, 1095.75, 0.849275750053768, 0.815296838754171, 2832.47266016521
547.875, 500, 250, 125, 250, 250, 0.000632577851298148, 0.3, 60.875, 0.5, 2832.47266016521, 0.000510507538798147, 0.000243051881432198, 1486.64851098534, 1343.20474855443, 1317.36090921173, 1095.75, 0.849275750053768, 0.815296838754171, 2832.47266016521
913.125, 500, 250, 125, 250, 250, 0.000632577851298148, 0.3, 60.875, 0.5, 2832.47266016521, 0.000510507538798147, 0.000243051881432198, 1486.64851098534, 1343.20474855443, 1317.36090921173, 1095.75, 0.849275750053768, 0.815296838754171, 2832.47266016521
547.875, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.3, 60.875, 0.5, 2832.47266016521, 0.000571542695048147, 0.000257591667145518, 1397.91959797715, 1206.26450376581, 1317.36090921173, 1095.75, 0.923890806291184, 0.907776614859893, 2832.47266016521
913.125, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.3, 60.875, 0.5, 2832.47266016521, 0.000571542695048147, 0.000257591667145518, 1397.91959797715, 1206.26450376581, 1317.36090921173, 1095.75, 0.923890806291184, 0.907776614859893, 2832.47266016521
547.875, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.3, 60.875, 0.5, 2832.47266016521, 0.000571542695048147, 0.000257591667145518, 1397.91959797715, 1206.26450376581, 1317.36090921173, 1095.75, 0.923890806291184, 0.907776614859892, 2832.47266016521
913.125, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.3, 60.875, 0.5, 2832.47266016521, 0.000571542695048147, 0.000257591667145518, 1397.91959797715, 1206.26450376581, 1317.36090921173, 1095.75, 0.923890806291184, 0.907776614859892, 2832.47266016521
547.875, 300, 150, 75, 150, 150, 0.00189773355389444, 0.3, 60.875, 0.5, 944.157553388402, 0.00150499917384982, 0.000722974156931664, 492.786585606439, 444.677636242683, 439.120303070578, 365.25, 0.852214123858549, 0.818748068860841, 944.157553388402
913.125, 300, 150, 75, 150, 150, 0.00189773355389444, 0.3, 60.875, 0.5, 944.157553388402, 0.00150499917384982, 0.000722974156931664, 492.786585606439, 444.677636242683, 439.120303070578, 365.25, 0.852214123858549, 0.818748068860841, 944.157553388402
547.875, 500, 250, 125, 250, 250, 0.00189773355389444, 0.3, 60.875, 0.5, 944.157553388402, 0.00158766756132811, 0.000743211289140225, 480.578510092531, 424.693386503677, 439.120303070578, 365.25, 0.88292226546889, 0.857115113560246, 944.157553388402
913.125, 500, 250, 125, 250, 250, 0.00189773355389444, 0.3, 60.875, 0.5, 944.157553388402, 0.00158766756132811, 0.000743211289140225, 480.578510092531, 424.693386503677, 439.120303070578, 365.25, 0.88292226546889, 0.857115113560246, 944.157553388402
547.875, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.3, 60.875, 0.5, 944.157553388402, 0.00167351516546431, 0.000763492038194266, 468.44306531811, 406.03031283301, 439.120303070578, 365.25, 0.915059164250084, 0.896843684489315, 944.157553388402
913.125, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.3, 60.875, 0.5, 944.157553388402, 0.00167351516546431, 0.000763492038194266, 468.44306531811, 406.03031283301, 439.120303070578, 365.25, 0.915059164250084, 0.896843684489315, 944.157553388402
547.875, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.3, 60.875, 0.5, 944.157553388402, 0.00170119359601951, 0.000769880510589883, 464.640762892753, 400.414633712561, 439.120303070578, 365.25, 0.925469673403516, 0.909641549777737, 944.157553388402
913.125, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.3, 60.875, 0.5, 944.157553388402, 0.00170119359601951, 0.000769880510589883, 464.640762892753, 400.414633712561, 439.120303070578, 365.25, 0.925469673403516, 0.909641549777737, 944.157553388402
547.875, 300, 150, 75, 150, 150, 0.00379546710778889, 0.3, 60.875, 0.5, 472.078776694201, 0.00279202462792301, 0.00139197548283951, 248.444638227156, 226.381462855613, 219.560151535289, 182.625, 0.835717920359596, 0.797604496138324, 472.078776694201
913.125, 300, 150, 75, 150, 150, 0.00379546710778889, 0.3, 60.875, 0.5, 472.078776694201, 0.00279202462792301, 0.00139197548283951, 248.444638227156, 226.381462855613, 219.560151535289, 182.625, 0.835717920359596, 0.797604496138324, 472.078776694201
547.875, 500, 250, 125, 250, 250, 0.00379546710778889, 0.3, 60.875, 0.5, 472.078776694201, 0.00298533275642594, 0.00144110095815531, 242.321663069757, 215.664485151573, 219.560151535289, 182.625, 0.86706147362627, 0.837079158967283, 472.078776694201
