recruitment, n_pat, final_events, interim_events, n_ctrl, n_trt, hazard_ctrl, prog_prop_trt, prog_prop_ctrl, hr_before_after, censoring_prop, effect_size_ph, hazard_trt, hazard_after_prog, followup, prog_rate_trt, prog_rate_ctrl, random_withdrawal, rmst_trt, median_survival_trt, rmst_ctrl, median_survival_ctrl, gAHR, AHR, cutoff_used
547.875, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.1, 0.2, 0.5, 0, 0.5, 0.00179981887118755, 0.00379546710778889, 944.157553388402, 0.000210859283766033, 0.000474433388473611, 0, 443.514830895498, 373, 417.81810920504, 344, 0.919601349110861, 0.906214276645244, 944.157553388402
913.125, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.1, 0.2, 0.5, 0, 0.5, 0.00179981887118755, 0.00379546710778889, 944.157553388402, 0.000210859283766033, 0.000474433388473611, 0, 443.514830895498, 373, 417.81810920504, 344, 0.919601349110861, 0.906214276645244, 944.157553388402
547.875, 300, 150, 75, 150, 150, 0.00379546710778889, 0.1, 0.2, 0.5, 0, 0.5, 0.00317632721106683, 0.00759093421557777, 472.078776694201, 0.000421718567532098, 0.000948866776947221, 0, 238.476692236133, 210, 209.412239590449, 172, 0.837245371603233, 0.80797685697487, 472.078776694201
913.125, 300, 150, 75, 150, 150, 0.00379546710778889, 0.1, 0.2, 0.5, 0, 0.5, 0.00317632721106683, 0.00759093421557777, 472.078776694201, 0.000421718567532098, 0.000948866776947221, 0, 238.476692236133, 210, 209.412239590449, 172, 0.837245371603233, 0.80797685697487, 472.078776694201
547.875, 500, 250, 125, 250, 250, 0.00379546710778889, 0.1, 0.2, 0.5, 0, 0.5, 0.00335117081739808, 0.00759093421557777, 472.078776694201, 0.000421718567532098, 0.000948866776947221, 0, 231.559634273831, 200, 209.412239590449, 172, 0.8711613198962, 0.848696405633556, 472.078776694201
913.125, 500, 250, 125, 250, 250, 0.00379546710778889, 0.1, 0.2, 0.5, 0, 0.5, 0.00335117081739808, 0.00759093421557777, 472.078776694201, 0.000421718567532098, 0.000948866776947221, 0, 231.559634273831, 200, 209.412239590449, 172, 0.8711613198962, 0.848696405633556, 472.078776694201
547.875, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.1, 0.2, 0.5, 0, 0.5, 0.00351239192994386, 0.00759093421557777, 472.078776694201, 0.000421718567532098, 0.000948866776947221, 0, 225.458553929433, 191, 209.412239590449, 172, 0.902715304752653, 0.886211879256069, 472.078776694201
913.125, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.1, 0.2, 0.5, 0, 0.5, 0.00351239192994386, 0.00759093421557777, 472.078776694201, 0.000421718567532098, 0.000948866776947221, 0, 225.458553929433, 191, 209.412239590449, 172, 0.902715304752653, 0.886211879256069, 472.078776694201
547.875, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.1, 0.2, 0.5, 0, 0.5, 0.00360337875536642, 0.00759093421557777, 472.078776694201, 0.000421718567532098, 0.000948866776947221, 0, 222.127507568847, 187, 209.412239590449, 172, 0.920632558104411, 0.907369870263539, 472.078776694201
913.125, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.1, 0.2, 0.5, 0, 0.5, 0.00360337875536642, 0.00759093421557777, 472.078776694201, 0.000421718567532098, 0.000948866776947221, 0, 222.127507568847, 187, 209.412239590449, 172, 0.920632558104411, 0.907369870263539, 472.078776694201
547.875, 300, 150, 75, 150, 150, 0.000632577851298148, 0.2, 0.2, 0.5, 0, 0.5, 0.0004889296875, 0.0012651557025963, 2832.47266016521, 0.000158144462824537, 0.000158144462824537, 0, 1434.55596668017, 1274, 1251.44372044968, 1031, 0.83517532992132, 0.806310506560109, 2832.47266016521
913.125, 300, 150, 75, 150, 150, 0.000632577851298148, 0.2, 0.2, 0.5, 0, 0.5, 0.0004889296875, 0.0012651557025963, 2832.47266016521, 0.000158144462824537, 0.000158144462824537, 0, 1434.55596668017, 1274, 1251.44372044968, 1031, 0.83517532992132, 0.806310506560109, 2832.47266016521
547.875, 500, 250, 125, 250, 250, 0.000632577851298148, 0.2, 0.2, 0.5, 0, 0.5, 0.00054996484375, 0.0012651557025963, 2832.47266016521, 0.000158144462824537, 0.000158144462824537, 0, 1351.84395210129, 1158, 1251.44372044968, 1031, 0.90447465037086, 0.888714460854732, 2832.47266016521
913.125, 500, 250, 125, 250, 250, 0.000632577851298148, 0.2, 0.2, 0.5, 0, 0.5, 0.00054996484375, 0.0012651557025963, 2832.47266016521, 0.000158144462824537, 0.000158144462824537, 0, 1351.84395210129, 1158, 1251.44372044968, 1031, 0.90447465037086, 0.888714460854732, 2832.47266016521
547.875, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.2, 0.2, 0.5, 0, 0.5, 0.00054996484375, 0.0012651557025963, 2832.47266016521, 0.000158144462824537, 0.000158144462824537, 0, 1351.84395210129, 1158, 1251.44372044968, 1031, 0.90447465037086, 0.888714460854732, 2832.47266016521
913.125, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.2, 0.2, 0.5, 0, 0.5, 0.00054996484375, 0.0012651557025963, 2832.47266016521, 0.000158144462824537, 0.000158144462824537, 0, 1351.84395210129, 1158, 1251.44372044968, 1031, 0.90447465037086, 0.888714460854732, 2832.47266016521
547.875, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.2, 0.2, 0.5, 0, 0.5, 0.000611, 0.0012651557025963, 2832.47266016521, 0.000158144462824537, 0.000158144462824537, 0, 1276.47946596137, 1061, 1251.44372044968, 1031, 0.974884389187523, 0.970962100547261, 2832.47266016521
913.125, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.2, 0.2, 0.5, 0, 0.5, 0.000611, 0.0012651557025963, 2832.47266016521, 0.000158144462824537, 0.000158144462824537, 0, 1276.47946596137, 1061, 1251.44372044968, 1031, 0.974884389187523, 0.970962100547261, 2832.47266016521
547.875, 300, 150, 75, 150, 150, 0.00189773355389444, 0.2, 0.2, 0.5, 0, 0.5, 0.00149315723106545, 0.00379546710778889, 944.157553388402, 0.000474433388473611, 0.000474433388473611, 0, 474.653468388636, 419, 417.81810920504, 344, 0.845564657153287, 0.818692300439475, 944.157553388402
913.125, 300, 150, 75, 150, 150, 0.00189773355389444, 0.2, 0.2, 0.5, 0, 0.5, 0.00149315723106545, 0.00379546710778889, 944.157553388402, 0.000474433388473611, 0.000474433388473611, 0, 474.653468388636, 419, 417.81810920504, 344, 0.845564657153287, 0.818692300439475, 944.157553388402
547.875, 500, 250, 125, 250, 250, 0.00189773355389444, 0.2, 0.2, 0.5, 0, 0.5, 0.00157972787824493, 0.00379546710778889, 944.157553388402, 0.000474433388473611, 0.000474433388473611, 0, 461.488801041587, 401, 417.81810920504, 344, 0.878183920386762, 0.857579200685113, 944.157553388402
913.125, 500, 250, 125, 250, 250, 0.00189773355389444, 0.2, 0.2, 0.5, 0, 0.5, 0.00157972787824493, 0.00379546710778889, 944.157553388402, 0.000474433388473611, 0.000474433388473611, 0, 461.488801041587, 401, 417.81810920504, 344, 0.878183920386762, 0.857579200685113, 944.157553388402
547.875, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.2, 0.2, 0.5, 0, 0.5, 0.00168670103719458, 0.00379546710778889, 944.157553388402, 0.000474433388473611, 0.000474433388473611, 0, 446.008659508622, 380, 417.81810920504, 344, 0.918839186555763, 0.90556415427908, 944.157553388402
913.125, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.2, 0.2, 0.5, 0, 0.5, 0.00168670103719458, 0.00379546710778889, 944.157553388402, 0.000474433388473611, 0.000474433388473611, 0, 446.008659508622, 380, 417.81810920504, 344, 0.918839186555763, 0.90556415427908, 944.157553388402
547.875, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.2, 0.2, 0.5, 0, 0.5, 0.00172735220836962, 0.00379546710778889, 944.157553388402, 0.000474433388473611, 0.000474433388473611, 0, 440.34332511626, 372, 417.81810920504, 344, 0.934380789976985, 0.923779230569704, 944.157553388402
913.125, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.2, 0.2, 0.5, 0, 0.5, 0.00172735220836962, 0.00379546710778889, 944.157553388402, 0.000474433388473611, 0.000474433388473611, 0, 440.34332511626, 372, 417.81810920504, 344, 0.934380789976985, 0.923779230569704, 944.157553388402
547.875, 300, 150, 75, 150, 150, 0.00379546710778889, 0.2, 0.2, 0.5, 0, 0.5, 0.0029525915883395, 0.00759093421557777, 472.078776694201, 0.000948866776947221, 0.000948866776947221, 0, 239.09222278728, 212, 209.412239590449, 172, 0.839992143150491, 0.811891210757462, 472.078776694201
913.125, 300, 150, 75, 150, 150, 0.00379546710778889, 0.2, 0.2, 0.5, 0, 0.5, 0.0029525915883395, 0.00759093421557777, 472.078776694201, 0.000948866776947221, 0.000948866776947221, 0, 239.09222278728, 212, 209.412239590449, 172, 0.839992143150491, 0.811891210757462, 472.078776694201
547.875, 500, 250, 125, 250, 250, 0.00379546710778889, 0.2, 0.2, 0.5, 0, 0.5, 0.00314330910989317, 0.00759093421557777, 472.078776694201, 0.000948866776947221, 0.000948866776947221, 0, 231.8057292515, 202, 209.412239590449, 172, 0.875753623155093, 0.854601531721983, 472.078776694201
913.125, 500, 250, 125, 250, 250, 0.00379546710778889, 0.2, 0.2, 0.5, 0, 0.5, 0.00314330910989317, 0.00759093421557777, 472.078776694201, 0.000948866776947221, 0.000948866776947221, 0, 231.8057292515, 202, 209.412239590449, 172, 0.875753623155093, 0.854601531721983, 472.078776694201
547.875, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.2, 0.2, 0.5, 0, 0.5, 0.00335523586039591, 0.00759093421557777, 472.078776694201, 0.000948866776947221, 0.000948866776947221, 0, 224.11826320647, 191, 209.412239590449, 172, 0.915827425729433, 0.901963902687554, 472.078776694201
913.125, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.2, 0.2, 0.5, 0, 0.5, 0.00335523586039591, 0.00759093421557777, 472.078776694201, 0.000948866776947221, 0.000948866776947221, 0, 224.11826320647, 191, 209.412239590449, 172, 0.915827425729433, 0.901963902687554, 472.078776694201
547.875, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.2, 0.2, 0.5, 0, 0.5, 0.00344637379301319, 0.00759093421557777, 472.078776694201, 0.000948866776947221, 0.000948866776947221, 0, 220.938178255479, 187, 209.412239590449, 172, 0.933158185531486, 0.922299165889417, 472.078776694201
913.125, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.2, 0.2, 0.5, 0, 0.5, 0.00344637379301319, 0.00759093421557777, 472.078776694201, 0.000948866776947221, 0.000948866776947221, 0, 220.938178255479, 187, 209.412239590449, 172, 0.933158185531486, 0.922299165889417, 472.078776694201
547.875, 300, 150, 75, 150, 150, 0.000632577851298148, 0.1, 0.1, 0.8, 0.1, 0.5, 0.00054194487796995, 0.000790722314122685, 2832.47266016521, 7.02864279220164e-05, 7.02864279220164e-05, 3.20738090153029e-05, 1430.49172095736, 1257, 1308.11602540983, 1087, 0.88936228038809, 0.866376425921657, 2832.47266016521
913.125, 300, 150, 75, 150, 150, 0.000632577851298148, 0.1, 0.1, 0.8, 0.1, 0.5, 0.00054194487796995, 0.000790722314122685, 2832.47266016521, 7.02864279220164e-05, 7.02864279220164e-05, 3.20738090153029e-05, 1430.49172095736, 1257, 1308.11602540983, 1087, 0.88936228038809, 0.866376425921657, 2832.47266016521
547.875, 500, 250, 125, 250, 250, 0.000632577851298148, 0.1, 0.1, 0.8, 0.1, 0.5, 0.00054996484375, 0.000790722314122685, 2832.47266016521, 7.02864279220164e-05, 7.02864279220164e-05, 3.20264659317321e-05, 1418.95097319901, 1240, 1308.11602540983, 1087, 0.89904162409101, 0.87822486843101, 2832.47266016521
913.125, 500, 250, 125, 250, 250, 0.000632577851298148, 0.1, 0.1, 0.8, 0.1, 0.5, 0.00054996484375, 0.000790722314122685, 2832.47266016521, 7.02864279220164e-05, 7.02864279220164e-05, 3.20264659317321e-05, 1418.95097319901, 1240, 1308.11602540983, 1087, 0.89904162409101, 0.87822486843101, 2832.47266016521
547.875, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.1, 0.1, 0.8, 0.1, 0.5, 0.00054996484375, 0.000790722314122685, 2832.47266016521, 7.02864279220164e-05, 7.02864279220164e-05, 3.20264659317321e-05, 1418.95097319901, 1240, 1308.11602540983, 1087, 0.89904162409101, 0.87822486843101, 2832.47266016521
913.125, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.1, 0.1, 0.8, 0.1, 0.5, 0.00054996484375, 0.000790722314122685, 2832.47266016521, 7.02864279220164e-05, 7.02864279220164e-05, 3.20264659317321e-05, 1418.95097319901, 1240, 1308.11602540983, 1087, 0.89904162409101, 0.87822486843101, 2832.47266016521
547.875, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.1, 0.1, 0.8, 0.1, 0.5, 0.000611, 0.000790722314122685, 2832.47266016521, 7.02864279220164e-05, 7.02864279220164e-05, 3.16776133179254e-05, 1335.71047183635, 1123, 1308.11602540983, 1087, 0.973428891339074, 0.96824241783178, 2832.47266016521
913.125, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.1, 0.1, 0.8, 0.1, 0.5, 0.000611, 0.000790722314122685, 2832.47266016521, 7.02864279220164e-05, 7.02864279220164e-05, 3.16776133179254e-05, 1335.71047183635, 1123, 1308.11602540983, 1087, 0.973428891339074, 0.96824241783178, 2832.47266016521
547.875, 300, 150, 75, 150, 150, 0.00189773355389444, 0.1, 0.1, 0.8, 0.1, 0.5, 0.00155235374304988, 0.00237216694236805, 944.157553388402, 0.000210859283766033, 0.000210859283766033, 8.37370998310441e-05, 489.496158258735, 438, 436.71256335818, 363, 0.860350354648201, 0.830594275941047, 944.157553388402
913.125, 300, 150, 75, 150, 150, 0.00189773355389444, 0.1, 0.1, 0.8, 0.1, 0.5, 0.00155235374304988, 0.00237216694236805, 944.157553388402, 0.000210859283766033, 0.000210859283766033, 8.37370998310441e-05, 489.496158258735, 438, 436.71256335818, 363, 0.860350354648201, 0.830594275941047, 944.157553388402
547.875, 500, 250, 125, 250, 250, 0.00189773355389444, 0.1, 0.1, 0.8, 0.1, 0.5, 0.00163058124448361, 0.00237216694236805, 944.157553388402, 0.000210859283766033, 0.000210859283766033, 8.32680615796441e-05, 476.69123920765, 419, 436.71256335818, 363, 0.891597485620751, 0.869070007892316, 944.157553388402
913.125, 500, 250, 125, 250, 250, 0.00189773355389444, 0.1, 0.1, 0.8, 0.1, 0.5, 0.00163058124448361, 0.00237216694236805, 944.157553388402, 0.000210859283766033, 0.000210859283766033, 8.32680615796441e-05, 476.69123920765, 419, 436.71256335818, 363, 0.891597485620751, 0.869070007892316, 944.157553388402
547.875, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.1, 0.1, 0.8, 0.1, 0.5, 0.00171090543694538, 0.00237216694236805, 944.157553388402, 0.000210859283766033, 0.000210859283766033, 8.27980523000209e-05, 464.081148195476, 400, 436.71256335818, 363, 0.923934247425278, 0.908513613359187, 944.157553388402
913.125, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.1, 0.1, 0.8, 0.1, 0.5, 0.00171090543694538, 0.00237216694236805, 944.157553388402, 0.000210859283766033, 0.000210859283766033, 8.27980523000209e-05, 464.081148195476, 400, 436.71256335818, 363, 0.923934247425278, 0.908513613359187, 944.157553388402
547.875, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.1, 0.1, 0.8, 0.1, 0.5, 0.00174422729085052, 0.00237216694236805, 944.157553388402, 0.000210859283766033, 0.000210859283766033, 8.26066085944811e-05, 459.003572190419, 393, 436.71256335818, 363, 0.937418154872571, 0.92485731696634, 944.157553388402
913.125, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.1, 0.1, 0.8, 0.1, 0.5, 0.00174422729085052, 0.00237216694236805, 944.157553388402, 0.000210859283766033, 0.000210859283766033, 8.26066085944811e-05, 459.003572190419, 393, 436.71256335818, 363, 0.937418154872571, 0.92485731696634, 944.157553388402
547.875, 300, 150, 75, 150, 150, 0.00379546710778889, 0.1, 0.1, 0.8, 0.1, 0.5, 0.00305030083151636, 0.00474433388473611, 472.078776694201, 0.000421718567532098, 0.000421718567532098, 0.000151499699002921, 247.492205649913, 223, 218.86208721783, 182, 0.85017302583419, 0.817884132838954, 472.078776694201
913.125, 300, 150, 75, 150, 150, 0.00379546710778889, 0.1, 0.1, 0.8, 0.1, 0.5, 0.00305030083151636, 0.00474433388473611, 472.078776694201, 0.000421718567532098, 0.000421718567532098, 0.000151499699002921, 247.492205649913, 223, 218.86208721783, 182, 0.85017302583419, 0.817884132838954, 472.078776694201
547.875, 500, 250, 125, 250, 250, 0.00379546710778889, 0.1, 0.1, 0.8, 0.1, 0.5, 0.00320607186773147, 0.00474433388473611, 472.078776694201, 0.000421718567532098, 0.000421718567532098, 0.000150557571303064, 241.034245279956, 213, 218.86208721783, 182, 0.881094999379342, 0.856103982868654, 472.078776694201
913.125, 500, 250, 125, 250, 250, 0.00379546710778889, 0.1, 0.1, 0.8, 0.1, 0.5, 0.00320607186773147, 0.00474433388473611, 472.078776694201, 0.000421718567532098, 0.000421718567532098, 0.000150557571303064, 241.034245279956, 213, 218.86208721783, 182, 0.881094999379342, 0.856103982868654, 472.078776694201
547.875, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.1, 0.1, 0.8, 0.1, 0.5, 0.0033190234315999, 0.00474433388473611, 472.078776694201, 0.000421718567532098, 0.000421718567532098, 0.00014988821976168, 236.515769859081, 206, 218.86208721783, 182, 0.90366328982889, 0.883769414052279, 472.078776694201
913.125, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.1, 0.1, 0.8, 0.1, 0.5, 0.0033190234315999, 0.00474433388473611, 472.078776694201, 0.000421718567532098, 0.000421718567532098, 0.00014988821976168, 236.515769859081, 206, 218.86208721783, 182, 0.90366328982889, 0.883769414052279, 472.078776694201
547.875, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.1, 0.1, 0.8, 0.1, 0.5, 0.00344752840640565, 0.00474433388473611, 472.078776694201, 0.000421718567532098, 0.000421718567532098, 0.000149141201215518, 231.536113814201, 199, 218.86208721783, 182, 0.929476298518121, 0.915193974369148, 472.078776694201
913.125, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.1, 0.1, 0.8, 0.1, 0.5, 0.00344752840640565, 0.00474433388473611, 472.078776694201, 0.000421718567532098, 0.000421718567532098, 0.000149141201215518, 231.536113814201, 199, 218.86208721783, 182, 0.929476298518121, 0.915193974369148, 472.078776694201
547.875, 300, 150, 75, 150, 150, 0.000632577851298148, 0.1, 0.2, 0.8, 0.1, 0.5, 0.00054873939184504, 0.000790722314122685, 2832.47266016521, 7.02864279220164e-05, 0.000158144462824537, 3.20336781666044e-05, 1420.70497549524, 1243, 1296.53597140869, 1076, 0.884674956992899, 0.861587453148089, 2832.47266016521
913.125, 300, 150, 75, 150, 150, 0.000632577851298148, 0.1, 0.2, 0.8, 0.1, 0.5, 0.00054873939184504, 0.000790722314122685, 2832.47266016521, 7.02864279220164e-05, 0.000158144462824537, 3.20336781666044e-05, 1420.70497549524, 1243, 1296.53597140869, 1076, 0.884674956992899, 0.861587453148089, 2832.47266016521
547.875, 500, 250, 125, 250, 250, 0.000632577851298148, 0.1, 0.2, 0.8, 0.1, 0.5, 0.00054996484375, 0.000790722314122685, 2832.47266016521, 7.02864279220164e-05, 0.000158144462824537, 3.20264659317321e-05, 1418.95097319901, 1240, 1296.53597140869, 1076, 0.886138799974322, 0.863371249883481, 2832.47266016521
913.125, 500, 250, 125, 250, 250, 0.000632577851298148, 0.1, 0.2, 0.8, 0.1, 0.5, 0.00054996484375, 0.000790722314122685, 2832.47266016521, 7.02864279220164e-05, 0.000158144462824537, 3.20264659317321e-05, 1418.95097319901, 1240, 1296.53597140869, 1076, 0.886138799974322, 0.863371249883481, 2832.47266016521
547.875, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.1, 0.2, 0.8, 0.1, 0.5, 0.000611, 0.000790722314122685, 2832.47266016521, 7.02864279220164e-05, 0.000158144462824537, 3.16776133179254e-05, 1335.71047183635, 1123, 1296.53597140869, 1076, 0.959714220328621, 0.952099917119609, 2832.47266016521
913.125, 1000, 500, 250, 500, 500, 0.000632577851298148, 0.1, 0.2, 0.8, 0.1, 0.5, 0.000611, 0.000790722314122685, 2832.47266016521, 7.02864279220164e-05, 0.000158144462824537, 3.16776133179254e-05, 1335.71047183635, 1123, 1296.53597140869, 1076, 0.959714220328621, 0.952099917119609, 2832.47266016521
547.875, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.1, 0.2, 0.8, 0.1, 0.5, 0.000611, 0.000790722314122685, 2832.47266016521, 7.02864279220164e-05, 0.000158144462824537, 3.16776133179254e-05, 1335.71047183635, 1123, 1296.53597140869, 1076, 0.959714220328621, 0.952099917119609, 2832.47266016521
913.125, 1500, 750, 375, 750, 750, 0.000632577851298148, 0.1, 0.2, 0.8, 0.1, 0.5, 0.000611, 0.000790722314122685, 2832.47266016521, 7.02864279220164e-05, 0.000158144462824537, 3.16776133179254e-05, 1335.71047183635, 1123, 1296.53597140869, 1076, 0.959714220328621, 0.952099917119609, 2832.47266016521
547.875, 300, 150, 75, 150, 150, 0.00189773355389444, 0.1, 0.2, 0.8, 0.1, 0.5, 0.00156472803716269, 0.00237216694236805, 944.157553388402, 0.000210859283766033, 0.000474433388473611, 8.36621869498758e-05, 487.43512979825, 435, 432.809289179019, 359, 0.852676770463447, 0.8223401782798, 944.157553388402
913.125, 300, 150, 75, 150, 150, 0.00189773355389444, 0.1, 0.2, 0.8, 0.1, 0.5, 0.00156472803716269, 0.00237216694236805, 944.157553388402, 0.000210859283766033, 0.000474433388473611, 8.36621869498758e-05, 487.43512979825, 435, 432.809289179019, 359, 0.852676770463447, 0.8223401782798, 944.157553388402
547.875, 500, 250, 125, 250, 250, 0.00189773355389444, 0.1, 0.2, 0.8, 0.1, 0.5, 0.00164447891398542, 0.00237216694236805, 944.157553388402, 0.000210859283766033, 0.000474433388473611, 8.31858863963048e-05, 474.471201719642, 415, 432.809289179019, 359, 0.884207115913293, 0.860974989560866, 944.157553388402
913.125, 500, 250, 125, 250, 250, 0.00189773355389444, 0.1, 0.2, 0.8, 0.1, 0.5, 0.00164447891398542, 0.00237216694236805, 944.157553388402, 0.000210859283766033, 0.000474433388473611, 8.31858863963048e-05, 474.471201719642, 415, 432.809289179019, 359, 0.884207115913293, 0.860974989560866, 944.157553388402
547.875, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.1, 0.2, 0.8, 0.1, 0.5, 0.00172505073552864, 0.00237216694236805, 944.157553388402, 0.000210859283766033, 0.000474433388473611, 8.27165286791209e-05, 461.914904787365, 397, 432.809289179019, 359, 0.916320925495589, 0.899952125128732, 944.157553388402
913.125, 1000, 500, 250, 500, 500, 0.00189773355389444, 0.1, 0.2, 0.8, 0.1, 0.5, 0.00172505073552864, 0.00237216694236805, 944.157553388402, 0.000210859283766033, 0.000474433388473611, 8.27165286791209e-05, 461.914904787365, 397, 432.809289179019, 359, 0.916320925495589, 0.899952125128732, 944.157553388402
547.875, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.1, 0.2, 0.8, 0.1, 0.5, 0.00175789517981664, 0.00237216694236805, 944.157553388402, 0.000210859283766033, 0.000474433388473611, 8.25286863711261e-05, 456.946225666984, 390, 432.809289179019, 359, 0.929480955448985, 0.915824500998389, 944.157553388402
913.125, 1500, 750, 375, 750, 750, 0.00189773355389444, 0.1, 0.2, 0.8, 0.1, 0.5, 0.00175789517981664, 0.00237216694236805, 944.157553388402, 0.000210859283766033, 0.000474433388473611, 8.25286863711261e-05, 456.946225666984, 390, 432.809289179019, 359, 0.929480955448985, 0.915824500998389, 944.157553388402
547.875, 300, 150, 75, 150, 150, 0.00379546710778889, 0.1, 0.2, 0.8, 0.1, 0.5, 0.00313901903431966, 0.00474433388473611, 472.078776694201, 0.000421718567532098, 0.000948866776947221, 0.0001509604639713, 243.781310175347, 217, 216.87809460053, 180, 0.855003148668945, 0.825123754002449, 472.078776694201
913.125, 300, 150, 75, 150, 150, 0.00379546710778889, 0.1, 0.2, 0.8, 0.1, 0.5, 0.00313901903431966, 0.00474433388473611, 472.078776694201, 0.000421718567532098, 0.000948866776947221, 0.0001509604639713, 243.781310175347, 217, 216.87809460053, 180, 0.855003148668945, 0.825123754002449, 472.078776694201
547.875, 500, 250, 125, 250, 250, 0.00379546710778889, 0.1, 0.2, 0.8, 0.1, 0.5, 0.00330068542994938, 0.00474433388473611, 472.078776694201, 0.000421718567532098, 0.000948866776947221, 0.000149996085307136, 237.240213679061, 207, 216.87809460053, 180, 0.886863482778662, 0.864150812467213, 472.078776694201
913.125, 500, 250, 125, 250, 250, 0.00379546710778889, 0.1, 0.2, 0.8, 0.1, 0.5, 0.00330068542994938, 0.00474433388473611, 472.078776694201, 0.000421718567532098, 0.000948866776947221, 0.000149996085307136, 237.240213679061, 207, 216.87809460053, 180, 0.886863482778662, 0.864150812467213, 472.078776694201
547.875, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.1, 0.2, 0.8, 0.1, 0.5, 0.00346672562347497, 0.00474433388473611, 472.078776694201, 0.000421718567532098, 0.000948866776947221, 0.000149030941628156, 230.80652239621, 198, 216.87809460053, 180, 0.919837668780774, 0.904155501885302, 472.078776694201
913.125, 1000, 500, 250, 500, 500, 0.00379546710778889, 0.1, 0.2, 0.8, 0.1, 0.5, 0.00346672562347497, 0.00474433388473611, 472.078776694201, 0.000421718567532098, 0.000948866776947221, 0.000149030941628156, 230.80652239621, 198, 216.87809460053, 180, 0.919837668780774, 0.904155501885302, 472.078776694201
547.875, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.1, 0.2, 0.8, 0.1, 0.5, 0.00354317318397757, 0.00474433388473611, 472.078776694201, 0.000421718567532098, 0.000948866776947221, 0.000148595318935541, 227.937178381168, 194, 216.87809460053, 180, 0.935097796794457, 0.922546907109238, 472.078776694201
913.125, 1500, 750, 375, 750, 750, 0.00379546710778889, 0.1, 0.2, 0.8, 0.1, 0.5, 0.00354317318397757, 0.00474433388473611, 472.078776694201, 0.000421718567532098, 0.000948866776947221, 0.000148595318935541, 227.937178381168, 194, 216.87809460053, 180, 0.935097796794457, 0.922546907109238, 472.078776694201
547.875, 300, 150, 75, 150, 150, 0.000632577851298148, 0.2, 0.2, 0.8, 0.1, 0.5, 0.000483556862284583, 0.000790722314122685, 2832.47266016521, 0.000158144462824537, 0.000158144462824537, 3.23795640456475e-05, 1491.97889697366, 1358, 1296.53597140869, 1076, 0.831828072708357, 0.797111436134994, 2832.47266016521
913.125, 300, 150, 75, 150, 150, 0.000632577851298148, 0.2, 0.2, 0.8, 0.1, 0.5, 0.000483556862284583, 0.000790722314122685, 2832.47266016521, 0.000158144462824537, 0.000158144462824537, 3.23795640456475e-05, 1491.97889697366, 1358, 1296.53597140869, 1076, 0.831828072708357, 0.797111436134994, 2832.47266016521
547.875, 500, 250, 125, 250, 250, 0.000632577851298148, 0.2, 0.2, 0.8, 0.1, 0.5, 0.00054996484375, 0.000790722314122685, 2832.47266016521, 0.000158144462824537, 0.000158144462824537, 3.20328007561761e-05, 1399.43084625454, 1217, 1296.53597140869, 1076, 0.906157204058768, 0.887876316369288, 2832.47266016521
913.125, 500, 250, 125, 250, 250, 0.000632577851298148, 0.2, 0.2, 0.8, 0.1, 0.5, 0.00054996484375, 0.000790722314122685, 2832.47266016521, 0.000158144462824537, 0.000158144462824537, 3.20328007561761e-05, 1399.43084625454, 1217, 1296.53597140869, 1076, 0.906157204058768, 0.887876316369288, 2832.47266016521
